url,title,genres,description
https://www.filmweb.pl/film/Megan+Leavey-2017-753041,Megan Leavey,Dramat,"Po ukończeniu szkoły Megan (Kate Mara) nie ma żadnego celu w życiu, więc pod wpływem kaprysu decyduje się zasilić szeregi piechoty. Poddana zostaje przeszkoleniu, jednak brak jej samodyscypliny. Wskutek konfliktu z dowódcą za karę przydziela się jej sprzątanie kojców psów w jednostce K-9. Megan identyfikuje się z jednym z nich, Rexem, szczególnie trudnym i agresywnym. Szkoli go do wykrywania materiałów wybuchowych. Wkrótce zaczyna łączyć ich wyjatkowa więź, którą przekuwa na współpracę podczas służby w Iraku."
https://www.filmweb.pl/film/Sweet+Country-2017-791879,Sweet Country,Western;Dramat historyczny,"Akcja filmu rozgrywa się w 1929 roku w małym mieście położonym na australijskim Terytorium Północnym. Bohaterem jest Sam, aborygen w średnim wieku, który pracuje dla lokalnego kaznodziei, Freda Smitha. Pewnego dnia Sam zostaje wraz żoną i córką najęty do pracy przez niejakiego Harry’ego Marsha. Ten okazuje się złym człowiekiem, a jego coraz bardziej napięte relacje z Samem kończą się gwałtowną strzelaniną. Aborygen zabija białego w obronie własnej. W rezultacie Sam staje się poszukiwanym przestępcą, zmuszonym do ucieczki z miasta z ciężarną żoną. Ich śladem ruszają tropiciele pod wodzą doświadczonego sierżanta Fletchera…"
https://www.filmweb.pl/film/Greenberg-2010-500232,Greenberg,Romans;Dramat;Komedia,"Nowojorczyk (Ben Stiller) chce zastanowić się nad swoim życiem, postanawia więc zmienić otoczenie i pomyśleć nad sobą. Zbiega się to w czasie z wyjazdem jego brata, mieszkającego w Los Angeles. Mężczyzna wykorzystuje sytuację i przeprowadza się tam, aby pilnować domu brata i szybko nawiązuje romans z jego asystentką (Greta Gerwig)."
https://www.filmweb.pl/film/Zbuntowany+w+zbo%C5%BCu-2017-762699,Zbuntowany w zbożu,Biograficzny;Dramat,"Nowy Jork, końcówka pierwszej połowy XX wieku. Młody J.D. Salinger (Nicholas Hoult) stara się znaleźć sposób, aby wyrazić siebie w słowie pisanym i jednocześnie przeżyć jak najwięcej. Romansuje z Ooną O'Neill (Zoey Deutch), córką laureata Nagrody Nobla oraz walczy na froncie II wojny światowej. Wszystkie zdobyte doświadczenia kształtują go i pomagają mu stworzyć dzieło, dzięki któremu stał się sławny."
https://www.filmweb.pl/film/Batman%3A+Maska+Batmana-1993-123413,Batman: Maska Batmana,Animacja;Familijny;Fantasy;Akcja,"W Gotham City grasuje tajemniczy zabójca, który pojawia się i znika niczym duch, mordując najbardziej wpływowych gangsterów w mieście. Podejrzenia padają na Batmana. Mroczny Rycerz, ścigany przez policję, musi rozwiązać zagadkę zamaskowanego mściciela, zatrzymać falę zbrodni i odzyskać swoją reputację. Tymczasem do miasta przybywa Andrea Beaumont, dawna miłość Bruce'a Wayne'a (Batmana). Wspomnienia z przeszłości wracają i zaczynają dręczyć umysł Bruce'a, który przypomina sobie dawne czasy oraz przyczyny, które skłoniły go do walki z przestępczością. Dodatkowo jeden z mafijnych bossów - Salvatore Valestra, zaniepokojony o swoje życie, zwraca się o pomoc do Jokera, śmiertelnego wroga Batmana."
https://www.filmweb.pl/film/Przyp%C5%82yw+wiary-2019-816489,Przypływ wiary,Biograficzny;Dramat,"Nieprawdopodobna, lecz prawdziwa historia matczynej miłości, która pokonała niewyobrażalne przeszkody. Gdy adoptowany syn Joyce Smith, John, wpada do lodowatej wody na zamarzniętym jeziorze w Missouri, wszystko wydaje się stracone. John leży bez życia w szpitalu, ale Joyce nie poddaje się. Jej niezachwiana wiara porywa wszystkich dookoła do modlitwy za uzdrowienie Johna, mimo iż nauka jest bezsilna, a lekarze nie dają mu żadnych szans."
https://www.filmweb.pl/film/Flash+Gordon-1980-31993,Flash Gordon,Przygodowy;Sci-Fi,"Flash (Sam J. Jones) jest znaną gwiazdą futbolu. Pewnego dnia wyrusza w rakiecie na planetę Mongo. Towarzyszy mu piękna dziennikarka Dale Arden (Melody Anderson) i konstruktor rakiety Zarkov (Topol). Planeta Ming jest kontrolowana przez cesarza Minga (Max von Sydow), który planuje zniszczyć Ziemię. Porwał też Dale. Flash Gordon postanawia stawić mu czoło, ocalić Ziemię i uwolnić piękną dziennikarkę z rąk szaleńca."
https://www.filmweb.pl/film/Samuraj+-+Zmierzch-2002-40769,Samuraj - Zmierzch,Dramat obyczajowy,"Rozgrywający się w XIX-wiecznej Japonii dramat opowiadający historię biednego samuraja, który chcąc opłacić koszt pochówku ukochanej żony musiał sprzedać swój miecz. Pozbawiony najważniejszej rzeczy dla każdego samuraja Seibei - bo tak nazywa się bohater - poświęca się rodzinie cały swój czas poświęcając dwóm córkom i starej matce. Niebawem w jego domu pojawia się Tomoe, dawna ukochana, która niedawno się rozwiodła..."
https://www.filmweb.pl/film/Switch%3A+Trudno+by%C4%87+kobiet%C4%85-1991-9924,Switch: Trudno być kobietą,Komedia;Fantasy,"Steve i Walker są wielbicielami blondynek. Wkrótce Steve pada ofiarą morderstwa - zostaje utopiony przez swoje trzy kochanki. Jego duch powraca na Ziemię, w kobiecym ciele, jako blond piękność - Amanda. Jeżeli Steve w ciele Amandy zdoła znaleźć człowieka, który rzeczywiście ""ją"" pokocha, otworzą się dla niego wrota niebios. W przeciwnym razie będzie musiał na wieki smażyć się w piekle..."
https://www.filmweb.pl/film/Ja%2C+Godard-2017-775015,"Ja, Godard",Biograficzny;Romans;Komedia,"Paryż 1968. Jean-Luc Godard, najsłynniejszy reżyser swojego pokolenia, kręci film „Chinka”. Główną rolę powierza o 17 lat młodszej, eterycznej piękności Anne Wiazemsky. Zafascynowani sobą, zakochani po uszy i nie mogący oprzeć się swojemu magnetyzmowi - biorą ślub. Jednak praca nad filmem i jego późniejszy odbiór przez widzów uwalniają u Jean-Luc’a procesy głębokiej rewizji i samooceny swojej dotychczasowej twórczości. Wydarzenia maja 1968 roku pogłębiają ten proces. Postępujący kryzys wartości wstrząsa Godardem zmieniając go na zawsze. Nierozumiany i krytykowany, odsuwa się coraz dalej od swoich bliskich, jak i wiernej publiczności."
