url,title,genres,description
https://www.filmweb.pl/film/Joe+Dirt-2001-30713,Joe Dirt,Komedia,"David Spade gra Joe'ego, młodego człowieka z prowincji, który wyrusza do Los Angeles na poszukiwanie swych prawdziwych rodziców. Dobry humor nie opuszcza go ani na chwilę, mimo iż na swej drodze spotyka licznych ekscentryków, a wśród nich: spragnioną seksu dziewczynę o złotym sercu (Brittany Daniel), nieobliczalnego stróża (Christopher Walken) i psychopatycznego kanibala (Brian Thompson). Gdy Joe dociera do Los Angeles, wpada w szpony cynicznego discjockeya (Dennis Miller), który chce z niego uczynić atrakcję jednego ze swoich programów. Joe nie poddaje się jednak i szybko zjednuje sobie grono wiernych słuchaczy, którzy postanawiają mu pomóc. Dzięki nim odnajdzie szczęście rodzinne, o którym marzył od tak dawna."
https://www.filmweb.pl/film/Nie+mo%C5%BCna+poca%C5%82owa%C4%87+panny+m%C5%82odej-2011-501984,Nie można pocałować panny młodej,Komedia rom.,"Skromy fotograf zwierząt Bryan Lighthouse, przeżyje przygodę swojego życia, gdy zostanie zmuszony do poślubienia chorwackiej dziewczyny. Swój miesiąc miodowy spędzają w tropikalnym kurorcie, w którym jego nowa małżonka, Masha Nikitin, zostaje porwana."
https://www.filmweb.pl/film/Every+Thing+Will+Be+Fine-2015-665856,Every Thing Will Be Fine,Dramat,"Po kłótni ze swoją dziewczyną Tomas (James Franco) jeździ bez celu po obrzeżach miasta. Nieoczekiwanie potrąca i zabija dziecko. Wypadek i jego następstwa wywołują u niego silną traumę, z której nie jest w stanie się otrząsnąć. Przez następne lata stara się wytłumaczyć całe zdarzenie i zrozumieć jego wpływ, nie tylko na swoje dalsze życie, ale również matki zabitego chłopca, Kate (Rachel McAdams)."
https://www.filmweb.pl/film/Summer+Camp-2015-671974,Summer Camp,Horror,"Troje wychowawców kolonijnych z USA przylatuje do Hiszpanii na obóz językowy. Zamiast spodziewanego wypoczynku i łatwych pieniędzy, czeka ich desperacka walka o przetrwanie. Wszystko przez zabójczy wirus, który zamienia ludzi w krwiożercze monstra. Kiedy choroba infekuje kolejne ofiary, a dawni przyjaciele robią wszystko, by wzajemnie rozerwać się na strzępy, przeżyć zdołają tylko nieliczni. Ci, którzy wykażą się odpowiednią siłą, przebiegłością i okrucieństwem przewyższającym nawet to, które cechuje stworzone przez wirus potwory."
https://www.filmweb.pl/film/Lodowy+szlak-2021-864180,Lodowy szlak,Thriller;Akcja,"W kopalni diamentów na północy Kanady dochodzi do wypadku. Twardy kierowca tira przyzwyczajony do lodowych szlaków staje na czele misji ratunkowej. Aby ocalić uwięzionych górników, jego ekipa musi pokonać zamarznięty ocean. Walcząc z topniejącym lodem i potężnym sztormem, odkrywają prawdziwe zagrożenie, którego nikt nie mógł przewidzieć."
https://www.filmweb.pl/film/Cujo-1983-33194,Cujo,Horror,"Ekranizacja powieści Stephena Kinga. Akcja filmu rozgrywa się w niewielkim amerykańskim miasteczku Castle Rock. Cujo to spokojny i przyjaźnie nastawiony do mieszkańców bernardyn. Żyje wraz z rodziną Camberów i jest ulubieńcem dzieci, z którymi spędza czas na zabawie. Wszystko się zmienia, gdy pewnego dnia Cujo zostaje ukąszony przez nietoperza zarażonego wścieklizną. Z miłego psa przeistacza się w bezlitosną maszynę do zabijania i wkrótce swoją agresję przenosi na najbliższe mu otoczenie."
https://www.filmweb.pl/film/Skandal.+Ewenement+Molesty-2020-848798,Skandal. Ewenement Molesty,Dokumentalny,"Ursynowskie blokowiska, w połowie lat 90-tych. Kilku chłopaków zafascynowanych MTV i rapem zza wielkiej wody zakładają Mistic Molesta jako wyraz młodzieńczego buntu przeciwko szarej rzeczywistości. Wtedy nie wiedzą jeszcze, że ich muzyka odmieni polską scenę hip - hopową a oni sami staną się głosem młodego pokolenia. Póki co plan jest prosty: składać rymy, kleić bity i… dobrze się bawić. Nagrywają pierwszą płytę „Skandal” - chuligański rap w ich wykonaniu trafia na póki sklepowe i od razu staje się hitem! Molesty słuchali wszyscy a ich teksty stały się dla młodych ludzi wyznacznikiem wartości moralnych. Zdolne dzieciaki dorosły a ich drogi się rozeszły. Jak teraz dają sobie radę na muzycznym rynku i w życiu? Co pozostało z dawnych ideałów? Czy wiedzieli, że tak będzie? Ten film to wehikuł czasu, który przenosi nas do lat, gdzie wszystko było proste a kumple byli jak rodzina."
https://www.filmweb.pl/film/Ajka-2018-807716,Ajka,Dramat,"Ajka właśnie urodziła dziecko. Nie ma przyjaciół, stałej pracy i partnera. Nie ma nawet własnego pokoju. Grozi jej śmiertelne niebezpieczeństwo. Wciągnięta w spiralę długów, młoda matka stoi przed najważniejszą decyzją życia: czy powinna oddać dziecko dla jego i swojego dobra?"
https://www.filmweb.pl/film/Burza+hormon%C3%B3w-2006-252016,Burza hormonów,Dramat;Komedia,"Seks i miłość. Niektórzy tego szukają, niektórzy tego potrzebują, niektórzy to odrzucają, a niektórzy za to płacą, ale to nas wszystkich łączy. Akcja toczy się popołudniem w Hampstead Heath w Londynie. Film bada szczegóły życia siedmiu par. Jest to komediowo-erotyczne, krytyczne spojrzenie na nasze wpadki, pokazujące jak jesteśmy złożeni, mroczni i absurdalnie śmieszni."
https://www.filmweb.pl/film/Desperatki-1996-37,Desperatki,Dramat;Thriller;Sensacyjny,"Historia czterech zdesperowanych kobiet. Frankie, Cleo, Stony i Titi urodziły się i wychowały w czarnej robotniczej dzielnicy Los Angeles. Praktycznie nie miały szans, by ich życie wyglądało inaczej niż życie ich sąsiadów. Jednak każda z nich starała się zwalczyć ciążące nad nią fatum nędzy i marginesu społecznego. Nie udało się. Zbieg okoliczności sprawił, że w wieku dwudziestu kilku lat postanowiły wkroczyć na drogę przestępstwa. Zaczęły napadać na banki. Skazane na same niepowodzenia, nawet w tak desperacki sposób nie zdołały odmienić swego losu."
