url,title,genres,description
https://www.filmweb.pl/film/Zagubiony+czas-2011-613126,Zagubiony czas,Melodramat;Wojenny,"""Zagubiony czas"" przedstawia niezwykłą historię miłości, która rozkwitła w 1944 r. na terenie obozu koncentracyjnego Auschwitz, pośród wszechobecnie panującego terroru. Tomasz, grany przez Mateusza Damięckiego - młody polski więzień polityczny zakochany w żydowskiej więźniarce Hannie Silberstein, organizuje ryzykowną ucieczkę obojga z obozu zagłady. W chaosie wojennej zawieruchy zakochani zostają jednak rozdzieleni i powoli tracą nadzieję na powtórne spotkanie. Ponad trzydzieści lat później w Nowym Jorku, szczęśliwie zamężna Hanna na ekranie telewizora zauważa mężczyznę łudząco przypominającego jej ukochanego i za wszelką cenę stara się go odnaleźć. Tak wzruszającą historię mogło napisać tylko prawdziwe życie."
https://www.filmweb.pl/film/Gremliny+2-1990-5940,Gremliny 2,Horror;Fantasy;Komedia,"Gremliny powracają! Gizmo przez przypadek trafia do laboratorium, w którym znowu styka się z wodą. W ten zaskakujący sposób rodzą się nowe Gremliny, złośliwe stworki, które tym razem buszują w budynku pewnej korporacji i jak zwykle nastręczają ludziom sporo zmartwień."
https://www.filmweb.pl/film/Manderlay-2005-119423,Manderlay,Dramat,"Po opuszczeniu miasteczka Dogville Grace wraz z ojcem i jego gangsterską świtą trafiają do Manderlay - plantacji, w której wciąż kwitnie niewolnictwo. Gdy wkrótce - z pomocą karabinów - Grace je znosi, wszyscy wcześniej wykorzystywani odnoszą się nieufnie do darowanej im wolności. ""Tu, w Manderlay, my, niewolnicy, jedliśmy kolację o siódmej. A kiedy jedzą ludzie wolni?"" - pytają. Grace musi więc od podstaw stworzyć im świat, nauczyć pojęcia równości, a co najważniejsze nadać ich życiu nowy sens. Zabiera się do tego z wrodzonym sobie zapałem i pomysłowością. Jej naiwny, młodzieńczy idealizm zostaje zderzony z sarkastycznym i politycznie niepoprawnym poczuciem humoru Larsa von Triera."
https://www.filmweb.pl/film/Critters-1986-32672,Critters,Sci-Fi;Horror;Komedia,"Kosmiczne stwory, Crittersy kierują się ku Ziemi. Są bardzo niebezpieczne, zagrażają istnieniu wszystkiego, co się rusza. Tymczasem na małej farmie rodzina Brownów zaczyna spokojnie kolejny dzień. Ojca i matkę czeka jak zwykle mnóstwo pracy. Mały Brad stara się uniknąć pójścia do szkoły. Jego starsza siostra jest niezwykle podekscytowana perspektywą czekającej ją randki z nowym chłopakiem. Ten zapowiadający się tak zwyczajnie dzień przyniesie jednak rodzinie Brownów wiele niespodzianek."
https://www.filmweb.pl/film/Dennis+rozrabiaka-1993-4989,Dennis rozrabiaka,Familijny;Komedia,"Dennis (Mason Gamble) jest małym łobuziakiem, który lubi robić psoty i wymyśla sprytne kawały ku utrapieniu rodziców i sąsiadów. Pewnego razu jego mama, Alice (Lea Thompson), decyduje się podjąć pracę, i pojawia się kłopot z opieką nad Dennisem. Ostatecznie opiekę nad nim obejmuje małżeństwo Wilsonów, starszych, spokojnych i bezdzietnych sąsiadów. Również im Dennis szybko daje się we znaki do czasu, gdy do ich domu wkrada się włamywacz Sam (Christopher Lloyd) i zagarnia kolekcję monet pana Wilsona (Walter Matthau). Dennis postanawia odebrać skradzione monety i ukarać złodzieja."
https://www.filmweb.pl/film/Czerwona+Jedynka-2024-10021812,Czerwona Jedynka,Komedia;Akcja;Świąteczny,"""Czerwona Jedynka"" z Dwayne’em Johnsonem w roli głównej to obowiązkowa komedia sensacyjna, która w tym sezonie świątecznym ukaże Boże Narodzenie w zupełnie nowym świetle. Reżyserem jest Jake Kasdan, który poprzednio pracował z Johnsonem przy blockbusterach z cyklu Jumanji. W tym międzypokoleniowym, przygodowym widowisku, nasączonym adrenaliną, grają też inne gwiazdy, na przykład Chris Evans. Kiedy Święty Mikołaj – kryptonim: CZERWONA JEDYNKA – zostaje porwany, szef ochrony bieguna północnego (Dwayne Johnson) musi podjąć współpracę z owianym najgorszą na świecie sławą łowcą nagród (Chris Evans). Ich pełne akcji zadanie zabierze ich w podróż po świecie, a wszystko po to, by uratować Boże Narodzenie."
https://www.filmweb.pl/film/Ekspres+-+bohater+futbolu-2008-306287,Ekspres - bohater futbolu,Biograficzny;Dramat;Sportowy,"Prawdziwa opowieść o legendarnym czarnoskórym sportowcu Ernie Davisie i jego trenerze z Uniwersytetu w Syracuse, Benie Schwartzwalderze. Davis został zrekrutowany do drużyny akademickiej w 1958, gdy ruch na rzecz przestrzegania praw obywatelskich w USA nabiera rozpędu. Staje się on ofiarą uprzedzeń w kampusie, mieście, na boisku a nawet we własnej drużynie, ale mimo to przyczynia się do jej zwycięstwa w mistrzostwach kraju i staje się pierwszym czarnoskórym laureatem elitarnej nagrody Heismanna."
https://www.filmweb.pl/film/System-1995-9944,System,Thriller,"Angela Bennett jest ekspertem od komputerów i oprogramowania. Pewnego dnia otrzymuje od swojego znajomego plik z nowym, nieznanym wcześniej wirusem, który stara się rozpracować. Program ten okazuje się być jednak nie tym, no co wygląda, a życie Angeli znajduje się w niebezpieczeństwie."
https://www.filmweb.pl/film/Ksi%C4%99ga+cieni%3A+Blair+Witch+2-2000-1487,Księga cieni: Blair Witch 2,Horror,"Opowiadający o tragicznych i niewyjaśnionych losach trójki turystów, ""Blair Witch Project"" przeszedł do historii, jako najbardziej niezwykły horror ubiegłej dekady. Ten koszmar się jeszcze nie skończył... Nadszedł czas, by powrócić do kryjących straszliwą tajemnicę lasów wokół miasteczka Burkittsville. Piątka poszukiwaczy mocnych wrażeń rusza śladem poprzedniej wyprawy. Tam już na nich czeka tajemnicza wiedźma i jej krwawe rytuały."
https://www.filmweb.pl/film/Deuce+Bigalow%3A+Boski+%C5%BCigolo+w+Europie-2005-125509,Deuce Bigalow: Boski żigolo w Europie,Komedia,"Deuce Bigalow zapisuje się do szkoły dla żigolaków w Wielkiej Brytanii. Ma tutaj udoskonalić swoje umiejętności w sprawianiu przyjemności kobietom. Na miejscu okazuje się, że istnieje tajna organizacja zrzeszająca ekskluzywnych żigolaków, Bigalow ma w niej bardzo niską pozycję, a poza tym ktoś morduje najlepszych uczniów angielskiej placówki."
