url,title,genres,description
https://www.filmweb.pl/film/Pradawny+l%C4%85d-1988-10533,Pradawny ląd,Animacja;Familijny;Przygodowy,"Zanim ruszył czas Ziemia była zamieszkana przez dinozaury. Z powodu suszy wszystkie stworzenia podążają do Wiecznie Zielonej Doliny, gdzie nie brakuje ani wody, ani zawsze pokrytych liśćmi drzew.Osierocony mały brontozaur Stopka wraz z zadziorną Sarą, mądrą Ducky, skrzydlatym Petrie i leniwym Spike'em muszą odnaleźć drogę do wymarzonej krainy i stawić czoła wielu niebezpieczeństowom, w tym krwiożerczemu Tyranozaurusowi. Długa podróż stanie się dla nich wszystkich nauką o przetrwaniu, przyjaźni i wzajemnej pomocy."
https://www.filmweb.pl/film/Ed+TV-1999-649,Ed TV,Komedia,"Kiedy znana firma telewizyjna zaczyna tracić popularność, jej szefowie wpadają na pewien nowatorski pomysł: przygotowują program dokumentalny, który ukazywałby byt przeciętnego człowieka metodą non-stop, przez 24 godziny na dobę. Ekipa filmowa rejestruje każdy moment z życia Eda (Matthew McConaughey). Dotychczas nikomu nieznany, w ciągu kilku dni zyskuje ogólnokrajową popularność. Ed staje się niewolnikiem swojej sławy, a kiedy chce zrezygnować, okazuje się to prawie niemożliwe."
https://www.filmweb.pl/film/Trucizna-2023-10041757,,,
https://www.filmweb.pl/film/Tenki+no+Ko-2019-817043,Weathering With You,Fantasy;Melodramat;Anime,
https://www.filmweb.pl/film/Boskie+sekrety+siostrzanego+stowarzyszenia+Ya-Ya-2002-32371,Boskie sekrety siostrzanego stowarzyszenia Ya-Ya,Dramat;Komedia,"Obraz życia w małym miasteczku w Luizjanie od lat trzydziestych aż po czasy współczesne, widziany oczami paczki wesołych, inteligentnych i niezapomnianych bogiń Ya-Ya. Jest to przekrój historii trzech pokoleń zwariowanych kobiet znad zatoki, które próbują wytrwać w małżeństwie, macierzyństwie i cierpieniu, polegając na miłości swoich przyjaciółek."
https://www.filmweb.pl/film/Message+from+the+King-2016-633506,Message from the King,Thriller,"Po otrzymaniu niepokojącej wiadomości Jacob (Chadwick Boseman) zostawia Kapsztad i podróżuje do Los Angeles do siostry Bianki (Sibongile Mlambo), która ma kłopoty i błaga go o pomoc. Po przybyciu pod jej adres, nie zastaje jednak nikogo, a gdy zaczyna przesłuchiwać jej sąsiadów czy przyjaciół, jego pytania spotykają się z milczeniem oraz brakiem współpracy. Nakierowany przez lookalnego sklepikarza odnajduje Biankę, a właściwie jej okaleczone i torturowane ciało w kostnicy..."
https://www.filmweb.pl/film/Kr%C3%B3l+Lew+II%3A+Czas+Simby-1998-6880,Król Lew II: Czas Simby,Animacja;Familijny;Musical;Przygodowy,"Kiara, córka króla Simby, wymyka się swoim opiekunom i spotyka lwa wyrzutka ze złej ziemi o imieniu Kovu. Niestety ich zabawa szybko się kończy, bo rodzice zaniepokojeni długą nieobecnością dzieci znajdują je w ""nieodpowiednim towarzystwie"" dla każdego z nich. Przy okazji Zira - matka Kovu - przedstawia Simbie swojego syna jako przyszłego władcę Lwiej Ziemi. Mijają miesiące. Kiara wyrusza na swoje pierwsze polowanie i przy okazji wpada w zasadzkę. Z płonącej sawanny wydostaje ją Kovu. Prosi Simbę o przyjęcie do stada. Król nie wie jednak, że ten ma polecenie zabicia go."
https://www.filmweb.pl/film/Or%C5%82y+Temidy-1986-8414,Orły Temidy,Komedia;Sensacyjny,"Robert Redford jako bezkompromisowy zastępca prokuratora okręgowego oraz Debra Winger jako pełna polotu pani adwokat wspólnie podejmują się obrony niekonwencjonalnej artystki (Daryl Hannah), która została oskarżona o kradzież i morderstwo. Przy bliższym kontakcie z fascynującym światem sztuki i niebezpiecznym podziemiem Nowego Jorku obrońcy artystki zdobywają więcej informacji niż mogliby oczekiwać."
https://www.filmweb.pl/film/Na+kra%C5%84cu+%C5%9Bwiata-1971-121115,Na krańcu świata,Dramat;Thriller,"Młody nauczyciel, przybysz z wybrzeża, pracuje gdzieś w sercu rozpalonej słońcem Australii. Swoją pracę w takim otoczeniu traktuje jak zesłanie. Chce spędzić chociaż święta Bożego Narodzenia w Sydney. Ale - zgrany do suchej nitki - musi skorzystać z gościnności miasteczka, w którym ugrzązł. Musi się poddać chamskiej, pijackiej gościnności, która pokazuje, że dobrobyt wcale nie przeszkadza w kultywowaniu brutalnych obyczajów."
https://www.filmweb.pl/film/Dom+z+koszmar%C3%B3w-2021-877679,Dom z koszmarów,Horror,"Młoda para przeżywa trudny okres, mnożą się kłótnie i nieporozumienia. Szansy na poprawę upatrują w przeprowadzce do nowego domu i rozpoczęcie wszystkiego od początku. Szybko nadarza się świetna okazja. Piękny dom na sprzedaż za niewielką cenę, ale z tragiczną historią poprzednich mieszkańców. Po chwili wahania, para decyduje się na kupno. Nie wiedzą jednak, że w domu zagnieździło się coś strasznego."
