url,title,genres,description
https://www.filmweb.pl/film/Taxi-Teheran-2015-732456,Taxi-Teheran,Dramat,"Nagrodzone Złotym Niedźwiedziem ""Taxi-Teheran"" Jafara Panahiego jest jak audiowizualna pocztówka z Iranu. Podróżujący po Teheranie jako taksówkarz reżyser na przykładzie kolejnych pasażerów z humorem pokazuje nam absurdy i grozę życia w jego ojczyźnie. Chociaż pojawia się tu dosadna krytyka instytucji cenzury czy opresyjnego systemu, film przepełniony jest miłością do perskiej kultury i Irańczyków. Dzięki niemu dowiadujemy się na temat Iranu więcej prawdy niż z mediów w ostatniej dekadzie."
https://www.filmweb.pl/film/Za+czarn%C4%85+t%C4%99cz%C4%85-2010-555315,Za czarną tęczą,Thriller;Sci-Fi,"Elena (Eva Bourne) jest pacjentką futurystycznego instytutu o nazwie Arboria. Został on założony, by pomagać ludziom osiągnąć stan wiecznego szczęścia. Przypadkiem dziewczyny zajmuje się Dr Barry Nyle (Michael Rogers). Pod pozorem opieki, mężczyzna więzi Elenę w podziemiach placówki. Jego szczególną ciekawość budzą jej parapsychiczne zdolności."
https://www.filmweb.pl/film/Mama+i+ja-2012-613601,Mama i ja,Komedia,"""Barbara Streisand i Seth Rogen są idealni jako duet komediowy"", kiedy jako matka i syn wyruszają w podróż. Plan krótkiego pobytu w rodzinnym domu przybiera nieoczekiwany obrót, gdy pod wpływem impulsu Andy (Rogen) zaprasza swoją mamę Joyce (Streisand) na 8-dniową wyprawę po kraju - a do przejechania mają  3000 mil. Im dalej jadą, tym bardziej się do siebie zbliżają. Zapnij więc pasy i weź udział w przezabawnej przygodzie, podczas której okazuje się, że matka i syn mają ze sobą więcej wspólnego, niż Andy kiedykolwiek przypuszczał."
https://www.filmweb.pl/film/%C5%9Api%C4%85czka-1978-4639,Śpiączka,Dramat;Thriller,"Doktor Susan Wheeler (Genevieve Bujold) pracuje w jednym z ogromnych miejskich szpitali. Pewnego dnia po rutynowej operacji jedna z pacjentek (Lois Chiles), prywatnie przyjaciółka Susan, zapada w śpiączkę. Zdrowa, nie z powodu błędu lekarza nie budzi się z narkozy. Podobne przypadki powtarzają się. Kolejną ofiarą comy, czyli śpiączki, staje się sportowiec (Tom Selleck), który nie wybudza się po operacji kolana. Dr Wheeler postanawia dowiedzieć się prawdy o tajemniczych przypadkach śpiączki wśród zdrowych pacjentów. Wpada na trop afery,w którą musi być wplątana jedna z bliskich Susan osób. Teraz pani doktor nie ufa nikomu i wybiera się do tajemniczego Instytutu Jeffersona, centrum badawczego, by dokonać zaskakującego i makabrycznego odkrycia."
https://www.filmweb.pl/film/Incydent-1997-71,Incydent,Thriller,"Jeff i Amy Taylorowie (Kurt Russell, Kathleen Quinlan) przemierzają samochodem Amerykę z Bostonu do San Diego. Jeff sądzi, że wszystkie kłopoty ma już za sobą, zaś przed sobą - nowe, wspaniałe życie. Trasa wiedzie przez piękne, choć pustynne tereny południowo-zachodnich Stanów. Jak okiem sięgnąć - żadnych śladów cywilizacji. Szczęśliwe małżeństwo jedzie rzadko uczęszczaną szosą. Słońce praży niemiłosiernie. Jak na złość właśnie wtedy, na przysłowiowym środku drogi, samochód psuje się. Jeff nie potrafi z powrotem uruchomić silnika. Sytuacja wygląda na rozpaczliwą, jednak po chwili z za horyzontu wyłania się ciężarówka..."
https://www.filmweb.pl/film/Wygra%C4%87+ze+%C5%9Bmierci%C4%85-1990-11813,Wygrać ze śmiercią,Sensacyjny,"Skorumpowany kalifornijski policjant i wynajęci przez niego płatni mordercy są przekonani, że zabili Masona Storma, detektywa z Los Angeles. Jednak wkrótce odkrywają, jak bardzo się mylili - bo Storm jest facetem, którego niełatwo zabić. Storm spędził siedem lat w szpitalu na oddziale chorych na śpiączkę, ale teraz już nie śpi i ma przed sobą tylko jeden cel - zemstę. Z pomocą oddanej pielęgniarki (Kelly Le Brock) przygotowuje się do czekającego go zadania. Doskonali swoje umiejętności strzeleckie oraz walki wręcz. Wykorzystuje też wschodnie metody leczenia, aby odzyskać dawną siłę. Potem prezentuje z furią cały swój kunszt.  [opis dystrybutora do wydania DVD]"
https://www.filmweb.pl/film/Strategia+mistrza-2015-733808,Strategia mistrza,Biograficzny;Dramat;Sportowy,"Był bohaterem dla milionów ludzi na całym świecie, którzy z zapartym tchem śledzili jego kolejne, niezwykłe zwycięstwa podczas Tour de France. Wzbudzał podziw i szacunek nie tylko jako sportowiec, ale człowiek, który pokonał raka i wrócił do wyczynowego kolarstwa. Był wzorem dla młodych, nadzieją dla chorych, inspiracją dla innych sportowców. Ale pewnego dnia okazało się, że to wszystko jest wielkim oszustwem. Lance Armstrong stał się bohaterem największego skandalu dopingowego w historii sportu."
https://www.filmweb.pl/film/Karate+Kid+2-1986-31052,Karate Kid 2,Familijny;Sztuki walki,"Po wygraniu turnieju sztuk walki przez Daniela (Ralph Macchio) jego matka przeprowadza się do innego miasta w poszukiwaniu pracy. Gdy nauczyciel chłopca, Kesuke (Pat Morita), otrzymuje z Japonii list od umierającego ojca, Daniel postanawia wyruszyć z nim do Okinawy. Mistrz opowiada uczniowi o swojej przeszłości i kobiecie, którą utracił, gdy uciekł przed pojedynkiem z członkiem wpływowej japońskiej rodziny. Po przyjeździe okazuje się, że dawny przeciwnik wciąż jest gotowy do walki."
https://www.filmweb.pl/film/Frankenstein-2025-591149,Frankenstein,Horror;Sci-Fi,
https://www.filmweb.pl/film/Back+to+Black.+Historia+Amy+Winehouse-2024-10015932,Back to Black. Historia Amy Winehouse,Biograficzny;Muzyczny,"""Back to Black. Historia Amy Winehouse"" przedstawia pełną pasji historię niezwykłej artystki, ukazując lata spędzone w tętniącym życiem londyńskim Camden, które nazywała domem, oraz drogę do światowej sławy. Film skupia się na niezwykłym geniuszu, kreatywności, poczuciu humoru i szczerości Amy, które towarzyszyły jej we wszystkim, co robiła, a także próbuje zrozumieć jej demony. ""Back to Black. Historia Amy Winehouse"" to bezkompromisowe spojrzenie na współczesną machinę sławy i wielki hołd dla wyjątkowego talentu, który zdarza się raz na pokolenie."
