url,title,genres,description
https://www.filmweb.pl/film/Norbit-2007-262355,Norbit,Komedia rom.,"""Nazywam się Norbit Rice i byłem sierotką..."" Tak zaczyna się historia życia Norbita, wychowanego w sierocincu pana Wonga, Chińczyka. Los sprawia, że Norbit żeni się z Rasputią, kobietą o silnym charakterze i wielce obfitych kształtach. Ale wciąż pamięta swoją najlepszą przyjaciółkę z sierocińca, urocza Kate."
https://www.filmweb.pl/film/Czerwone+%C5%9Bwiat%C5%82a-2012-601997,Czerwone światła,Dramat;Thriller,"Zaskakujący film grozy Rodrigo Cortésa, cudownego dziecka hiszpańskiej kinematografii, scenarzysty i reżysera jednego z najbardziej nowatorskich thrillerów minionej dekady - klaustrofobicznego ""Pogrzebanego"" z Ryanem Reynoldsem. Dwukrotny laureat Oscara Robert De Niro, pamiętny m.in. z roli Lucyfera w horrorze ""Harry Angel"", ponownie przyprawia widzów o dreszcze przerażenia jako światowej sławy medium, które rzuca wyzwanie renomowanej pogromczyni hochsztaplerów ze świata zjawisk paranormalnych – psycholog Margaret Matheson w znakomitej kreacji Sigourney Weaver, niezapomnianej Ellen Ripley z serii ""Obcy"". Mimo wsparcia błyskotliwego fizyka, badającego zjawiska nadprzyrodzone (ulubiony aktor Danny'ego Boyle'a i Christophera Nolana – Cillian Murphy), krucjata Matheson może zakończyć się fiaskiem, gdy genialny przeciwnik wykorzysta całą swoją moc, aby ujawnić jej najskrytsze lęki i słabości."
https://www.filmweb.pl/film/Ka%C5%BCdego+dnia-2018-797871,Każdego dnia,Romans,"16-letnia Rhiannon pragnie prawdziwej miłości, ale jej związek wystawiany jest na ciągłe próby. Wszystko zmienia się, gdy poznaje chłopaka, który dzieli się z nią niezwykłą tajemnicą. Nastolatek każdego dnia budzi się w ciele kogoś innego. Nie ma wpływu na to, kim będzie nazajutrz, więc stara się nie pozostawiać po sobie śladu w życiorysach innych osób. Jego zasady przestają mieć jednak znaczenie, gdy poznaje Rhiannon. Młodych kochanków łączy niezwykle silne uczucie i przekonanie, że są w stanie pokonać wszelkie przeciwności. Mimo to, pod wpływem pewnych wydarzeń, zaczynają wątpić czy wspólna przyszłość jest możliwa. Ich miłość jest bezgraniczna, lecz czy odważą się podjąć ogromne ryzyko, by pozostać razem?"
https://www.filmweb.pl/film/Pearl-2022-10016719,Pearl,Dramat;Horror;Psychologiczny,"Rok 1918. Młoda Pearl żyje na farmie w Teksasie, razem ze sparaliżowanym ojcem i dominującą matką. Dziewczyna chce wyrwać się z prowincji i zostać gwiazdą. Historia Pearl jest opowieścią o marzeniach, ambicji – ale także o szaleństwie. Ti West, jeden z najważniejszych twórców współczesnego horroru, przedstawia prequel swojego filmu ""X"". W głównej roli oglądamy brawurową Mię Goth."
https://www.filmweb.pl/film/Przesz%C5%82o%C5%9B%C4%87-2013-682966,Przeszłość,Dramat,"Ahmad i Marie nieformalnie zakończyli swój związek cztery lata temu. Po długiej rozłące mężczyzna przylatuje do Paryża, aby ostatecznie podpisać dokumenty i tym samym doprowadzić sprawę rozwodową do końca. Marie potrzebuje tych formalności, aby móc wejść w nowy związek małżeński z Samirem. Spotkanie nabiera dramatyzmu, kiedy Ahmad dowiaduje się, że atmosfera w domu Marie daleka jest od normalności. Z każdą chwilą kolejne tajemnice z przeszłości wychodzą na jaw i odciskają swoje piętno na życiu wszystkich."
https://www.filmweb.pl/film/Wrota+do+piekie%C5%82-2009-466366,Wrota do piekieł,Horror,"Twórca kultowych filmów grozy oraz ""Spider-Mana"" Sam Raimi, powraca pełnym akcji i efektów specjalnych thrillerem o młodej kobiecie, która została opętana przez nadprzyrodzone siły. W roli głównej występuje znana z filmu ""Beowulf"" Alison Lohman, jedna z najlepiej zapowiadających się aktorek młodego pokolenia."
https://www.filmweb.pl/film/Furiosa%3A+Saga+Mad+Max-2024-849788,Furiosa: Saga Mad Max,Sensacyjny;Sci-Fi,"Kiedy świat upada, młoda Furiosa zostaje uprowadzona z Zielonego Miejsca Wielu Matek. Wpada w ręce potężnej Hordy Bikerów, której przewodzi watażka Dementus. Po przebyciu Pustkowi porywacze docierają do Cytadeli, gdzie rządzi Wieczny Joe. Dwóch tyranów zaczyna walkę o władzę, Furiosa zaś musi przetrwać wiele prób, jednocześnie gromadząc środki, które pozwolą jej wrócić do domu."
https://www.filmweb.pl/film/Gra+Geralda-2017-716735,Gra Geralda,Thriller,"Małżeństwo z wieloletnim stażem postanawia spędzić romantyczny weekend w domku na odludzi. Gdy decydują się dodać nieco pikanterii do swojego życia seksualnego, Gerald (Bruce Greenwood) przykuwa kajdankami Jessie (Carla Gugino) do łóżka. Nieszczęśliwie ich żar namiętności szybko gaśnie, kiedy mężczyzna dostaje ataku serca. Uwięziona kobieta próbuje odnaleźć sposób, aby się wyswobodzić z potrzasku."
https://www.filmweb.pl/film/Good+Night+and+Good+Luck-2005-10915,Good Night and Good Luck,Dramat;Polityczny,"Legendarny dziennikarz stacji CBS, Edward R. Murrow, w połowie lat 50. wypowiedział medialną wojnę senatorowi Josephowi McCarthy'emu, inicjatorowi kampanii, w której znane osobistości ze świata amerykańskiej polityki, kultury i show biznesu oskarżane były o działalność na rzecz komunistów. Działania Murrowa i Freda Friendly'ego, producenta prowadzonego przez niego programu, przyczyniły się do zakończenia działalności McCarthy'ego i Komisji Parlamentarnej do Spraw Działań Antyamerykańskich.  To spojrzenie na telewizję współczesną przez pryzmat jej działalności w latach 50. Film rozpoczyna i kończy się sceną przyjęcia, które miało miejsce w 1958 roku, kilka lat po wydarzeniach, o których wspomniałem wyżej. Edward R. Murrow odbiera nagrodę i staje przed swoimi kolegami z branży by wygłosić znaczące przemówienie. Ostrzeżenie, jakie pada z jego ust, do dziś wydaje się aktualne, mało tego - choć ma już niemal 50 lat, zdecydowanie przewiduje, jaki obraz będzie miała telewizja dzisiaj. Rządzą w niej bowiem sponsorzy i wyniki oglądalności, schlebianie tanim gustom i coraz większa infantylizacja. Telewizja coraz bardziej oddala się od misji jaką mogłaby nieść, od wartości jakich mogłaby dostarczać. Telewizja mogłaby mieć ogromne znaczenie w kształtowaniu społecznych postaw, woli jednak ścigać się w poprawianiu wyników."
https://www.filmweb.pl/film/Nausica%C3%A4+z+Doliny+Wiatru-1984-34636,Nausicaä z Doliny Wiatru,Fantasy;Anime;Przygodowy,"Tysiąc lat po ""Siedmiu Dniach Ognia"", czyli wojnie zakończonej wielkim ekologicznym kataklizmem, Ziemia porośnięta jest toksyczną dżunglą, pełną ogromnych owadów-mutantów. Oddychanie bez maski tlenowej grozi śmiercią w ciągu kilku minut. Jedną z ostatnich zamieszkałych przez ludzi oaz jest królestwo zwane Doliną Wiatru. Wieje tam ""wiatr bogów"", odpędzający trujące opary.  Następczyni tronu, księżniczka Nausicaä, razem z mistrzem Yupą próbują zrozumieć mechanizmy rządzące przyrodą i znaleźć sposób, który zapewni ludziom bezpieczeństwo. Delikatna równowaga zostaje zachwiana, gdy nieopodal rozbija się samolot przewożący potężną broń. Sąsiedzi Doliny Wiatru planują użyć jej, by zniszczyć owady i dżunglę, nieświadomi, że ściągną w ten sposób zgubę na resztę ludności."
