url,title,genres,description
https://www.filmweb.pl/film/Rasa-2006-219331,Rasa,Horror,"Pięcioro przyjaciół postanawia spędzić upojne wakacje na małej opuszczonej wysepce. Wkrótce jednak okaże się, że nie są tam sami. Wyspę zamieszkuje populacja zmutowanych genetycznie dzikich psów. Zwierzęta początkowo nie budzą lęku, ale wkrótce okaże się, że bardzo różnią się od normalnych psów. To prawdziwe bestie, których mordercze skłonności i inteligencja znacznie przekraczają normę. Piątka osaczonych przyjaciół musi podjąć walkę o przetrwanie."
https://www.filmweb.pl/film/%C5%BBycie+prywatne-2018-795956,Życie prywatne,Dramat;Komedia,"Jest to prawdziwie zabawna i poruszająca opowieść o życiu Richarda (nominowany do Oscara Paul Giamatti) oraz Rachel (Kathryn Hahn) - zmagającej się z bezpłodnością pary, która próbuje ocalić swoje małżeństwo wśród zawirowań procedur adopcyjnych i leczenia in vitro. Kiedy zmagający się z kryzysem emocjonalnym i finansowym małżonkowie w średnim wieku ponownie spotykają Sadie (wschodząca gwiazda Kayli Carter) - młodą dziewczynę, która niedawno porzuciła studia - ich życie zaczyna nabierać zupełnie nowych kolorów."
https://www.filmweb.pl/film/Zap%C4%99tleni-2009-494883,Zapętleni,Satyra,"Gdy Simon Foster, brytyjski minister, publicznie komentuje bezsens prowadzonej właśnie wojny, zostaje zaatakowany przez Malcolma Tuckera, buldoga premiera dążącego do eskalacji konfliktu. Simon zostaje wysłany do Waszyngtonu, gdzie spotyka Karen Clark, pracownicę Departamentu Stanu i generała Millera, którzy podzielają jego poglądy. Razem szukają członków sekretnego komitetu wojennego, któremu przewodzi kolega Karen, Linton Barwick, jeden z jastrzębi amerykańskiej polityki."
https://www.filmweb.pl/film/Marty-1955-31583,Marty,Melodramat,"Marty (Ernest Borgnine) to niezbyt urodziwy 34-latek pracujący w sklepie rzeźnickim. Pomimo, że obdarzony jest wielkim uczuciem ze strony owdowiałej matki (Esther Minciotti) oraz posiada grono przyjaciół, z którymi spędza wieczory, czuje się samotny i przytłoczony swoimi kompleksami. Bliscy nieustannie sugerują, że najwyższa pora zacząć myśleć o małżeństwie. Jednak Marty wciąż nie może spotkać swojej wymarzonej kandydatki. Na jednej z potańcówek poznaje równie nieśmiałą, skromną i niczym się nie wyróżniającą nauczycielkę Clarę Snyder (Betsy Blair)."
https://www.filmweb.pl/film/Sekret%3A+Odwa%C5%BC+si%C4%99+marzy%C4%87-2020-848631,Sekret: Odważ się marzyć,Melodramat,"Owdowiała samotna matka trójki dzieci, Miranda (Katie Holmes), jest pogrążona w silnym stresie. Zarządzająca restauracją w Nowym Orleanie jest tak spłukana, że nie może sobie pozwolić na codzienne przyjemności. Niespodziewanie pojawia się Bray (Josh Lucas). Przystojny profesor przyjeżdża z Nashville, aby przekazać jej kilka zmieniających życie informacji, ale schodzi to na boczny tor, gdy spotykają się podczas stłuczki. Nie tylko z radością oferuje naprawę jej zderzaka, także łata dach domu, gdy huragan powoduje, że drzewo wpada do jej kuchni. Za dobre, by było prawdziwe? Czekaj, jest tego więcej!"
https://www.filmweb.pl/film/Strefa+wroga-2024-10012714,Strefa wroga,Thriller;Akcja,"W południowej Azji agencje wywiadowcze walczą z grupami ekstremistycznymi. Trwa wojna. Na Filipiny zostaje wysłana elitarna jednostka specjalna, by odbić porwanego informatora CIA z rąk rosyjskiego handlarza bronią, którego rozpracowywał. Towarzyszy im świeżak JJ ""Playboy"" Kinney (Liam Hemsworth), JTAC odpowiedzialny za łączność i powietrzne naprowadzanie drona na potencjalne cele. Przeczesując bagniste tereny, zbliżają się do celu, obwarowanego armią uzbrojonych ludzi. Kiedy obserwują wroga i zamierzają wkroczyć do akcji, zjawiają się nagle lokalne bojówki, a cała sytuacja wymyka się spod kontroli!"
https://www.filmweb.pl/film/The+Lords+of+Salem-2012-603461,The Lords of Salem,Horror,"Heidi (Sheri Moon Zombie) jest DJ-ką w rockowej stacji radiowej w Salem. Pewnego dnia, dostaje płytę tajemniczego zespołu Lords, którą puszcza w rozgłośni. Uwalnia tym samym klątwę ciążącą nad miasteczkiem. Mówi ona, że trzysta lat temu, niewinni ludzie zostali skazani na śmierć za praktykowanie czarnej magii w Salem. Były wśród nich jednak cztery prawdziwe czarownice, które poddawane torturom, a następnie brutalnie zabite, poprzysięgły zemstę. Teraz powracają, aby ją spełnić..."
https://www.filmweb.pl/film/Ob%C5%82awa-1966-4511,Obława,Dramat;Thriller,"Charles ""Bubber"" ucieka z więzienia w towarzystwie innego więźnia. Zatrzymują na drodze samochód. Towarzyszący mu kumpel zabija kierowcę i ucieka. Więść o zabójstwie szybko obiega rodzinną okolicę Charlesa. Val Rogers miejscowy potentat obchodzi właśnie swoje urodziny, zaproszeni goście na wieść o zbrodni postanawiają na własną rękę wymierzyć sprawiedliwość. Szeryfowi nie udaje się powstrzymać pałającego zemstą tłumu. ""Bubber"" z ledwością uchodzi z życiem i ukrywa się. Prosi murzyna Lestera, aby zawiadomił jego żonę, niestety nie wie, że ona ma romans z synem Rogersa."
https://www.filmweb.pl/film/Cz%C5%82owiek%2C+kt%C3%B3ry+zabi%C5%82+Liberty+Valance%27a-1962-31837,"Człowiek, który zabił Liberty Valance'a",Western,"""Człowiek, który zabił Liberty Valance'a"" to obok ""Dyliżansu"" jeden z najwybitniejszych westernów w historii gatunku, którego synonimem stało się nazwisko Johna Forda. Ford zebrał na planie wspaniałych aktorów. Jimmy Stewart gra tu szlachetnego i naiwnego prawnika z wielkiego miasta, który postanawia stawić czoła bandycie Liberty Valance'owi (Lee Marvin) terroryzującemu miasteczko na Pograniczu. Największą gwiazdą filmu jest jednak John Wayne, prawy kowboj i mistrz w posługiwaniu się bronią. Idealistycznego prawnika i twardego ranczera połączy nie tylko wspólny cel pozbycia się Valance'a, ale też i miłość do jednej kobiety (Vera Miles)."
https://www.filmweb.pl/film/Siostry-2014-648235,Siostry,Dramat;Kryminał;Thriller,"18 stycznia 2003 roku. Dwie nastolatki z Toronto dzwonią pod numer 911, by poinformować policję o śmierci ich matki. Wygląda na to, iż kobieta pod wpływem alkoholu poślizgnęła się i utopiła się w wannie. Władze osądzają, iż był to czysty przypadek. Kiedy kilka miesięcy później pojawiają się pogłoski, że Sandra (Abigail Breslin) i Beth (Georgie Henley) przyłożyły rękę do zabójstwa matki, policja podejmuje trop i posądza dziewczyny o morderstwo z zimną krwią."
