url,title,genres,description
https://www.filmweb.pl/film/Bandyci+czasu-1981-4045,Bandyci czasu,Fantasy;Familijny;Przygodowy;Komedia,"Rodzice Kevina są bardziej zainteresowani światem telewizjnych reklam niż wychowywaniem własnego syna. Osamotnionego chłopca, pewnego wieczoru w pokoju, odwiedza kilku zabawnych karłów uciekających przed swoim Panem - Najwyższą Istotą. Goście z innego wymiaru są w posiadaniu skradzionej mapy, na której zaznaczone są dziury w czasie. Powoduje to, że podróżują oni w czasoprzestrzeni i kradną wszystko, co popadnie. Kevin wspólnie z bandytami odbywa niesamowitą i pełną przygód podróż odwiedzając takie legendarne postaci jak Robin Hooda, Napoleona, króla Agamemnona i wielu innych."
https://www.filmweb.pl/film/Kolejny+szcz%C4%99%C5%9Bliwy+dzie%C5%84-2011-608201,Kolejny szczęśliwy dzień,Dramat;Czarna komedia;Psychologiczny,"Lynn (Ellen Barkin) przyjeżdża wraz z trójką dzieci do domu swoich rodziców, aby wziąć udział w ślubie najstarszego syna. Ta z pozoru rodzinna, pełna ciepła uroczystość szybko przeradza się w koszmar. Młodszy syn Elliot (Ezra Miller) nie szczędzi jej złośliwych uwag, córka pochłonięta jest własnymi problemami, a rodzice, u których szuka wsparcia, trzymają się na dystans. Jakby tego było mało, na weselu w towarzystwie atrakcyjnej partnerki (Demi Moore) zjawia się także Paul (Thomas Haden Church) - były mąż Lynn."
https://www.filmweb.pl/film/Strach-1983-3879,Strach,Psychologiczny,"Anonimowy morderca zostaje wypuszczony z więzienia, w którym odsiadywał dziesięcioletni wyrok za zabójstwo starszej kobiety. Szybko zaczyna odczuwać chęć dokonania kolejnego mordu. Po nieudanej próbie ataku na taksówkarkę ucieka, trafiając w końcu do odosobnionego, wiejskiego domu, zamieszkałego przez młodą kobietę, jej chorą matkę oraz niepełnosprawnego i opóźnionego w rozwoju brata. Mężczyzna od razu zabiera się za wcielanie w życie swych sadystycznych pasji, biorąc mieszkańców posiadłości jako zakładników. Rozpoczyna się orgia przemocy, okraszana wspomnieniami z trudnego dzieciństwa u boku ciągle ubliżającej matki i babki. Czy zdarzy się coś, co przeszkodzi zwyrodnialcowi w realizacji jego planu?"
https://www.filmweb.pl/film/Listy+do+M.+5-2022-10011877,Listy do M. 5,Komedia rom.;Świąteczny,"""Listy do M."" powracają z 5. częścią wigilijnej opowieści. W kolejnej odsłonie zobaczymy świąteczne perypetie ulubionych bohaterów. Z czym zmierzą się tym razem?  Melowi jak zwykle nic nie wychodzi. Zbieg okoliczności sprawia, że staje się bohaterem mimo woli, a jego nie zawsze kryształowy charakter znowu zostaje wystawiony na próbę. Wojciech, który nie czuje wszechobecnej radosnej atmosfery, spotyka na swojej drodze kogoś, kto zmienia jego świąteczne plany. Z kolei Karina i Szczepan uwikłają się w walkę o spadek, który może poróżnić nawet najbliższych. Przekonają się czy z rodziną rzeczywiście dobrze wychodzi się tylko na zdjęciach. To oczywiście nie wszystko! W tej części pojawią się też nowi bohaterowie i ich zaskakujące historie.  ""Listy do M. 5"" skupią się na uniwersalnych wartościach, takich jak miłość, bliskość czy życzliwość, które obecnie są najistotniejsze."
https://www.filmweb.pl/film/Plusk-1984-8705,Plusk,Fantasy;Komedia;Romans,"Historia rozpoczyna się w 1959 roku. Mały chłopiec wpada do wody. Wówczas tonącego ratuje syrenka. Mija 25 lat. Dorosły już Allen Bauer jest samotnym kawalerem i pracuje jako przedsiębiorca w Nowym Jorku. Pewnego dnia ponownie spotyka swoją wybawicielkę i z wzajemnością się w niej zakochuje. Syrenka - kierując się głosem serca - postanawia zamieszkać wraz z ukochanym i przybiera imię Madison. Za każdym razem, gdy wychodzi na ląd, przybiera kobiecą postać i może się swobodnie poruszać. Jednak gdy tylko dotyka wody, z powrotem staje się syreną. Niestety, Madison trudno jest przyzwyczaić się do życia w wielkiej metropolii. W dodatku niezwykła syrenka wzbudza zainteresowanie rządowych naukowców..."
https://www.filmweb.pl/film/Ch%C5%82%C3%B3d+w+lipcu-2014-697454,Chłód w lipcu,Thriller,"W pewną senną, teksaską noc 1989 roku, rodzinę Richarda budzą dźwięki dochodzące z salonu. Drżącą ręką ładuje rewolwer. W oślepiającym świetle latarki pakuje kulę w głowę włamywaczowi. W mieście uważany jest za bohatera. Jednak jego samopoczucie zmienia się, kiedy pojawia się ojciec zastrzelonego włamywacza, były skazaniec Ben. Dopiero teraz naprawdę Richard zaczyna bać się o bezpieczeństwo swojej rodziny. Rozpoczyna się podróż Richarda w rejony, w które wcześniej się nie zapuszczał - przemoc, korupcja."
https://www.filmweb.pl/film/Znikni%C4%99cie+Eleanor+Rigby%3A+Ona-2013-710552,Zniknięcie Eleanor Rigby: Ona,Melodramat,"Conor (James McAvoy) jest właścicielem niezbyt dobrze prosperującej restauracji. Bardziej jednak niż finansowe kłopoty, martwi go odejście żony (Jessica Chastain). Kiedyś łączyło ich niezwykle intensywne uczucie, ale z czasem więź zaczęła słabnąć. Odratowana po skoku z nowojorskiego mostu Eleonora (Jessica Chastain) niezbyt skutecznie próbuje nadać sens swojemu życiu. Co sprawiło, że ich drogi się rozeszły? I czy mogą zejść się ponownie?"
https://www.filmweb.pl/film/Tajemnica+Syriusza-1995-32164,Tajemnica Syriusza,Sci-Fi,"Rok 2078, kolonia górnicza na planecie Syriusz 6B. Przez ostatnie lata Nowy Blok Ekonomiczny korporacji ""N.E.B."" kontrolował prace górnicze w układzie słonecznym. Dwadzieścia lat wcześniej znalazł rozwiązanie światowego kryzysu energetycznego: pierwiastek beryl. Wkrótce jednak stwierdzono, że wydobywanie tego minerału wyzwala śmiertelne dawki promieniowania i potwornie zanieczyszcza naturalne środowisko. ""Sojusz"" - związek górników i naukowców - zażądał zaprzestania prac górniczych. Dla zarządu ""N.E.B."" oznaczało to wypowiedzenie wojny."
https://www.filmweb.pl/film/The+Lodgers.+Przekl%C4%99ci-2017-787673,The Lodgers. Przeklęci,Horror,"Po tragicznej śmierci rodziców Rachel i jej brat bliźniak - Edward samotnie zamieszkują mroczną posiadłość Loftus Hall. Według lokalnej legendy jest to dom przeklęty, nawiedzony przez dawnych mieszkańców - The Lodgers. Rodzeństwo musi przestrzegać określonych reguł, żeby uniknąć okrutnej kary i przeżyć. Pomimo ostrzeżeń Sean, zakochany w Rachel chłopak, chce odkryć prawdę o klątwie ciążącej na rodzinie. Kiedy przekracza próg domu, uruchamia lawinę śmiertelnych zdarzeń."
https://www.filmweb.pl/film/Platforma+2-2024-10052749,Platforma 2,Thriller;Sci-Fi,"Podczas gdy tajemniczy przywódca narzuca własne więzienne zasady, nowo osadzony wplątuje się w walkę przeciw kontrowersyjnym metodom walki o jedzenie. Jak daleko można się posunąć, by ratować życie, kiedy jedzenie z niewłaściwego talerza oznacza wyrok śmierci?"
