url,title,genres,description
https://www.filmweb.pl/film/%C5%9Awi%C4%99ci+z+Bostonu-1999-10213,Święci z Bostonu,Sensacyjny,"Obdarzeni irlandzkimi korzeniami bracia MacManus (Norman Reedus i Sean Patrick Flanery) to dwóch oryginałów, którzy na co dzień pracują w bostońskiej rzeźni. Mimo, że są wszechstronnie wykształceni (obaj mówią kilkoma językami) ta prosta praca sprawia im wiele przyjemności i w 100 % realizuje ich zawodowe ambicje. Niestety, pewnego piękna dnia w ich ulubionym barze pojawiają się agresywnie nastawieni przedstawiciele rosyjskiej mafii. Tyle tylko, że tym razem trafiła kosa na kamień... Po wykonaniu pierwszej ""roboty"" do MacManusów dociera, że Bóg wybrał ich na swoich aniołów, którzy mają zaprowadzić porządek na ulicach miasta. Uzbrojeni w gigantyczny arsenał, wyposażeni w żelazną wolę i determinację, nasi bohaterowie ze słowami modlitwy na ustach biorą się za oczyszczanie Bostonu z wszelkiej maści zbrodniarzy, morderców, gwałcicieli i handlarzy narkotyków. Jak sami mówią ""Układ jest prosty - zły człowiek to martwy człowiek"". Na ich drodze stają przedstawiciele mafii, bezlitosny morderca o wdzięcznej ksywie Il Duce (Billy Connolly) przypominający trochę Leona Zawodowca i z resztą używający tego samego kodeksu honorowego - ""nie zabijam kobiet i dzieci"", genialny agent FBI o homoseksualnych skłonnościach (Willem Dafoe) i wielu, wielu złoczyńców. I tak, zaczyna się Armageddon!"
https://www.filmweb.pl/film/Fanatyk-2001-32049,Fanatyk,Dramat,"Danny goli się na łyso, wyciska ciężarki, nosi koszulę ze swastyką, a także daje popalić spotkanym na ulicy żydowskim studentom. Na zebraniu prowadzonym przez parę faszyzujących intelektualistów, Linę i Curtisa, wygłasza tyradę nawołującą do eksterminacji Żydów. Robi wrażenie na młodej Carli. Zostają kochankami. Danny sam pochodzi z żydowskiej rodziny, w dzieciństwie uczęszczał nawet do szkoły rabinackiej, gdzie nieustannie spierał się z nauczycielem."
https://www.filmweb.pl/film/Szklana+pu%C5%82apka-1988-1270,Szklana pułapka,Sensacyjny;Świąteczny,"Klasyczny film akcji z brawurową kreacją Bruce'a Willisa w roli policjanta. W wieżowcu japońskiej korporacji w Los Angeles trwa świąteczne przyjęcie. Wśród pracowników jest żona Johna McClane'a, policjanta z Nowego Jorku, który przyleciał do Kalifornii. W tym czasie do wieżowca przedostają się terroryści, chcący zrabować ze skarbca kilka milionów dolarów. Nie przewidzieli tylko jednego, że w labiryncie pięter i korytarzy ukrył się McClane. Rozpoczyna się pojedynek, podczas którego John eliminuje po kolei przestępców."
https://www.filmweb.pl/film/Oppenheimer-2023-10002817,Oppenheimer,Dramat;Biograficzny,"Oppenheimer w czasie II wojny światowej był dyrektorem programu rozwoju broni jądrowej ""Manhattan"".  Poza działalnością związaną z bronią atomową Oppenheimer miał ogromne osiągnięcia w innych dziedzinach fizyki, między innymi w badaniach czarnych dziur oraz promieniowania kosmicznego. Resztę życia po opracowaniu bomby atomowej poświęcił na działalność na rzecz ograniczania rozprzestrzeniania się broni jądrowej. Był oskarżany przez amerykański rząd i służby o powiązania z ruchem komunistycznym oraz działalność szpiegowską. W latach 50. został pozbawiony dostępu do tajnych dokumentów. Dopiero prezydent Kennedy dokonał jego politycznej rehabilitacji. Oppenheimer jest dziś uznawany za jeden z symboli pacyfizmu i sprzeciwu wobec rozprzestrzeniania broni atomowej."
https://www.filmweb.pl/film/Jeste%C5%9B+Bogiem-2012-544545,Jesteś Bogiem,Biograficzny;Dramat;Muzyczny,"""Jesteś Bogiem"" w reżyserii Leszka Dawida to oczekiwany od blisko dekady film o legendarnej grupie Paktofonika, która na zawsze zmieniła oblicze polskiego hip-hopu. Za sprawą niezwykłej historii Piotra Łuszcza - Magika (Marcin Kowalczyk), Sebastiana Salberta - Rahima (Dawid Ogrodnik) i Wojciecha Alszera - Fokusa (Tomasz Schuchardt) rzesze wiernych fanów PFK, a także kinomani spragnieni prawdziwego obrazu Polski, prześledzą losy trzech kumpli z Mikołowa i Katowic, którzy dzięki oryginalnym utworom, takim jak słynny ""Jestem Bogiem"", stali się głosem pokolenia młodych Polaków.  Paktofonika powstała w 1998 roku, a jej nazwę, oznaczającą ""pakt zawiązany przy brzmieniu głośnika"", wymyślili Magik i Rahim. Trzy wydawnictwa zespołu: ""Kinematografia"", minialbum ""Jestem Bogiem"" oraz ""Archiwum kinematografii"" sprzedały się w gigantycznych nakładach. Wkrótce po premierze ""Kinematografii"" fanami Paktofoniki wstrząsnęła wiadomość o samobójczej śmierci Magika."
https://www.filmweb.pl/film/Contratiempo.+Niewidzialny+go%C5%9B%C4%87-2016-754287,Contratiempo. Niewidzialny gość,Kryminał,"Bogaty biznesmen Adrián Doria (Mario Casas) zostaje znaleziony w górskim pokoju hotelowym ze zwłokami swojej kochanki u boku, fotografki Laury Vidal (Bárbara Lennie). Aresztowany przez policję zatrudnia Virginię Goodman (Ana Wagener), doświadczoną prawniczkę. Mężczyzna opowiada adwokatce o tym, co się wydarzyło i swoim związku z Laurą."
https://www.filmweb.pl/film/Miasto+44-2014-637019,Miasto 44,Dramat;Wojenny,"Film ""Miasto 44"" to opowieść o młodych Polakach, którym przyszło wchodzić w dorosłość w okrutnych realiach okupacji. Mimo to są pełni życia, namiętni, niecierpliwi. Żyją tak, jakby każdy dzień miał okazać się tym ostatnim. Nie wynika to jednak z nadmiernej brawury czy młodzieńczej lekkomyślności - taka postawa jest czymś naturalnym w otaczającej ich rzeczywistości, kiedy śmierć grozi na każdym kroku.  Warszawa, lato 1944. Stefan (Józef Pawłowski) opiekuje się matką i młodszym bratem. Przejął obowiązki głowy rodziny po tym, jak ojciec - oficer Wojska Polskiego - zginął w kampanii wrześniowej w 1939 roku. Pracuje w fabryce Wedla, z coraz większym trudem znosząc upokorzenia ze strony Niemców. Marzy o chwili, kiedy będzie mógł im za wszystko odpłacić i spełnić obowiązek wobec Ojczyzny. Obiecał matce, że nie zaangażuje się w działalność ruchu oporu, jednak - kiedy tylko nadarza się okazja - wstępuje w szeregi Armii Krajowej. Do konspiracji wciąga go Kama (Anna Próchniak), sąsiadka z kamienicy na warszawskiej Woli, z którą przyjaźni się od dziecka. Dziewczyna skrycie kocha się w Stefanie, mając nadzieję, że po wojnie będą razem. Ale to za sprawą spotkania z subtelną i wrażliwą Biedronką (Zofia Wichłacz) Stefan zazna smaku pierwszej, młodzieńczej miłości. Jednak Stefanowi i Biedronce nie jest dane zbyt długo cieszyć się wzajemnym zauroczeniem."
https://www.filmweb.pl/film/Gangi+Nowego+Jorku-2002-5778,Gangi Nowego Jorku,Dramat;Kostiumowy;Gangsterski,"XIX wiek, nowojorska dzielnica Five Points, jedno z najbiedniejszych miejsc w całej Ameryce, gdzie gangi walczyły o kontrolę na ulicach. W tych czasach bezprawia i niepohamowanej politycznej korupcji rozgrywa się filmowa historia Amsterdama Vallona (Leonardo DiCaprio), młodego irlandzkiego imigranta. Po 15-letnim pobycie w więzieniu, bohater wraca do Five Points, by zemścić się na Williamie Cuttingu (Daniel Day Lewis), zwanym też Billem Rzeźnikiem, przywódcy anty-imigranckiego gangu, który odpowiada za śmierć ojca Amsterdama. Chłopak wie, że pierwszym krokiem do dokonania wendetty jest wniknięcie w najbliższy krąg Billa. W międzyczasie Amsterdam poznaje Jenny Everdeane (Cameron Diaz), enigmatyczną kobietę-kieszonkowca, której ogromne poczucie niezależności i fascynująca piękność zniewalają go bez reszty. Jenny ma jednak własną mroczną przeszłość, która niespodziewanie komplikuje plany bohatera. Podróż Amsterdama przez ciemne zaułki Five Points przeradza się w walkę nie tylko o własne przetrwanie ale także o dobro ludzi jemu podobnych. Jego zmagania zbiegają się w czasie z największymi rozruchami w dziejach Ameryki zamieszkami, które wybuchły w Nowym Jorku, gdy w 1863 roku do miasta zawitały echa Wojny Secesyjnej."
https://www.filmweb.pl/film/Pan+od+muzyki-2004-119514,Pan od muzyki,Dramat;Muzyczny,"Clément Mathieu (Gérard Jugnot), bezrobotny nauczyciel muzyki przybywa na prowincję, aby objąć posadę w internacie dla ""trudnej młodzieży"". Tu ściera się z wrogością podopiecznych, ale najtrudniej jest mu przestawić się na ostrą dyscyplinę narzuconą przez dyrektora Rachina (François Berléand). Pan Mathieu postanawia zmienić reguły rządzące szkołą wprowadzając wychowanków w magiczny świat muzyki."
https://www.filmweb.pl/film/Sok+z+%C5%BCuka-1988-9641,Sok z żuka,Czarna komedia;Fantasy,"Co ma zrobić para sympatycznych, kochających spokój duchów, kiedy ich dom w Nowej Anglii zostaje zajęty przez modnych nowojorczyków? ""Wezwijmy tego Beetlejuice'a"" - decydują. Tak więc kontaktują się z niezależnym pośmiertnym bio-egzorcystą, aby wystraszył rodzinę. I każdy dostaje więcej niż mógłby się spodziewać."
