url,title,genres,description
https://www.filmweb.pl/film/Mulan-2020-740066,Mulan,Przygodowy;Fantasy,"Aby obronić kraj przed najeźdźcami z północy cesarz Chin wydaje dekret nakazujący rekrutację do armii jednego mężczyzny z każdej rodziny. Hua Mulan, najstarsza córka utytułowanego wojownika, decyduje się w tajemnicy wyruszyć na wojnę zamiast niedomagającego już ojca. Przebrana za mężczyznę Hua na każdym kroku poddawana jest próbom wymagającym od niej zmobilizowania wewnętrznej siły  i wykorzystania pełni swoich możliwości. W wyniku tej wielkiej przygody dziewczyna staje się niezłomną wojowniczką oraz zdobywa szacunek wdzięcznego narodu i... dumnego ojca."
https://www.filmweb.pl/film/Kochaj%C4%85c+Pabla%2C+nienawidz%C4%85c+Escobara-2017-744749,"Kochając Pabla, nienawidząc Escobara",Biograficzny;Dramat;Kryminał,"Pablo Escobar to najpotężniejszy baron narkotykowy XX wieku, który zajmuje się przemytem kokainy do USA i wielu innych państw na świecie. Wartość jego zarobków została oszacowana na 55 miliardów dolarów w przeliczeniu na współczesny kurs waluty. Pewnego dnia Pablo poznaje piękną Virginię Vallejo – ambitną gwiazdę kolumbijskiej telewizji. To spotkanie odmienia serce nieobliczalnego przestępcy, który zakochuje się w nowo poznanej kobiecie. Wkrótce dziennikarka na własne oczy poznaje demoniczne oblicze mężczyzny - powiązania gangstera z kolumbijskimi rewolucjonistami, kulisy przemysłu kokainowego i potworności narkoterroryzmu. Coś jednak trzyma oboje przy sobie i nie pozwala im się rozstać."
https://www.filmweb.pl/film/Wonka-2023-868783,Wonka,Fantasy;Musical;Komedia;Przygodowy,"""Wonka"" to film, którego inspiracją jest niezwykły bohater ""Charliego i fabryki czekolady"", najbardziej znanej książki dla dzieci autorstwa Roalda Dahla, a zarazem jednej z najlepiej sprzedających się pozycji dla dzieci wszech czasów. Film opowiada o tym, jak największy na świecie wynalazca, magik i producent czekolady w nieprawdopodobny sposób stał się ukochanym Willy Wonką, którego znamy dzisiaj. Paul King, scenarzysta i reżyser filmów z cyklu ""Paddington"", David Heyman, producent ""Harry'ego Pottera"", ""Grawitacji"", ""Fantastycznych zwierząt"" i ""Paddingtona"", jak również producentka Alexandra Derbyshire (filmy z cyklu ""Paddington"", ""Jurassic World Dominion"") i producent Luke Kelly (""Wiedźmy"") przedstawiają oszałamiającą mieszankę magii, muzyki, chaosu i emocji, opowiedzianą z wielkim uczuciem i humorem. To niezaprzeczalnie żywiołowe i pomysłowe wielkoekranowe widowisko z Timothée Chalametem w roli tytułowej pokazuje widzom młodego Willy'ego Wonkę, pełnego pomysłów i zdeterminowanego, by zmienić świat dzięki swoim smakowitym wynalazkom. Udowadnia zarazem, że to, co najlepsze w życiu, zaczyna się od marzenia. A jeśli przy łucie szczęścia spotka się Willy'ego Wonkę, wszystko jest możliwe."
https://www.filmweb.pl/film/Revolver-2005-99107,Revolver,Dramat;Kryminał,"Akcja filmu rozgrywa się w gangsterskim półświatku Las Vegas. To powieść o kilku mężczyznach, z których każdy stara się wykiwać pozostałych. Stawką jest, jak to w Vegas, duża suma pieniędzy. Głównym bohaterem jest Jake Green, hazardzista mający wielkie szczęście, lecz ""krótki"" rozum. Mężczyzna rzadko jest wpuszczany do kasyn, bowiem zawsze wygrywa. Pewnego wieczoru wraz ze swoimi braćmi, Billym i Joe, zostaje zaproszony do prywatnej gry. Tam oczekuje się od niego, że przegra w pokera z gangsterem Dorothy Machą, przywódcą lokalnej mafii i właścicielem jednego z kasyn, który nie umie grać, ale zawsze wygrywa, bowiem wszyscy ze strachu podkładają mu się. Jake nie boi się Machy i nie tylko ogrywa go doszczętnie, ale jeszcze stroi sobie z niego żarty. Oczywiście skutkuje to wydanym na niego wyrokiem śmierci. Jednak Jake znajduje sobie ochronę w postaci braci Aviego i Zacha, których misją jest z kolei uśmiercenie gangstera."
https://www.filmweb.pl/film/Kochanek+kr%C3%B3lowej-2012-508839,Kochanek królowej,Romans;Kostiumowy,"Oparta na faktach historia królewskiego trójkąta miłosnego. Opowieść o słynnym romansie duńskiej królowej Karoliny Matyldy Hanowerskiej, żony króla Chrystiana VII z wpływowym politykiem Johannem Friedrichem Struensee, który doprowadził do rewolucji pałacowej, rozwodu królewskiej pary i wygnania królowej z Danii. Dramat kostiumowy, w którym fascynująca gra nieprzewidywalnych uczuć i namiętności rozgrywa się na tle walki o idee Oświecenia."
https://www.filmweb.pl/film/Plan+lotu-2005-121774,Plan lotu,Thriller,"Na wysokości kilkunastu tysięcy metrów podczas lotu z Berlina do Nowego Jorku, Kyle Pratt zmierza się z największym koszmarem dla każdej matki: niespodziewanie znika jej córeczka Julia. Wykończona psychicznie niespodziewaną śmiercią swojego męża, Kyle nie może sobie pozwolić na kolejną tak bolesną stratę. Wydawałoby się, że zniknięcie kogoś bez śladu w samolocie nie jest możliwe - praktycznie nie da się wydostać z lecącej maszyny. Problem zaczyna się wtedy, gdy załoga twierdzi, że małej dziewczynki... nigdy nie było na pokładzie. Obsługa samolotu, a także pasażerowie za nic mają problemy Kyle i twierdzą, że kobieta najzwyczajniej w świecie jest szalona. Nikt nie widział małej Julii w samolocie. Kyle musi polegać na sobie i samotnie rozwiązać zagadkę tajemniczego zniknięcia córki."
https://www.filmweb.pl/film/The+Doors-1991-1209,The Doors,Biograficzny;Dramat;Muzyczny,"Film opowiada o Jimie Morrisonie, liderze grupy The Doors. Akcja obejmuje ostatni okres życia legendarnego artysty - od momentu założenia zespołu, po śmierć w wieku 27 lat. Reżyser, zafascynowany mitami współczesnej amerykańskiej kultury, przedstawia swojego bohatera nie tylko jako wybitnego muzyka, ale również osobę egocentryczną, niszczącą swoich najbliższych. Wokalista, wiecznie odurzony alkoholem i narkotykami, ukazany jest jako człowiek zafascynowany śmiercią i dążący do autodestrukcji. Kreacja Jima Morrisona okazała się rolą życia dla Vala Kilmera. Podczas realizacji obrazu aktor sam wykonywał utwory nieżyjącego muzyka. Film, kreujący przygnębiającą wizję, umocnił tylko popularność artysty. Rzesze fanów Morrisona entuzjastycznie przyjęły opowieść o swoim idolu, który stał się jednym z symboli epoki dzieci-kwiatów."
https://www.filmweb.pl/film/Naga+bro%C5%84+33+1+3%3A+Ostateczna+zniewaga-1994-30670,Naga broń 33 1/3: Ostateczna zniewaga,Komedia;Sensacyjny,"W uznaniu zasług porucznik Frank Drebin został odesłany na wcześniejszą emeryturę. Ale w snach wciąż spotyka niedawnych przeciwników i przeżywa dramatyczne chwile. Z braku ciekawszych sposobów spędzania wolnego czasu opanowuje do perfekcji obowiązki gospodyni domowej, podczas gdy jego urocza małżonka, Jane, oddaje się całkowicie pracy zawodowej. Ich małżeństwu grozi poważny kryzys, także z tego powodu, że ona wciąż domaga się od niego potomka. Jednak Franka wzywają obowiązki zawodowe."
https://www.filmweb.pl/film/Pacyfikator-2005-118567,Pacyfikator,Familijny;Komedia,"Vin Diesel wciela się w rolę tajnego agenta służb specjalnych, którego zadaniem jest ochrona ważnych osobistości. Podczas jednej z takich misji, odkrywa, iż rodzina chronionego przez niego człowieka jest w wielkim niebezpieczeństwie. Zostaje przydzielony do ochrony jego dzieci. Niebawem okaże się, iż jest to najtrudniejsze zadanie z jakim kiedykolwiek miał do czynienia."
https://www.filmweb.pl/film/%C5%81adunek+200-2007-382751,Ładunek 200,Dramat;Thriller,"ZSRR, rok 1984, niedługo nastanie Pierestrojka. Tymczasem w małym mieście, gdzieś na dalekiej prowincji, zostaje porwana córka lokalnego sekretarza partii. Nie ma świadków. Ani żadnych podejrzanych. Tego samego wieczora, na przedmieściach, zostaje popełnione brutalne morderstwo. Sprawcą jest właściciel domu. Oba śledztwa są prowadzone przez kapitana milicji Żurowa..."
