url,title,genres,description
https://www.filmweb.pl/film/Karate+Kid+IV%3A+Mistrz+i+uczennica-1994-10669,Karate Kid IV: Mistrz i uczennica,Familijny;Sztuki walki;Komedia,"Mistrz karate Miyagi powraca aby pomóc kolejnej zagubionej duszyczce. Tym razem nie jest już to Daniel La Russo tylko Julie, zbuntowana licealistka, którą prześladują koledzy z klasy. Julie poza tym że jest porywcza i niepokorna, ma pewien talent - ma bardzo szybki refleks. Pan Miyagi wie jak to wykorzystać dla dobra dziewczyny... Zabiera ją ze soba w daleką - dosłownie i metaforycznie - podróż...."
https://www.filmweb.pl/film/Arlington+Road-1999-3928,Arlington Road,Dramat;Thriller,"""Arlington Road"" to pasjonujący thriller, który pokazuje nam, jak niewiele wiemy o otaczającym nas świecie i najbliższych ludziach... Owdowiały profesor uniwersytetu Michael Faraday (Jeff Bridges), którego żona, agentka FBI, zginęła z rąk zamachowców, obsesyjnie gromadzi dowody na istnienie zorganizowanych grup terrorystycznych. Jego podejrzenia skupiają się na nowych sąsiadach, Olivierze i Cheryl Langach (Tim Robbins i Joan Cusack), z pozoru rodzinie jakich wiele, która zdaje się skrywać mroczne sekrety."
https://www.filmweb.pl/film/Teresa+Raquin-2013-10096,Teresa Raquin,Dramat;Kryminał;Thriller,"Film zrealizowany na podstawie powieści Émila Zoli. Teresa (Elizabeth Olsen) wychodzi za mąż za swojego kuzyna (Tom Felton), z którym się wychowywała. Kiedy mężczyzna przyprowadza do domu przyjaciela (Oscar Isaac), dochodzi do tragedii."
https://www.filmweb.pl/film/Lis+i+Pies-1981-10369,Lis i Pies,Animacja;Familijny,"""Lis i Pies"" to 24 film pochodzący ze studia Disney'a. Film ten opowiada o historii dwóch najlepszych przyjaciół którzy nie spodziewali się iż w przyszłości staną się odwiecznymi wrogami. Przygoda rozpoczyna się kiedy samotna wdowa adoptuje osieroconego liska nazywając go Tod. Psotny lis poznaje wkrótce Coppera, przygarniętego pieska myśliwego. Para niewinnych zwierząt dorasta w lesie zostając nieodłącznymi przyjaciółmi. Ale wkrótce nastanie dzień kiedy ich wieczna przyjaźń zostanie wystawiona na ciężką próbę."
https://www.filmweb.pl/film/Lo+i+sta%C5%82o+si%C4%99.+Zaduma+nad+%C5%9Bwiatem+w+sieci-2016-761419,Lo i stało się. Zaduma nad światem w sieci,Dokumentalny,"Kiedy będziemy mogli tweetować myśli? Czy mistrzostwa świata w piłce nożnej w 2050 roku wygrają roboty? I czy istnieją jeszcze miejsca, gdzie nie docierają fale elektromagnetyczne?  Legendarny dokumentalista Werner Herzog, który ma swoim koncie nominację do Oscara, w najnowszym filmie bierze na warsztat internet - od jego początków do najbardziej oddalonych zakątków. Podróż zaczyna od samych źródeł cyfrowej rewolucji - znajdujemy się w pokoju na Uniwersytecie Kalifornijskim, skąd w 1969 roku został wysłany pierwszy mail. Herzog udowadnia, że moment, w którym internet zacznie ""śnić sam o sobie"", jest już bardzo bliski. Prowadzi widzów poprzez szereg prowokacyjnych rozmów, które pokazują, w jaki sposób internet przekształcił praktycznie wszystkie elementy realnego świata - od biznesu, przez edukację, podróże kosmiczne, po opiekę zdrowotną i w końcu osobiste relacje. Jeden z naukowców pokazuje, jak wygląda wyobraźnia robota i zadaje niewygodne pytanie: czy otoczeni inteligentnymi maszynami na pewno będziemy wciąż potrzebowali towarzystwa drugiego człowieka?"
https://www.filmweb.pl/film/Mniejsze+z%C5%82o-2009-473779,Mniejsze zło,Obyczajowy,"Jak być kimś, będąc nikim? Poruszająca opowieść o człowieku gotowym na wszystko dla osiągnięcia sukcesu, osadzona w realiach chwiejącego się w posadach komunizmu w Polsce. Kamil ma jasny cel – chce zostać pisarzem. Nie dlatego, że kocha literaturę, ale ponieważ wie, że bycie pisarzem w ówczesnej Polsce jest równoznaczne z osiągnięciem sukcesu finansowego i prestiżu. Kamil ma też pewien zasadniczy problem – nie potrafi pisać. Będąc na studiach sprytnie udaje nowatorskiego poetę, ale ma świadomość, że na dłuższą metę nie da się być pisarzem nie umiejąc napisać nawet opowiadania. Chyba, że jest się gotowym na wszystko. Kamil, aby utrzymać się na fali musi coraz częściej dopuszczać się oszustw i podłości, manipulować i iść na upokarzające kompromisy. Wszystko to w imię sukcesu. Tymczasem wokół niego ludzie autentycznie w coś wierzą i toczą swoją walkę. W Polsce wybucha stan wojenny, setki ludzi, także kolegów Kamila trafiają do więzień. Kamil zaczyna rozumieć jak niewiele wart jest jego sukces. Ale czy będzie miał dość siły i odwagi, by naprawdę stać się kimś?"
https://www.filmweb.pl/film/Jurek-2014-729396,Jurek,Biograficzny;Dokumentalny,"24 października 1989 roku podczas wyprawy na Lhotse ginie Jerzy Kukuczka. Po raz pierwszy pojechał w Himalaje z pieniędzmi, sprzętem, naprawdę sławny.  Dokument Pawła Wysoczańskiego nie skupia się jednak na zagadce śmierci himalaisty. Pokazuje człowieka, który pnie się do góry - w sensie dosłownym, ale tez metaforycznym i symbolicznym. Od pucybuta do milionera, od socjalistycznego pracownika po gwiazdę międzynarodowych mediów, od człowieka, który wspina się bez pieniędzy i sprzętu, po pełnoprawnego konkurenta Reinholda Messnera w walce o zdobycie Korony Himalajów i Karakorum. Rozmowy z rodziną i przyjaciółmi, archiwalia, zdjęcia, nagrania, fragmenty programów telewizyjnych i wywiadów składają się na portret całego środowiska himalaistów lat 80. To również obraz czasów, w jakich żyli - ciężkich i barwnych jednocześnie, kiedy idealizm miał większą wartość, niż sława."
https://www.filmweb.pl/film/Akademia+Policyjna+6%3A+Operacja+Chaos-1989-31435,Akademia Policyjna 6: Operacja Chaos,Komedia,"Po sukcesie piątej części ""Akademii Policyjnej"" niedługo trzeba było czekać na kolejną. Wyreżyserował ją Peter Bonerz rok później, w 1989 roku na podstawie scenariusza Neala Israela. Bonerz jest twórcą także takich seriali jak: ""E. R. Ostry Dyżur"" (1984), ""Przyjaciele"" (1994) oraz ostatnio wydanego przez Warner Home Video ""Mojego Wielkiego Greckiego Życia"" (2003). W mieście znowu pojawia się ogromna fala przestępstw. Policji brak sił i ludzi, by walczyć z coraz większą liczbą kryminalistów. Zrozpaczony i bezsilny burmistrz miasta prosi Akademię Policyjną o wsparcie. Ta wysyła swoich najlepszych adeptów, czyli Hightowera, Jonesa, Tackleberry'ego oraz Hooksa. Mają za zadanie rozpracować gang, który okrada banki i sklepy jubilerskie. Nie wiedzą jednak, że przyjdzie im współpracować z kapitanem Harrisem (G. W. Bailey), który tylko czeka na każdą ich najmniejsza pomyłkę. Bandyci także nie dają za wygraną. Policjantom pomóc może tylko szczęście."
https://www.filmweb.pl/film/Powr%C3%B3t+do+marze%C5%84-1991-34657,Powrót do marzeń,Anime;Melodramat,"Film, którego produkcję nadzorował Hayao Miyazaki.  Historia 27-letniej dziewczyny, która wybiera się na kilkudniowy urlop na wieś. Tam wraca myślami do swojego dzieciństwa, czasów kiedy miała 10 lat..."
https://www.filmweb.pl/film/Transsiberian-2008-326488,Transsiberian,Dramat;Thriller,"Film opowiada historię amerykańskiego małżeństwa, Roya (Harrelson) i Jessie (Mortimer), które podróżuje słynną koleją transsyberyjską z Chin do Moskwy. Wkrótce poznają oni inną parę, Abby (Mara) i jej chłopaka Carlosa (Noriega), a to co miało być tylko zwykłą kolejową wyprawą szybko zamienia się w pościg pełen oszustw, podejrzeń i morderstwa."
