url,title,genres,description
https://www.filmweb.pl/film/Powr%C3%B3t+do+przysz%C5%82o%C5%9Bci+II-1989-8824,Powrót do przyszłości II,Komedia;Sci-Fi;Przygodowy,"Druga część opowieści o lekko zwariowanym doktorze i jego wehikule czasu. Tym razem doktor Emmet Brown (Christopher Lloyd) i jego przyjaciel Marty (Michael J. Fox) wybierają się w przyszłość, by zapobiec ""zniszczeniu"" przyszłej rodziny Marty'ego. Seria niezwykłych przypadków sprawia, że zmienia się przeszłość (więc także i przyszłość) którą znali. Partnerzy postanawiają naprawić to co zrobili, co wcale nie jest takie proste."
https://www.filmweb.pl/film/X-Men+2-2003-33393,X-Men 2,Akcja;Sci-Fi,"Wzrasta napięcie w stosunkach pomiędzy mutantami a ludźmi. Do zaostrzenia konfliktu przyczynia się bezprecedensowy atak mutanta na Prezydenta Stanów Zjednoczonych. W jego wyniku Prezydent udziela specjalnych uprawnień generałowi Williamowi Strykerowi, który wypowiada wojnę mutantom; wojnę, którą przetrwać może tylko jedna rasa... zwycięzców. Xavier (Patrick Stewart), Wolverine (Hugh Jackman), Storm (Halle Berry) i inni X-Meni muszą zjednoczyć siły ze swym starym wrogiem – Magneto (Ian McKellen) aby zapobiec niebezpiecznej konfrontacji, która może doprowadzić do zniszczenia wszystkich. ""X-Men 2"" to wyreżyserowany przez Bryana Singera (""Podejrzani"") fantastyczny film z wartką akcją, rewelacyjnymi efektami specjalnymi i znakomitą obsadą. X-Men 2 to X-tremalne widowisko!"
https://www.filmweb.pl/film/Barbie-2023-754800,Barbie,Dramat;Fantasy;Komedia,"Świat Barbie to idealne miejsce, pełne idealnych mieszkańców. No, chyba że ktoś przeżywa akurat kryzys egzystencjalny w całej pełni. Albo jest Kenem."
https://www.filmweb.pl/film/Projektantka-2015-702785,Projektantka,Dramat;Komedia,"Po latach zdobywania doświadczenia w najlepszych paryskich domach mody Tilly Dunnage (Kate Winslet) powraca do rodzinnego miasteczka w Australii, z którego jako dziecko uciekła oskarżona o morderstwo. Chce pogodzić się ze swoją schorowaną, ekscentryczna matką (Judy Davis) i wyjaśnić wydarzenia z przeszłości. Przy okazji, uzbrojona w maszynę do szycia, wytacza prywatną wojnę złym gustom i brakowi elegancji..."
https://www.filmweb.pl/film/Ma%C5%82y+Ksi%C4%85%C5%BC%C4%99-2015-602026,Mały Książę,Animacja;Fantasy;Przygodowy,"Mała Dziewczynka zaprzyjaźnia się z ekscentrycznym staruszkiem z sąsiedztwa, który przedstawia się jako Pilot. Nowy znajomy opowiada jej o niezwykłym świecie, gdzie wszystko jest możliwe. Świecie, do którego dawno temu zaprosił go przyjaciel – Mały Książę. Tak zaczyna się magiczna i pełna przygód podróż Dziewczynki do krainy jej własnej wyobraźni i do bajkowego uniwersum Małego Księcia."
https://www.filmweb.pl/film/Dzie%C5%84+%C5%9Bwistaka-1993-5293,Dzień świstaka,Komedia rom.,"Zgorzkniały prezenter telewizyjnej prognozy pogody, Phil (Bill Murray), wyjeżdża do miasteczka Punxsutawney, żeby relacjonować coroczne Święto Świstaka - przepowiadające (lub nie) nadejście wiosny. Wieczorem dochodzi do wniosku, że to najgorszy dzień w jego życiu. Kiedy budzi się następnego ranka, z przerażeniem stwierdza, że znów jest 2 lutego. Dla Phila czas stanął w miejscu i musi przeżywać wciąż to samo."
https://www.filmweb.pl/film/Zakochana+z%C5%82o%C5%9Bnica-1999-721,Zakochana złośnica,Komedia;Dla młodzieży,"Uwspółcześniona ekranizacja ""Poskromienia złośnicy"". Akcja toczy się w prowincjonalnym mieście, wśród uczniów szkoły średniej. Rozwiedziony ojciec narzuca swym dwóm nastoletnim córkom surowe reguły. W myśl jednej z nich młodsza córka może rozglądać się za chłopakiem dopiero wtedy, gdy jej starsza siostra pozna swojego. Problem w tym, że o ile młodsza z sióstr jest pełna uroku i cieszy się popularnością wśród rówieśników, o tyle starsza uchodzi powszechnie za niepospolitą złośnicę. Dwaj uczniowie knują intrygę, by pozyskać ich względy."
https://www.filmweb.pl/film/Venom-2018-519906,Venom,Akcja;Sci-Fi,"Venom, obcy symbiont, jedna z najważniejszych, najbardziej złożonych postaci Marvela wychodzi z cienia, wchodząc w ciało i osobowość Eddiego Brocka (Tom Hardy). Jako dziennikarz, Eddie próbował zdemaskować niecne działania słynnej firmy Life Foundation, prowadzonej przez naukowca Carltona Drake’a (Riz Ahmed). Przez lata stało się to jego obsesją, zniszczyło mu karierę oraz związek z Anne (Michelle Williams).  Kiedy jeden z eksperymentów Drake’a – obcy Venom – scala się z ciałem Brocka, ten otrzymuje nagle supermoce i zdolność robienia wszystkiego, czego tylko zapragnie. Wynaturzony, mroczny, nieprzewidywalny, agresywny Venom w ciele Brocka sprawia, że Eddie próbuje zapanować nad nowymi mocami, choć zauważa też, że są inspirujące i kuszące. Jeden i drugi starają się przejąć kontrolę nad sobą nawzajem i dostać to, czego chcą, coraz bardziej spajając się ze sobą."
https://www.filmweb.pl/film/Czarna+Pantera-2018-594358,Czarna Pantera,Sci-Fi;Akcja,"T'Challa po śmierci ojca wraca do rodzinnego kraju, by objąć tron. Wkrótce Wakanda zostaje napadnięta przez dawnego wroga. Młody władca zbiera sojuszników, aby pokonać przeciwnika i ochronić swój lud. Jako Czarna Pantera staje w obronie nie tylko swojej ojczyzny, ale i całego świata."
https://www.filmweb.pl/film/Szpieg-2011-575916,Szpieg,Thriller;Szpiegowski,"""Szpieg"" to ""doskonały"" (The Spectator), ""olśniewający"" (The Wall Street Journal), ""dwugodzinny orgazm"" (Filmweb). To znakomita ekranizacja bestsellerowego thrillera szpiegowskiego Johna le Carré w oscarowej obsadzie. Po raz pierwszy brytyjski wywiad zdradza tak wiele tajemnic, z pracy swoich najlepszych agentów. Przygody Jamesa Bonda przy tym filmie to opowieści dla grzecznych dziewczynek. George Smiley – agent mający dostęp do najpilniej strzeżonych tajemnic wywiadu, tocząc walkę z czasem rozpocznie śledztwo, które ujawni największy skandal w historii MI6."
