url,title,genres,description
https://www.filmweb.pl/film/Ich+noce-1934-31784,Ich noce,Komedia;Romans,"Buntowniczka Ellie Andrews (Claudette Colbert) poślubia Kinga Wesleya (Jameson Thomas), ale jej bogaty ojciec unieważnia ich związek. Zdesperowana dziewczyna postanawia uciec od rodziny i wyjechać do Nowego Jorku. W autobusie spotyka dziennikarza Petera Warne'a (Clark Gable), który stawia jej ultimatum, albo ona zgodzi się podróżować z nim, albo on wyda ją jej ojcu. Peter ma nadzieję na zdobycie dobrego materiału do artykułu w gazecie. Jednak nie przypuszcza, że zakocha się w Ellie."
https://www.filmweb.pl/film/Templariusze.+Mi%C5%82o%C5%9B%C4%87+i+krew-2007-422895,Templariusze. Miłość i krew,Kostiumowy;Melodramat;Przygodowy,"Jeden z najdroższych filmów w historii europejskiej kinematografii. „Templariusze. Miłość i krew” to widowiskowa saga osadzona w średniowiecznych realiach. Opowieść o władzy i intrydze, miłości i zdradzie, namiętności i pokucie.  Imponujący rozmach tej produkcji jest widoczny zarówno w genialnych scenach walki, egzotycznych plenerach, jak również w bogatej scenografii dającej realne i soczyste tło fabule. W rolach głównych wystąpili aktorzy znani światowej widowni z najbardziej kasowych filmów ostatnich lat, takich jak: „Mamma Mia!”, „Piraci z Karaibów” czy „Zakochany Szekspir”. Film łączy materiał historyczny z elementami fikcji, zawiera także odniesienia do rzeczywistych postaci i wydarzeń. Urodzony w 1150 roku młody szwedzki szlachcic Arn Magusson od najmłodszych lat kształci się w zakonie cystersów, by stać się godnym miana rycerza. Wskutek niecnej intrygi zostaje oskarżony o grzech nieczystości i musi odbyć pokutę. Wyrusza wraz z innymi templariuszami do Ziemi Świętej, gdzie toczy się krwawa wojna pomiędzy chrześcijanami i muzułmanami. Jego krucjata to wyprawa pełna przygód i niebezpieczeństw. Przyjdzie mu stoczyć pojedynek z legendarnym rycerzem Ivanhoe, uratować życie sułtana Saladyna i walczyć o ukochaną Cecilię więzioną w klasztorze."
https://www.filmweb.pl/film/%C5%B9r%C3%B3d%C5%82o+nadziei-2014-692469,Źródło nadziei,Dramat;Wojenny,"Russell Crowe jako Joshua Connor, australijski farmer, który spełniając ostatnią wolę niedawno zmarłej żony przybywa do Turcji, by odszukać ciała swych synów poległych w bitwie pod Gallipoli. Connor jest człowiekiem twardym i doświadczonym przez życie, jednak kraj, w którym się znajduje zaskakuje go odmiennością, a brytyjscy okupanci odrzucają prośby o wydanie ciał poległych. Z pomocą Connorowi przyjdzie piękna Turczynka (Olga Kurylenko), która stanie się dla niego kimś znacznie więcej niż tylko przewodniczką w tej niezwykłej podróży.  Gdy okaże się, że jeden z synów być może żyje, Connor poruszy niebo i ziemię, by odkryć prawdę o losie swego dziecka."
https://www.filmweb.pl/film/M%C4%99%C5%BCczy%C5%BAni+wol%C4%85+blondynki-1953-31788,Mężczyźni wolą blondynki,Komedia;Musical,"Akcja tego komediowego musicalu rozgrywa się głównie na wielkim promie, na którym znajdują się dwie przyjaciółki, z showbiznesu, płynące przez Atlantyk. Lorelei to słodka blondynka, która nade wszystko kocha diamenty i wielkie fortuny. Przez co niejednokrotnie pakuje się w kłopoty. Jest zaręczona z młodym milionerem Gusem, ale jego ojciec nie wierzy i nie ufa w miłość dziewczyny. Wysyła jej śladem detektywa, który ma zdobyć kompromitujące materiały potwierdzające podejrzenia ojca. Przyjaciółka Lorelei - przystojna i cyniczna brunetka Dorothy sceptycznie podchodzi do planu Lorelei poszukiwania majętnego męża dla niej. Przez film przewijają się znakomite piosenki w wykonaniu obu aktorek i towarzyszących im mężczyzn, m. in.niedoścignione, wielokrotnie kopiowane wykonanie utworu ""Diamonds Are a Girl's Best Friend"" przez Marilyn Monroe."
https://www.filmweb.pl/film/Dziwne+dni-1995-648,Dziwne dni,Sensacyjny;Sci-Fi,"Los Angeles, ostatnie dni grudnia 1999 roku. Lenny Nero (Ralph Fiennes) - były policjant, handluje na czarnym rynku specyficznymi nagraniami. Powstają one dzięki technologii pozwalającej utrwalać na minidyskach wrażenia wzrokowe i słuchowe przechwytywane wprost z mózgu. Życie Nero komplikuje się, gdy w jego ręce trafia dysk z niebezpieczną zawartością."
https://www.filmweb.pl/film/Wojna-2025-10049735,Wojna,Dramat;Wojenny;Akcja,"Napisany i wyreżyserowany przez weterana wojny w Iraku Raya Mendozę oraz Alexa Garlanda (""Civil War"", ""28 dni później""), Warfare przenosi widzów do domu irackiej rodziny, gdzie pluton amerykańskich Navy SEALs obserwuje ruchy sił USA na terytorium kontrolowanym przez rebeliantów. To pełna realizmu opowieść o współczesnej wojnie, przedstawiona w czasie rzeczywistym i oparta na wspomnieniach tych, którzy ją przeżyli – historia, jakiej nigdy wcześniej nie opowiedziano."
https://www.filmweb.pl/film/Na+linii+ognia-1993-7972,Na linii ognia,Dramat;Sensacyjny,"Frank Horrigan (Clint Eastwood) to twardziel, weteran wśród agentów ochrony rządu. Od czasu zamachu na prezydenta Johna F. Kennedy'ego gnębi go poczucie winy i osobistej porażki. Owego fatalnego dnia Horrigan miał służbę. Uważa, że powinien wtedy zareagować szybciej i przyjąć na siebie kulę przeznaczoną dla prezydenta. Trzydzieści lat później, kiedy urzędujący prezydent USA zaczyna kampanię wyborczą, mnożą się pogłoski o szykowanych zamachach. Horrigan zostaje wyznaczony do przewidzianych w takiej sytuacji działań operacyjnych. Odkrywa jednak, że za pogróżkami stoi zawodowy zabójca, mistrz charakteryzacji, Mitch Leary (John Malkovich). Rutynowa akcja przeradza się w okrutną grę ""w kotka i myszkę"". Leary wykorzystuje swoją wiedzę o wydarzeniach z 1963 roku do psychicznego pognębienia Horrigana w tym pojedynku na inteligencję - pojedynku, który postawi Horrigana ""na linii ognia""."
https://www.filmweb.pl/film/This+Is+It-2009-538756,This Is It,Dokumentalny;Muzyczny,"Większość materiału filmowego została nakręcona w czerwcu 2009 roku w STAPLES Center w Los Angeles oraz w Forum w Inglewood podczas przygotowań Jacksona do ""This Is It"" - serii pięćdziesięciu koncertów, jakie Jackson planował zagrać w O2 Arena w Londynie. ""This Is It"" oferuje fanom Jacksona i wielbicielom muzyki na całym świecie rzadkie zakulisowe spojrzenie na wykonawcę, jego karierę i przygotowania do spektakularnego widowiska. Film zapewni kinomanom niezapomniane przeżycie zestawione z obszernym materiałem pokazującym szczegółowe przygotowania Jacksona do londyńskich koncertów."
https://www.filmweb.pl/film/Blondynka-2022-576938,Blondynka,Biograficzny;Dramat,"Oparty na bestsellerowej powieści Joyce Carol Oates film ""Blondynka"" przedstawia odważną nową wizję życia jednej z największych ikon Hollywood — Marilyn Monroe. Od niestabilnego dzieciństwa Normy Jeane przez jej drogę do sławy i skomplikowane romanse ""Blondynka"" zaciera granice faktów i fikcji, aby pokazać pogłębiający się rozłam między publiczną i prywatną tożsamością gwiazdy."
https://www.filmweb.pl/film/Mama-2015-715659,Mama,Dramat,"Magda (Cruz), nauczycielka i matka 10-letniego chłopca, musi stawić czoło dramatycznej diagnozie. Wykryto u niej raka piersi. Jednak kobieta nie zamierza się poddawać, a choroba paradoksalnie wyzwala w niej zupełnie nowe pokłady energii, humoru i odwagi, które gruntownie zmieniają życie jej samej i jej najbliższych."
