url,title,genres,description
https://www.filmweb.pl/film/Ba%C5%9B%C5%84+o+ludziach+st%C4%85d-2003-104655,Baśń o ludziach stąd,Komedia,"Film wyprodukowany przez niezależną zielonogórską Wytwórnię A'YoY. ""Baśń o ludziach stąd"", w reżyserii i według scenariusza Władysława Sikory, współzałożyciela i lidera nieistniejącego już niestety kabaretu ""Potem"" to komedia o ludziach żyjących gdzieś na marginesie normalnego, ""naszego świata"", a właściwie poza nim. Akcja rozgrywa się w dwóch światach: TU i TAM. Pierwszy jest światem slumsów, drugi to świat szklanych wieżowców i przepychu. Światem TU rządzi prezes, który jest tak bogaty, że mógłby żyć w świecie TAM - ale nie chce, TU jest królem."
https://www.filmweb.pl/film/Hotel+Mumbaj-2018-779413,Hotel Mumbaj,Dramat,"Wieczór 26 listopada 2008. Tętniącym życiem Mumbajem wstrząsa seria zamachów bombowych. Islamscy terroryści, siejąc chaos i zniszczenie, wdzierają się z bronią do najważniejszych budynków miasta, w tym ekskluzywnego hotelu Taj Mahal. Ponad tysiąc gości i pracowników hotelu zostaje uwięzionych w wielopiętrowym labiryncie, w którym za każdym rogiem czai się śmierć. David (Armie Hammer) i Zahra (Nazanin Boniadi) zrobią wszystko, by ochronić swoje nowo narodzone dziecko. Szef hotelowej kuchni Hemant (Anupam Kher) gotów jest zaryzykować życie, aby uratować swoich gości. Rozpoczyna się walka o przetrwanie..."
https://www.filmweb.pl/film/Golem-1979-5878,Golem,Dramat;Sci-Fi,"W świecie wyniszczonym przez wojnę atomową Doktorzy starają się udoskonalić ludzkość. Jednostki zdegenerowane przerabiane są na pełnowartościowych członków społeczeństwa. Takim odnowionym człowiekiem jest Pernat, który po pewnym czasie buntuje się przeciwko swoim opiekunom. Próbuje ucieczki, namawia do niej innych, ale wmieszany w zabójstwo Holtruma, agenta Doktorów, trafia do więzienia, z którego wychodzi odmieniony."
https://www.filmweb.pl/film/After+2-2020-837566,After 2,Melodramat,"Tessa nie może wybaczyć i zaufać Hardinowi po ich burzliwej przeszłości. Aby zapomnieć, poświęca się pracy, gdzie dzięki talentowi i urodzie szybko się odnajduje. Tam poznaje przystojnego i odpowiedzialnego Trevora, który wydaje się idealnym lekarstwem na Hardina. Choć Tessa jest gotowa na nowy związek, Hardin nie zamierza się poddać i chce udowodnić swoje szczere uczucia. Jego impulsywna natura i skrywane sekrety mogą jednak temu przeszkodzić, zwłaszcza że Trevor okazuje się wyrafinowanym manipulatorem."
https://www.filmweb.pl/film/Na+kraw%C4%99dzi+nieba-2007-406731,Na krawędzi nieba,Dramat,"Emerytowany wdowiec Ali (Tuncel Kurtiz), spotyka turecką prostytutkę Yeter (Nursel Köse). Jego syn Nejat (Baki Davrak), nauczyciel języka niemieckiego, nie pochwala ojcowskiej fascynacji. Jednak, gdy odkrywa, że kobieta zarobione pieniądze wysyła do Turcji, by opłacić szkołę córki Ayten (Nurgül Yeşilçay), zaczyna się o nią troszczyć. Jest to powodem narastającego konfliktu między ojcem i synem. Gdy Yeter niespodziewanie dotyka śmierć, Nejat postanawia odnaleźć jej córkę i wyjeżdża do Stambułu."
https://www.filmweb.pl/film/Krew+jak+czekolada-2007-119643,Krew jak czekolada,Horror;Romans;Fantasy,"Młoda dziewczyna zakochuje się w mężczyźnie. Nie byłoby w tym nic dziwnego, gdyby nie fakt, iż dziewczę skrywa mroczny sekret. Jest wilkołakiem. Czy miłość wygra z naturą? I z wilczym instynktem..."
https://www.filmweb.pl/film/Picasso+-+tw%C3%B3rca+i+niszczyciel-1996-8630,Picasso - twórca i niszczyciel,Biograficzny;Dramat,"Burzliwa historia związku genialnego artysty z młodziutką Francoise Gilot. Jak każdy geniusz, Picasso był ekscentrycznym i trudnym partnerem, który niejedną kobietę doprowadził na skraj rozpaczy."
https://www.filmweb.pl/film/Z%C5%82odziej-1981-36801,Złodziej,Dramat;Kryminał;Thriller,"Kinowy debiut reżyserski Michaela Manna.  Frank jest ekspertem w otwieraniu sejfów, specjalizującym się w kradzieży kamieni szlachetnych. Po spędzeniu wielu lat w więzieniu chce założyć rodzinę i rozpocząć nowe życie jako uczciwy obywatel. Zerwanie z przeszłością okazuje się jednak nie być takie proste."
https://www.filmweb.pl/film/RoboCop+2-1990-38177,RoboCop 2,Sensacyjny;Sci-Fi,"Robocop oraz policjantka Anne Lewis prowadzą śledztwo w sprawie gangstera Caina. Podczas ataku na jego kryjówkę Robocop zostaje prawie całkowicie zniszczony. Na polecenie prezesa OCP dr Faxx naprawia maszynę, ale zmienia przy tym oprogramowanie. Od tego momentu Robocop jest łagodny jak baranek. W tym samym czasie spece z OCP konstruują drugą maszynę policjanta ,ale pozbawianą jakichkolwiek zasad bez współczucia i bez przeszłości. W jego wnętrze będzie wszczepiona osobowość Caina, który jako gangster nie szanuje prawa, a przy tym nienawidzi Robocopa."
https://www.filmweb.pl/film/iBoy-2017-703800,iBoy,Thriller;Akcja;Sci-Fi,"16-latek, który próbował udaremnić atak na swoją koleżankę, budzi się ze śpiączki i odkrywa, że w jego mózgu utkwiły fragmenty smartfona. Dzięki temu zyskuje niezwykłe moce, które zaprzęga do tego, aby sprowadzić zemstę na członków gangu, którzy dopuścili się brutalnego napadu."
