url,title,genres,description
https://www.filmweb.pl/film/Cz%C5%82owiek+pogryz%C5%82+psa-1992-31281,Człowiek pogryzł psa,Dokumentalizowany;Dramat,"Kamera śledzi seryjnego zabójcę i złodzieja w chwilach kiedy właśnie wykonuje swój ""zawód"". Nawiązuje do sztuki, muzyki, natury, społeczeństwa i życia, w miarę jak pozbywa się listonoszy, emerytów i przypadkowych ludzi. Powoli zaczyna wciągać w swe działania ludzi z przeciwnej strony kamery, a oni zaczynają się zastanawiać, czy to, co robią to dobry pomysł. Film zakazany w wielu krajach."
https://www.filmweb.pl/film/Syriana-2005-121828,Syriana,Dramat;Thriller;Polityczny,"Oparta na skandalizujących wspomnieniach byłego agenta CIA Roberta Baera opowieść o politycznych i wywiadowczych intrygach stojących za współczesnym przemysłem naftowym. Akcja ma wymiar globalny - toczy się jednocześnie na polach naftowych Zatoki Perskiej, w waszyngtońskich gabinetach, teksańskich ranczach, bejruckich zaułkach, w krążących pomiędzy zebraniami korporacyjnych zarządów samolotach, teherańskich mieszkaniach, w biurach i na pustyniach. Fabuła koncentruje się wokół bezlitosnej walki o dostęp do złóż ropy i działań mających na celu usunięcie idealistycznego, bliskowschodniego księcia o reformatorskich zapędach. W intrygę, świadomie lub przypadkiem, zamieszanych jest mnóstwo ludzi: od szeregowego agenta CIA Boba Barnesa (George Clooney), przez wysoko postawionych amerykańskich polityków, szefów naftowych korporacji, arabskich feudałów, po pakistańskich robotników pracujących w Zatoce Perskiej."
https://www.filmweb.pl/film/Gor%C4%85cy+po%C5%9Bcig-2015-711852,Gorący pościg,Akcja;Komedia,"Poznajcie najseksowniejszego świadka koronnego w historii mafii i jej totalnie nieogarniętą policyjną obstawę. Ten ekscentryczny duet trudno traktować poważnie, ale ich zeznania mogą zaprowadzić szefa kolumbijskiego kartelu za kraty. Czy dotrą przed sąd w jednym kawałku? Łatwo nie będzie, bo w pościg rusza bezwzględna mafia i skorumpowani gliniarze. Nowicjuszka w mundurze i latynoska seksbomba będą musiały dokonać niemożliwego – dogadać się. Jeśli im się to uda, przestępcy będą bez szans. Żaden z nich nie jest gotowy na starcie z kobiecą logiką! Ten komediowy pościg pełen gagów i niespodziewanych zwrotów akcji zostawia w tyle nawet przebojowych ""Millerów""!"
https://www.filmweb.pl/film/Doom-2005-131195,Doom,Horror;Akcja,"W podziemnym kompleksie badawczym na Marsie coś się wydarzyło. Zginęli wszyscy naukowcy. Utracono też łączność z ośrodkiem. Fragmenty wiadomości, jakie dotarły na Ziemię były przerażające. Zarządzono piąty stopień kwarantanny, a jednymi ludźmi, którzy otrzymali prawo wejścia, bądź wyjścia z ośrodka, byli członkowie Taktycznego Oddziału Szybkiego Reagowania, uzbrojeni po zęby i znakomicie wyszkoleni komandosi. Elita elit. Jedyni, którzy byli w stanie podołać zadaniu: Zabić wszystko, co się rusza! Ale za każdym rogiem, w mrokach tuneli, w zakamarkach każdego pomieszczenia, czekały na nich legiony piekielnych bestii... o wiele potężniejszych i bardziej krwiożerczych od wszystkiego, co do tej pory spotkał rodzaj ludzki. Doom dostarczy ci tych wszystkich wrażeń, jakie sprawiły, że gra, będąca jego pierwowzorem, stała się legendą w każdym zakątku świata."
https://www.filmweb.pl/film/Rydwany+ognia-1981-1291,Rydwany ognia,Dramat historyczny;Sportowy,"Oparta na autentycznych wydarzeniach historia dwóch młodych sportowców, Erica Liddella - pobożnego katolika ze Szkocji i Harolda M. Abrahamsa - ambitnego Anglika żydowskiego pochodzenia, studiującego w Cambridge i wytrwale zabiegającego o aprobatę kolegów. Obaj stają do wyścigu na 100 metrów na olimpiadzie w Paryżu. Pierwszy z nich biegnie ""ku chwale Jezusa"", drugi - by zdobyć sławę."
https://www.filmweb.pl/film/BFG%3A+Bardzo+Fajny+Gigant-2016-715135,BFG: Bardzo Fajny Gigant,Familijny;Fantasy,"Porywająca opowieść o małej dziewczynce z sierocińca i tajemniczym Olbrzymie, który odkrywa przed nią cuda i sekrety magicznej krainy. W środku nocy, gdy wszyscy ludzie śpią w najlepsze, mroczne istoty wychodzą z ukrycia i przejmują na kilka chwil cały świat. Takie historie od dziecka słyszała rezolutna dziesięciolatka o imieniu Sophie. Nic więc dziwnego, że kiedy dziewczynka pewnej nocy nie mogła zasnąć, wygramoliła się z łóżka, założyła okulary i wychyliła przez okno, by ujrzeć świat w poświacie księżycowego blasku. Znana jej dobrze ulica dziś wyglądała jakoś inaczej… Nagle z cienia wynurzyło się coś ogromnego i zaczęło zmierzać w jej kierunku."
https://www.filmweb.pl/film/eXistenZ-1999-871,eXistenZ,Dramat;Sci-Fi,"Organiczne konsole to przyszłość świata gier. Do testów nowego tytułu ""eXistenZ"" zaproszono nielicznych wybrańców. W trakcie próbnego pokazu dochodzi do zamachu na twórczynię gry. Tak zwani ""realiści"" usiłują sabotować wprowadzenie ""eXistenZ"" na rynek. Uszkodzeniu ulega także konsola z jedyną wersją gry. By sprawdzić poprawność programu jego autorka rozpoczyna grę z zaufanym towarzyszem. W trakcie rozgrywki zatraca się powoli granica między rzeczywistością a fabułą ""eXistenZ""."
https://www.filmweb.pl/film/Pi%C4%85tek+trzynastego-1980-8684,Piątek trzynastego,Horror,"Rok 1958. W obozowisku nad jeziorem Crystal dwoje nastolatków zostaje w bestialski sposób zamordowanych. Sprawcy zbrodni nie udaje się wykryć. Niebawem dochodzi do kolejnych tajemniczych i równie brutalnych zabójstw. Z tego powodu władze są zmuszone zlikwidować obozowisko. Mijają lata, lecz miejscowi mieszkańcy nadal pamiętają o tej tragedii. Mimo to teren kupuje Steve Christy (Peter Brouwer), który nie wierzy w prześladujące okolice fatum. Nowy właściciel zamierza ponownie organizować tu obozy. Zatrudnia grupę młodych ludzi, którzy mają zająć się przygotowywaniem terenu. Najpierw w drodze na miejsce ginie jedna z jego asystentek, Annie (Robbi Morgan). Tymczasem Steve, nieświadomy grożącego wszystkim niebezpieczeństwa, jedzie do miasta na zakupy. Podczas jego nieobecności nad jeziorem pozostaje sześć osób. Nikt z nich nawet nie przeczuwa, że wkrótce przeżyją prawdziwy koszmar. Na domiar złego rozpętuje się potężna burza..."
https://www.filmweb.pl/film/Tajemnica+Westerplatte-2013-483760,Tajemnica Westerplatte,Dramat;Wojenny,"""Tajemnica Westerplatte"" to projekt wysokobudżetowego filmu, którego akcja dzieje się podczas pierwszych dni II Wojny Światowej. Jest to epicka opowieść o obronie polskiej placówki Westerplatte przed niemiecką armię. Akcja obejmuje siedem dni września 1939 roku. Atak Niemców na Westerplatte rozpoczął Drugą Wojnę Światową. Atutem projektu jest szereg scen batalistycznych, wartka i wciągająca fabuła, oraz efekty specjalne. Niebagatelne znaczenie ma też właściwy dobór obsady – zarówno aktorskiej jak i ekipy realizatorów."
https://www.filmweb.pl/film/Wiele+ha%C5%82asu+o+nic-1993-1015,Wiele hałasu o nic,Komedia rom.,"Don Pedro, książę Aragonii, wraca z wygranej wojny. Wśród jego przyjaciół jest Beatrice i Benedick, oboje są przeciwnikami małżeństwa i wyjątkowo się nie lubią. Don Pedro postanawia dzięki przebiegłym intrygom doprowadzić oboje przed ołtarz."
