url,title,genres,description
https://www.filmweb.pl/film/Silverado-1985-9544,Silverado,Western,"Emmett, który właśnie opuścił więzienie, rusza w drogę do Silverado. Zamierza odwiedzić siostrę Kate i jej rodzinę. Planuje również podróż do Kalifornii. Wybiera się tam z bratem Jakeem (Kevin Costner). Zanim to jednak nastąpi, wpada w pułapkę zastawioną przez rewolwerowców nasłanych przez McKendricka, syna bogatego farmera, za zabójstwo którego Emmett trafił za kratki."
https://www.filmweb.pl/film/Najsamotniejsza+z+planet-2011-595678,Najsamotniejsza z planet,Dramat;Thriller,"Alex (Gael Garcia Bernal) i Nica (Hani Furstenberg), amerykańscy 30-latkowie to zagorzali backpackersi wierzący w moc przygody, omijanie szlaków turystycznych i nudnych biur podróży. Kilka miesięcy przed zaplanowanym ślubem w poszukiwaniu nowych doznań docierają do Gruzji, wynajmują lokalnego przewodnika i udają się na wyprawę w góry Kaukazu. Pierwsze dni mijają w atmosferze beztroski i wesołych rozmów w cieniu zapierających dech krajobrazów. Okazuje się jednak, że bohaterowie nie są sami w dzikich górach, a chwilowy akt tchórzostwa Alexa sprawi, że relacja między zakochanymi już nigdy nie będzie taka sama."
https://www.filmweb.pl/film/Gorzej+by%C4%87+nie+mo%C5%BCe-1998-60,Gorzej być nie może,Czarna komedia,"Młody człowiek żeni sie z piękną dziewczyną. Tuż przed ślubem jego koledzy organizują wieczór kawalerski w Las Vegas. Podczas zabawy w pokoju hotelowym ginie zaproszona dziewczyna. Mężczyźni muszą podjąć decyzję: czy zawiadomić policję, czy też chyłkiem pozbyć się ciała."
https://www.filmweb.pl/film/Istoty+fantastyczne-2024-10026065,Istoty fantastyczne,Dramat;Familijny;Komedia,"Historia dziewczynki, która odkrywa, że może zobaczyć wyimaginowanych przyjaciół wszystkich, których zna. Co robi z tą supermocą? Wyruszy w magiczną przygodę, aby połączyć zapomniane istoty fantastyczne z tymi, dla których są ważne."
https://www.filmweb.pl/film/P%C5%82ywaczki-2022-10008932,Pływaczki,Biograficzny;Sportowy;Dramat,
https://www.filmweb.pl/film/Czarny+pies-1998-14,Czarny pies,Thriller;Akcja,"Jack Crews jest zawodowym kierowcą. Trafia do więzienia za spowodowanie wypadku. W tym czasie jego żona i córka nie mogą uporać się z problemami finansowymi. Po wyjściu z więzienia Jack postanawia walczyć o swój dom. Aby tego dokonać, musi znaleźć pracę. Zostaje kierowcą, a jego pierwszym zadaniem jest przetransportowanie tajemniczego ładunku. Razem z nim ruszają mężczyźni o niezbyt dobrej opinii. W drodze okaże się, że będą mieli swoje zamiary co do ładunku, jak i samego Jacka."
https://www.filmweb.pl/film/Sputnik-2020-856509,Sputnik,Horror;Sci-Fi,
https://www.filmweb.pl/film/Mi%C5%82o%C5%9B%C4%87+w+Oksfordzie-2025-10081527,Miłość w Oksfordzie,Komedia rom.,"W tej ciepłej, błyskotliwej i przenikliwej historii miłosnej na podstawie uwielbianej powieści zdeterminowana amerykańska studentka Anna de la Vega (Sofia Carson) zakochuje się na Oksfordzie."
https://www.filmweb.pl/film/Rodzaj+mi%C5%82o%C5%9Bci-1962-33555,Rodzaj miłości,Melodramat,"Film to starannie przemyślany romans, który rozgrywa się w przemysłowej strefie angielskiego Lancashire. Bohaterami opowieści są Vic (Alan Bates) i Ingrid (June Ritchie), którzy pracują w tej samej fabryce. Vic pracuje jako kreślarz i interesuje go wyłącznie fizyczna strona związku ze swoją kobietą (Ingrid). Ona z kolei pracuje jako maszynistka i poszukuje prawdziwej miłości w mężczyźnie, którego wybrała. W starannie wystudiowanych ujęciach widzimy spotkania pomiędzy Vickiem i Ingrid. Żadne z nich nie jest jednak w stanie przewidzieć ich skutków. Ingrid zachodzi w ciążę, a ten bezsporny fakt stanie się prawdziwą próbą siły ich związku, przerastającą wszelkie wyobrażenia."
https://www.filmweb.pl/film/%C5%BBona+doskona%C5%82a-2010-545624,Żona doskonała,Komedia,"Suzanne (Catherine Deneuve) jest żoną bogatego przemysłowca, który żelazną ręką kieruje fabryką parasolek. Swoją żonę sprowadził do roli uległej pani domu, która skrzętnie wypełnia codzienne obowiązki i służy mu jako luksusowa ozdoba. Pewnego dnia pracownicy fabryki buntują się przeciwko szefowi i biorą go za zakładnika. Nagle rodzinne i biznesowe sprawy spadają na barki Suzanne, która ku zaskoczeniu wszystkich ujawnia nieznane dotąd oblicze swojej kobiecości - energiczne, przebojowe i zniewalające. Przy okazji na światło dzienne wychodzi wiele skrzętnie skrywanych rodzinnych tajemnic..."
