url,title,genres,description
https://www.filmweb.pl/film/Step+Up%3A+All+In-2014-693978,Step Up: All In,Melodramat;Muzyczny,"Do rywalizacji we wnętrzach luksusowego hotelu Valhalla w Las Vegas przystąpią uwielbiani przez widzów uczestnicy wcześniejszych tanecznych turniejów: Sean (Ryan Guzman), Andie (Briana Evigan), Moose (Adam Sevani), Jenny Kido (Mari Koda), Eddy (Misha Gabriel), Camille (Alyson Stoner), Jason (Stephen 'tWitch' Boss), Hair (Christopher Scott), Monster (Luis Rosado), Vladd (Chadd Smith) i bliźniaki Santiago (Martin Lombard i Facundo Lombard). Wszyscy oni sprawią, że parkiety Miasta Grzechu rozgrzeją się do czerwoności."
https://www.filmweb.pl/film/Last+Christmas-2019-830296,Last Christmas,Komedia;Świąteczny;Dramat,"Kate (Emilia Clarke) pracuje w sklepie z artykułami bożonarodzeniowymi jako elf. Życie bohaterki jest pasmem niepowodzeń i złych decyzji. Kiedy Kate poznaje w pracy Toma (Henry Golding), jej codzienność zaczyna zmieniać się na lepsze. Pomimo, że pozornie ta dwójka kompletnie do siebie nie pasuje, magia świąt sprawia, że postanawiają iść za głosem swoich serc."
https://www.filmweb.pl/film/Farciarz+Gilmore-1996-6039,Farciarz Gilmore,Komedia;Sportowy,"Gilmore (Adam Sandler) chce zostać hokeistą, jednak co rok jest odrzucany w eliminacjach. Pewnego dnia dowiaduje się, że urząd skarbowy chce zlicytować dom jego babci (Frances Bay). Podczas wyprowadzki zakłada się z tragarzami o to, kto dalej odbije piłeczkę golfową. Ponieważ wygrał zakład postanawia, że w ten sposób odzyska pieniądze na niezapłacony podatek. No i tak trafia do turnieju golfowego."
https://www.filmweb.pl/film/Centurion-2010-504239,Centurion,Historyczny;Przygodowy,"Oparty na legendzie o IX Legionie - 3-tysięcznej armii niezwyciężonych rzymskich wojowników, która przepada bez śladu - ""Centurion"" jest opowieścią o ich okrutnym konflikcie z morderczym przeciwnikiem, Piktami. Quintus Dias (Michael Fassbender), rzymski kapral, zostaje uprowadzony przez króla piktyjskiego, Gorlacona. IX Legionowi zostaje powierzone sprowadzenie go do domu i zakończenie dominacji Piktów w Brytanii. Dowodzone przez generała Virilusa (Dominic West) i prowadzone przez więźnia piktyjskiego oraz waleczną kobietę o imieniu Etain (Olga Kurylenko), wojsko maszeruje w kierunku nieprzyjacielskiego terytorium, przez co znajdzie się w środku niebezpiecznej bitwy z tajemniczym wrogiem."
https://www.filmweb.pl/film/Szalone+serce-2009-490840,Szalone serce,Muzyczny;Melodramat,"Film opowiada historię Bada Blake'a (Jeff Bridges), piosenkarza country w podeszłym wieku. Jego egzystencja to pasmo niepowodzeń. Nieudane małżeństwa, życie w trasie i whisky. Bad postanawia zrobić coś ze swoim życiem i prosi o pomoc młodą dziennikarkę, Jean Craddock (Maggie Gyllenhaal). Jean wkrótce odkrywa prawdziwe oblicze piosenkarza."
https://www.filmweb.pl/film/Wielkie+nadzieje-2012-627478,Wielkie nadzieje,Dramat,"Żyjący w ubóstwie sierota Pip (Jeremy Irvine) niespodziewanie otrzymuje od tajemniczego darczyńcy olbrzymią fortunę. Pieniądze pozwalają mu na całkowitą zmianę życia - teraz Pip jest bogatym londyńczykiem. Swoją nową pozycję wykorzystuje, by pozyskać względy pięknej arystokratki Estelli (Holliday Grainger), w której potajemnie kochał się od dziecka. Jednak szokująca tajemnica, kryjąca się za bogactwem Pipa, raz jeszcze odmieni jego losy, a także wszystkich, którzy są mu bliscy..."
https://www.filmweb.pl/film/Wysz%C5%82am+za+m%C4%85%C5%BC%2C+zaraz+wracam-2012-628314,"Wyszłam za mąż, zaraz wracam",Przygodowy;Komedia rom.,"Isabelle ma wszystko o czym mogłaby zamarzyć. Jest piękna, ma świetną pracę i przede wszystkim kocha nad życie. Jednak, gdy ukochany prosi ją o rękę, Isabelle wpada w panikę. Dziwne? Niekoniecznie. W rodzinie Isabelle od pokoleń bowiem panuje klątwa - pierwsze małżeństwa zawsze kończą się szybkim rozwodem. Dziewczyna wpada na szalony pomysł, jak oszukać przeznaczenie - postanawia znaleźć i poślubić przypadkowego mężczyznę, a potem jak najszybciej się z nim rozwieść. Plan z pozoru całkiem niezły i logiczny, ma swoją słabą stronę. Los lubi bowiem zaskakiwać. Przypadkowy wybranek Isabelle, okaże się więc nie taki całkiem przypadkowy, a ich wspólna podróż na koniec świata skończy się zupełnie gdzie indziej niż się zaczęła."
https://www.filmweb.pl/film/Wsp%C3%B3%C5%82lokatorka-2011-508038,Współlokatorka,Thriller,"Studiująca na uczelni Sara (Minka Kelly) zostaje losowo przypisana do nowej studentki Rebecci (Leighton Meester), z którą ma dzielić pokój w akademiku. Dziewczyny szybko się zaprzyjaźniają się. Po pewnym czasie Sara stwierdza, że życie jej i jej przyjaciół jest w niebezpieczeństwie, gdyż Rebecca nie zamierza tolerować innych osób w otoczeniu lokatorki."
https://www.filmweb.pl/film/Ja%2C+ty+i+on-2006-234459,"Ja, ty i on",Komedia rom.,"Dzieciństwo szybko się kończy, ale niedojrzałość może trwać wiecznie. Randy Dupree (Owen Wilson) jest idealnym tego przykładem. Choć już dawno stuknęła mu trzydziestka, wciąż imprezuje jak za studenckich czasów i nie ma zamiaru się ustatkować. Praca? Obowiązki? Takie słowa nie istnieją w jego słowniku. Pewnego dnia Dupree wpada w poważne kłopoty: za jednym zamachem traci mieszkanie, samochód i dorywcze źródło utrzymania. I wtedy właśnie los zsyła mu wybawienie w osobie dawnego kumpla, Carla Petersona (Matt Dillon), który zgadza się przyjąć go pod swój dach. Rzekomo, tylko na kilka dni, góra miesiąc. Ten samarytański odruch niezbyt przypada do gustu żonie Carla, Molly (Kate Hudson). Są małżeństwem dopiero od niedawna i wspólnie próbują wejść w dorosłe życie. Tymczasem Dupree, ze swoimi chłopięcymi nawykami, zaczyna być coraz bardziej uciążliwy. Nie mówiąc o tym, że demoluje prawie cały dom..."
https://www.filmweb.pl/film/Za+wcze%C5%9Bnie+umiera%C4%87-1991-5269,Za wcześnie umierać,Melodramat,"Młody, dwudziestokilkuletni Victor Geddes (Campbell Scott) choruje na białaczkę. Ma już dość chemioterapii, która zatruwa mu organizm. Chce uciec, ale sam nie da rady. Wysyła ogłoszenie do gazety w poszukiwaniu atrakcyjnej pielęgniarki. Pojawia się Hilary O'Neil (Julia Roberts), bardzo atrakcyjna, choć nie jest pielęgniarką. Zawiązuje się między nimi więź, która powoli przeradza się w wielką miłość."
