url,title,genres,description
https://www.filmweb.pl/film/Steve+Jobs-2015-734957,Steve Jobs,Biograficzny,"Życie Steve'a Jobsa to właściwie gotowy scenariusz filmowy. Walka o przetrwanie, wyścig z czasem, genialny umysł i pomysły, które zrewolucjonizowały rzeczywistość XX i XXI wieku. Za reżyserię filmu odpowiedzialny jest Danny Boyle, laureat Oscara za film ""Slumdog. Milioner z ulicy"". Scenariuszem zajął się Aaron Sorkin, zdobywca Nagrody Akademii za ""The Social Network"".  Film zabierze nas w miejsca, w których tworzyły się podwaliny dzisiejszej elektroniki i technologii nowej generacji. Zobaczymy walkę z czasem, który Jobs musiał wyprzedzić, abyśmy dziś korzystali z rozwiniętej technologii komputerowej. Twórcy filmu zapowiadają, że poznamy również intymny portret geniusza, ojca rewolucji technologicznej.  W filmie zobaczymy Michaela Fassbendera w roli tytułowej oraz laureatkę Oscara Kate Winslet, a także Setha Rogena i Jeffa Danielsa."
https://www.filmweb.pl/film/Tomb+Raider-2018-557479,Tomb Raider,Przygodowy,"Lara Croft to niepokorna córka ekscentrycznego podróżnika, który zniknął, gdy dziewczyna miała kilkanaście lat. Teraz, jako 21-letnia kobieta, podąża własną ścieżką, odmawiając spełnienia woli ojca, który chciał dla niej spokojnego życia. Zostawia wszystko za sobą i udaje się w ostatnie znane miejsce jego pobytu. Poszukując śladów, musi odnaleźć osławiony grobowiec na mitycznej wyspie u wybrzeży Japonii. Jeśli nie przezwycięży własnych lęków, może nie przeżyć niezwykle niebezpiecznej wyprawy. Jak wiele poświęci, by poznać tajemnicę zniknięcia ojca i zyskać miano tomb raidera?"
https://www.filmweb.pl/film/Baby+s%C4%85+jakie%C5%9B+inne-2011-583704,Baby są jakieś inne,Dramat;Komedia,"Reżyser  Marek Koterski, twórca filmów ""Dzień świra"" i ""Wszyscy jesteśmy Chrystusami"", powraca do zapalnego tematu relacji damsko-męskich. ""Baby są jakieś inne"" to najnowsza rozprawa arcymistrza słownego humoru ze stereotypowymi opiniami na temat ról kobiet i mężczyzn oraz chwytliwym, acz coraz bardziej mylnym przekonaniem, kto z nas jest z Wenus, a kto wziął się z Marsa. ""To temat, który fruwa w przyrodzie, wypływa w książkach, gazetach, parlamentach, na uniwersytetach i nagli, by go złapać, podjąć. Poza politycznymi i ekologią - najważniejszy obecnie cywilny temat na świecie"",  tłumaczy reżyser.  Scenariusz ""Bab…"" jest debiutem wschodzącej gwiazdy polskiego scenopisarstwa - Adama Miauczyńskiego, którego nazwisko nie powinno być obce licznym fanom twórczości Koterskiego.  Najnowsza komedia autora ""Dnia świra"" powstała w Studiu Filmowym ""Kadr"" (producent ""Rewersu"" nagrodzonego Złotymi Lwami na Festiwalu w Gdyni w 2009 roku oraz ""Sali samobójców"").  Tak jak w przypadku poprzednich filmów Koterskiego, kinomani wybierający się na ""Baby są jakieś inne"" mogą spodziewać się dzieła pełnego pasji i namiętności, tyle że role zostaną tym razem odwrócone. Jak zaznacza Marek Koterski, bohaterowie jego komedii dokonują ""obrony przez atak"" ""To odgryzanie się mężczyzn, wyraźnie słabszych i przegranych - zagonionych pod ścianę, w narożnik, do kąta. Gadają na baby krytycznie, sarkastycznie, agresywnie, oskarżająco, żarliwie"".  Główne role w męskim sparingu z kobiecą dominacją grają zaprawiony w podobnych bojach gwiazdor teatralnego pierwowzoru ""Testosteronu"" oraz kinowych ""Ślubów panieńskich"" - Robert Więckiewicz oraz znany z występów w ""Rewersie"" i ""Świętym interesie"" Adam Woronowicz."
https://www.filmweb.pl/film/Gdzie+jest+Dory-2016-660758,Gdzie jest Dory,Animacja;Familijny;Komedia;Przygodowy,"Gdy cierpiąca na zanik pamięci krótkotrwałej rybka Dory nagle przypomina sobie, że ma rodzinę, która być może jej szuka, wraz z Marlinem i Nemo wyrusza w niesamowitą podróż, by odnaleźć bliskich... Z pomocą przyjdą jej również zrzędliwa ośmiornica Hank, wątpiący w swoje zdolności echolokacyjne waleń biały Bailey oraz krótkowzroczny rekin wielorybi imieniem Nadzieja."
https://www.filmweb.pl/film/Lekarstwo+na+%C5%BCycie-2016-739293,Lekarstwo na życie,Horror,"Ambitny młody pracownik wielkiej korporacji otrzymuje zadanie przywiezienia szefa swej firmy z idyllicznego, ale i tajemniczego ośrodka odnowy biologicznej, położonego w malowniczym zakątku w szwajcarskich Alpach. Ośrodek oferuje lekarstwo na wszelkie problemy i bolączki współczesnego świata, ale na miejscu okazuje się, że nic nie jest tym, czym mogłoby się wydawać. Bohater odkrywa mroczne sekrety i musi walczyć, by ocalić życie – i zdrowie psychiczne."
https://www.filmweb.pl/film/1000+lat+po+Ziemi-2013-602585,1000 lat po Ziemi,Przygodowy;Sci-Fi,"Po wielkim kataklizmie, jaki dotknął Ziemię, ludzkość musiała opuścić swój ojczysty świat, znajdując nowy dom na Nova Prime. Tysiąc lat po tej katastrofie, legendarny generał Cypher Raige (Will Smith) podróżuje wraz ze swoim trzynastoletnim synem Kitai (Jaden Smith) w kierunku Układu Słonecznego. Ich statek zostaje uszkodzony w zderzeniu z rojem meteorytów i bohaterowie muszą przymusowo lądować na nieprzyjaznej i niebezpiecznej Ziemi. Ojciec zostaje ciężko ranny, a młody Kitai, który zawsze pragnął mu dorównać, musi samotnie stawić czoła dzikiej planecie."
https://www.filmweb.pl/film/Papierowe+miasta-2015-719148,Papierowe miasta,Melodramat;Dla młodzieży,"Ekranizacja bestsellerowej powieści Johna Greena, autora ”Gwiazd naszych wina”. Quentin Jacobsen - dla przyjaciół Q - od zawsze jest zakochany we wspaniałej koleżance, zbuntowanej Margo Roth Spiegelman. W dzieciństwie przeżyli razem coś niesamowitego, teraz chodzą do tego samego liceum. Pewnego wieczoru w przewidywalne, nudne życie chłopaka wkracza Margo w stroju nindży i wciąga go w niezły bałagan. Po czym znika. Quentin wyrusza na poszukiwanie dziewczyny, która go fascynuje, idąc tropem skomplikowanych wskazówek, jakie zostawiła tylko dla niego. Żeby ją odnaleźć, musi pokonać setki kilometrów. Po drodze przekonuje się na własnej skórze, że ludzie są w rzeczywistości zupełnie inni niż sądzimy."
https://www.filmweb.pl/film/Wodny+%C5%9Bwiat-1995-11752,Wodny świat,Przygodowy;Sci-Fi,"Film przedstawia wizję Ziemi po roztopieniu się lodowych czap na biegunach. Na świecie, na którym nie ma już stałego lądu, przetrwali jednak ludzie. Część z nich, tak jak główny bohater Mariner, prowadzi samotne życie żeglarzy. Inni osiedlają się w sztucznych portach zwanych atolami. Wszystkim ""spokojnym"" mieszkańcom wodnego świata przeszkadzają Palacze (Smokers), którzy jako jedyni opanowali sztukę poruszania się po wodzie na motorowych statkach. Akcja filmu opiera się głównie na spotkaniu Marinera z małą dziewczynką Enolą, która posiada na plecach tajemniczą mapę. Mówi się, iż na tej mapie zaznaczona jest droga do stałego lądu..."
https://www.filmweb.pl/film/Ad+Astra-2019-792557,Ad Astra,Sci-Fi;Thriller,"Astronauta Roy McBride (Brad Pitt) wyrusza na wyprawę na granice Układu Słonecznego, aby odnaleźć swego zaginionego ojca i odkryć tajemnicę, która zagraża przetrwaniu naszej planety. W czasie swej podróży odkryje sekrety, które postawią pod znakiem zapytania sens ludzkiej egzystencji i nasze miejsce we wszechświecie."
https://www.filmweb.pl/film/Co+mi+zrobisz%2C+jak+mnie+z%C5%82apiesz-1978-1114,"Co mi zrobisz, jak mnie złapiesz",Komedia obycz.,"Dyrektor Krzakoski (Krzysztof Kowalewski) dowiaduje się, że poznana przez niego we Francji kobieta jest z nim w ciąży. Co gorsze jest ona córką znanego dygnitarza, więc Krzakoski postanawia się rozwieść. Ale aby tego dokonać, musi udowodnić zdradę żonie Annie (Ewa Wiśniewska). W tym celu zatrudnia kolegę z lat szkolnych jako fotografa. Ten dwoi się i troi, aby udowodnić winę niewinnej kobiecie. A ciąża staje się coraz bardziej widoczna..."
