url,title,genres,description
https://www.filmweb.pl/film/Duma+i+uprzedzenie%2C+i+zombie-2016-554803,"Duma i uprzedzenie, i zombie",Horror;Romans,"Film opowiada o perypetiach miłosnych sióstr Bennet, podczas gdy w hrabstwie Hertfordshire wylęgają się zombie. Z tego też powodu regiment brytyjskiej armii zamiast na wojnę z Napoleonem trafiają do hrabstwa, by zwalczyć falę szkodników nie mających tyle dżentelmeńskiej przyzwoitości, by pozostać spokojnymi trupami na lokalnych cmentarzach."
https://www.filmweb.pl/film/Obietnica-2001-10746,Obietnica,Dramat;Kryminał,"Jerry Black (Jack Nicholson), zasłużony detektyw policyjny w małym miasteczku na środkowym zachodzie ma właśnie odejść na emeryturę. Tymczasem w lasach niedaleko miasteczka odnaleziono zwłoki małej brutalnie zgwałconej i zamordowanej blond-włosej dziewczynki, a Jerry okazuje się być tym, który ma poinformować jej rodziców o tragedii. Daje matce dziewczynki przysięgę, że złapie zabójców jej córki. Dwaj farmerzy zauważają mężczyznę opuszczającego okolice miejsca zbrodni, a później identyfikują Indianina (Benicio del Toro), który jak się okazuje, jest już notowany za gwałty. Policja zatrzymuje mężczyznę wierząc, że mają swojego podejrzanego, a on zostaje zmuszony do przyznania się do zabójstwa dziewczynki. W następstwie tej pomyłki Indianin kradnie broń policjantowi i popełnia samobójstwo. Jerry nie jest przekonany, że został schwytany właściwy człowiek, ale właśnie nadszedł jego ostatni dzień na służbie. Dlatego też opuszcza biuro, myśląc o swojej wymarzonej wyprawie na ryby do Meksyku, którą podarowali mu koledzy z pracy jako pożegnalny prezent. Jednak coś w całej sprawie nie daje mu spokoju, a zeznania psychicznie chorego mężczyzny nie przekonują go, postanawia więc kontynuować dochodzenie na własną rękę."
https://www.filmweb.pl/film/Sabrina-1954-9316,Sabrina,Komedia rom.,"Sabrina jest córką szofera państwa Larrabee. Nieszczęśliwie kocha się w Davidzie - hulace i kobieciarzu. Jako nastolatka udaje się do Paryża. Po dwóch latach wraca jako dojrzała kobieta i zawraca w głowie nie tylko Davidowi, który ma się żenić, ale także myślącemu tylko o pieniądzach Linusowi..."
https://www.filmweb.pl/film/%C5%81awa+przysi%C4%99g%C5%82ych-2003-37306,Ława przysięgłych,Dramat sądowy,"W Stanach Zjednoczonych dochodzi do precedensowego procesu przeciwko producentowi broni, w którym stawką jest wielomilionowe odszkodowanie. Jeden z przysięgłych postanawia wykorzystać sprawę do swoich celów i przy pomocy pięknej wspólniczki nawiązuje kontakt z przedstawicielami obu stron procesu, proponując każdemu z nich uzyskanie korzystnego wyroku za odpowiednią ""opłatą""."
https://www.filmweb.pl/film/Armia+ciemno%C5%9Bci-1992-3933,Armia ciemności,Horror;Komedia,"Ash, który został wciągnięty przez wir czasowy, zostaje przeniesiony do średniowiecznej Anglii. Aby powrócić do współczesności musi odnaleźć Necronomicon i wypowiedzieć zaklęcie. Jednak w czasie poszukiwań Ash budzi niechcący do życia armię ciemności, której będzie musiał stawić czoło ..."
https://www.filmweb.pl/film/Free+Solo%3A+ekstremalna+wspinaczka-2018-813701,Free Solo: ekstremalna wspinaczka,Dokumentalny,"Zapierająca dech w piersiach przyroda i przerażający plan - wspinaczka na wysokość 2300 m po niemal pionowej skale, i to bez zabezpieczenia. Alex Honnold postanowił dokonać niemożliwego i spełnić życiowe marzenie - wspiąć się na majestatyczny El Capitan w parku narodowym Yosemite. Cel uda się osiągnąć, ale tylko wtedy, gdy wszystko pójdzie zgodnie z planem, a jak wiadomo, przy tego rodzaju wspinaczce możliwa jest nieskończona liczba scenariuszy, wystarczy obluzowany kamień, silniejszy powiew wiatru. ""Free Solo"" zachwyca i zdumiewa widokami, ale ukazuje też motywacje ekstremalnego wspinacza. Często niezrozumiałe dla postronnych, którzy nie wiedzą, po co ryzykować życie dla czegoś tak błahego jak sport wyczynowy, uprawiany w dużej mierze tylko dla samego siebie i ciągłego przekraczania własnych granic. Alex niczego nie tłumaczy, ale po prostu wspina się dalej, wyznaczając limity ludzkiej wytrzymałości."
https://www.filmweb.pl/film/Wyrok+skazuj%C4%85cy-2010-491155,Wyrok skazujący,Biograficzny;Dramat;Thriller,"Brat bezrobotnej i samotnie wychowującej dzieci Betty Ann Waters (Hilary Swank) zostaje skazany na dożywocie za napad i morderstwo. Przekonana o jego niewinności siostra przez kilkanaście lat pracuje, by opłacić studia prawnicze i udowodnić jego niewinność."
https://www.filmweb.pl/film/88+minut-2007-123510,88 minut,Thriller,"Główny bohater to profesor (Pacino), który dorabia sobie na boku pracując jako psychoterapeuta dla FBI. Pewnego dnia mężczyzna otrzymuje ostrzeżenie, z którego wynika, iż zostało mu tylko 88 minut życia. Bohater będzie musiał użyć wszystkich swoich umiejętności by odnaleźć swojego prześladowcę. Wśród podejrzanych są wiecznie narzekający student, porzucona kochanka oraz seryjny zabójca przebywający właśnie w celi śmierci."
https://www.filmweb.pl/film/Firmowa+Gwiazdka-2016-765612,Firmowa Gwiazdka,Świąteczny;Komedia,"Firmowa impreza gwiazdkowa zwana popularnie „śledzikiem” to nieodłączna część miejskiego rytuału bożonarodzeniowego. Nierzadko dzieją się tam rzeczy, na których widok święty Mikołaj posiwiałby do reszty. Niejeden po takiej imprezie obudził się w miejscu przypominającym stajenkę, niejedna po 9 miesiącach próbowała sobie przypomnieć jak doszło do tego „niepokalanego poczęcia”. Zobaczcie co się stanie, gdy niezapowiedziana firmowa impreza świąteczna wymknie się spod kontroli, śledzik pójdzie na dno, klękające bydlęta przemówią ludzkim głosem, a pracownicy pewnej szanowanej firmy tak przegną choinkę, że igły będą sobie wyjmować z różnych części ciała, aż do Wielkanocy."
https://www.filmweb.pl/film/Ikar-2017-775599,Ikar,True crime;Dokumentalny,"Amerykański kolarz Bryan Fogel zamierza przetestować na swoim organizmie działanie dopingu, by odkryć prawdę o stosowaniu przez sportowców niedozwolonych substancji. Gdy spotyka rosyjskiego naukowca, Grigorija Rodchenkova, osobisty eksperyment przeradza się w międzynarodowy, geopolityczny thriller. Centrum wielkiego skandalu stanowi ogromna afera dopingowa w rosyjskim środowisku olimpijskim."
