url,title,genres,description
https://www.filmweb.pl/film/Nie+zapomnij+mnie-2012-672865,Nie zapomnij mnie,Familijny;Biograficzny;Dokumentalny,"David Sieveking, znany polskim widzom z filmu ""David chce odlecieć"", w unikalny sposób, nie bojąc się groteski i humoru, portretuje tym razem swoją matkę, która – jak miliony ludzi w Europie – zapada na chorobę Alzheimera i powoli zapomina o świecie, w którym żyje. Ale, jak twierdzi reżyser, choć traci pamięć, nie traci poczucia humoru. Rodzice Davida byli w latach 60. XX wieku aktywnymi członkami ruchów studenckich i żyli w tzw. ""otwartym związku"". Teraz ich miłość zostaje poddana testowi. Zmiany, które przyniosła choroba matki, zmuszają rodzinę do przepracowania stosunków, jakie panują wewnątrz rodziny, ujawnienia ukrytych dotąd konfliktów i nieporozumień, a przede wszystkim znalezienia dla nich rozwiązań. Nie jest to łatwe zadanie, ale paradoksalnie zbliża ono członków rodziny i pozwala im odkryć się na nowo."
https://www.filmweb.pl/film/Poziom+16-2018-821020,Poziom 16,Sci-Fi,"W prowadzonej z wojskową precyzją szkole pozbawionej okien dziewczęta żyją na różnych poziomach. Uczone czystości oraz przestrzegania ""kobiecych cnót"" zdobywają kolejne, by w przyszłości poddać się adopcji. Wmawia im się, że powietrze na zewnątrz jest toksyczne, a złamanie zasad grozi zejściem w dół, co wywołuje powszechny strach. Dwie najlepsze przyjaciółki zostają w ten sposób rozdzielone. Vivien (Katie Douglas) i Sophia (Celina Martin) spotykają się po latach, gdy osiągają najwyższy z poziomów. Ich sprzeciw wobec przyjmowania rzekomych witamin jest początkiem do odkrycia prawdy o ośrodku..."
https://www.filmweb.pl/film/Pytanie+do+Boga-2001-10212,Pytanie do Boga,Dramat;Thriller,"U zarania nowego tysiąclecia w kolebce chrześcijaństwa Jerozolimie ma miejsce niezwykłe odkrycie. Odkopane szczątki ludzkie w niepokojący sposób odpowiadają historycznym i biblijnym przekazom dotyczącym śmierci Jezusa Chrystusa. Ksiądz-jezuita Matt Gutierrez i izraelska archeolog Sharon Golban mają wspólnie rozwikłać archeologiczną zagadkę, która nie tylko może zniszczyć kruchy pokój w regionie, ale zburzyć fundamenty Kościoła i podwaliny zachodniej cywilizacji."
https://www.filmweb.pl/film/Kolacja+z+arszenikiem-1995-10556,Kolacja z arszenikiem,Czarna komedia,"Kiedy Pete zaprasza na kolację Zacka, przypadkowego kierowcę, który podrzucił go do domu nic nie zapowiada nadchodzącej tragedii. Jednak w trakcie kolacji, na którą kierowca zostaje zaproszony, dochodzi do kłótni pomiędzy nim i Petem, po której współlokatorzy Pete'a mordują Zacka. Później postanawiają, że co niedzielę będą zapraszali na kolację jednego złego człowieka i będą go zabijali."
https://www.filmweb.pl/film/Marine-2006-239402,Marine,Akcja,"Grupa złodziei diamentów podczas ucieczki z napadu porywa żonę niedawno zwolnionego ze służby oficera Marines Johna Tritona (John Cena). Aby ją uwolnić, John zostaje zmuszony do szaleńczej pogoni za bandytami przez pustkowia Południowej Karoliny."
https://www.filmweb.pl/film/31-2016-716541,31,Horror,
https://www.filmweb.pl/film/Cesarz-2012-644083,Cesarz,Wojenny;Dramat,"Japonia tuż po zakończeniu II wojny światowej. Generał MacArthur (Tommy Lee Jones) stoi na czele amerykańskich sił zbrojnych zarządzających krajem po kapitulacji. Jego decyzje odcisną piętno na losie japońskich obywateli przez najbliższe lata. Najtrudniejsza z nich dotyczy cesarza Hirohito – czy powinien być sądzony i skazany jako zbrodniarz wojenny? Zadanie zebrania materiału dowodowego w tej sprawie otrzymuje generał Bonner Fellers (Fox). Jego związki z Japonią są szczególne – wspomnienia romansu z japońską studentką Ayą są tak silne, że generał postanawia odnaleźć dziewczynę w zniszczonym przez wojnę kraju."
https://www.filmweb.pl/film/12+lat+i+koniec-2005-181520,12 lat i koniec,Dramat,"Historia o dorastaniu i utracie niewinności. O trudnej granicy pomiędzy światem nastolatków i dorosłych. A także o życiu, w którym rodzice bywają równie zagubieni jak dzieci.Trójka 12-latków, całkowicie różniących się od siebie charakterem, tworzy paczkę najlepszych przyjaciół. Wchodzą właśnie w wiek dorastania i określania swojej tożsamości. Tymczasem tragiczna śmierć brata jednego z nich przyśpiesza to dorastanie i zmienia zupełnie ich życie..."
https://www.filmweb.pl/film/Urodzeni+zwyci%C4%99zcy-2015-662792,Urodzeni zwycięzcy,Dramat,"Obdarzony życiowym pechem nałogowy hazardzista Gerry (Ben Mendelsohn) w obliczu finansowych tarapatów łączy siły z młodszym od siebie charyzmatycznym pokerzystą Curtisem (Ryan Reynolds). Wspólnie wyruszają w podróż z Iowa do Nowego Orleanu, by rzucić wyzwanie szczęściu i sprawić, że fortuna w końcu się do nich uśmiechnie."
https://www.filmweb.pl/film/Spotkamy+si%C4%99+w+St.+Louis-1944-32683,Spotkamy się w St. Louis,Familijny;Musical;Romans,"St. Louis, 1903 rok. Biznesmen Alonzo Smith (Leon Ames) ma cztery córki. Jedna z nich, 17-letnia Esther (Judy Garland), zakochuje się w chłopaku z sąsiedztwa - Johnie (Tom Drake). Pewnego dnia ojciec otrzymuje propozycję pracy w Nowym Jorku. Rodzina Smithów jednak nie chce opuszczać rodzinnego miasta..."
