url,title,genres,description
https://www.filmweb.pl/film/Essential+Killing-2010-556399,Essential Killing,Thriller;Wojenny,"Nie wiemy, czy jest bojownikiem Al-Kaidy, czy niewinnym człowiekiem, który znalazł się w niewłaściwym miejscu, w niewłaściwym czasie. Mohammed, złapany przez amerykańskich żołnierzy w Afganistanie, zostaje wywieziony do tajnej bazy w Europie Środkowej. Udaje mu się uciec z transportu. By przeżyć, nie cofnie się przed najokrutniejszą zbrodnią. Mocny, przejmujący, trzymający w napięciu od pierwszej do ostatniej sceny. Najnowszy film Jerzego Skolimowskiego, w którym zobaczymy niezwykłe kreacje Vincenta Gallo i Emmanuelle Seigner."
https://www.filmweb.pl/film/Wampiry+i+%C5%9Bwiry-2010-576864,Wampiry i świry,Komedia,"Zatop zęby w przezabawnej parodii ""Wampiry i świry""! Edycja rozszerzona to więcej powalającego humoru i dobrej, krwistej rozrywki! Becca, zagubiona nastolatka w nowej szkole, musi wybrać jednego z dwóch niezwykłych konkurentów, ubiegających się o jej względy: wiecznie markotnego wampira, lub ekstremalnie włochatego wilkołaka. To dzieło dwóch komediowych geniuszy, którzy stworzyli ""Straszny Film""sprawi, że będziesz wył ze śmiechu!Kac Vegas (2009)"
https://www.filmweb.pl/film/Wyspa-2006-379398,Wyspa,Dramat;Psychologiczny,"Podczas II wojny światowej, Anatolij, w nadziei na uratowanie własnego życia, zabija na rozkaz Niemców swojego przełożonego, szypra Tichona. Hitlerowcy wysadzają w powietrze barkę, a marynarza-mordercę ratują mnisi z maleńkiego klasztoru na wyspie?  Jest 1976 rok. Anatolij pracuje w kotłowni monastyru. Całymi dniami wozi węgiel. Jego mieszkanie to szopa w której stoi piec, a łóżko to sterta węgla. Współbraci mnichów zbija z tropu jego dziwność.To on nie wiadomo po co wrzuca do pieca cudze buty, to on gromko krzyczy, nie oddaje należytej czci ihumenowi? Jednak w każdym takim dzikim zachowaniu jest zamysł, jest to sposób zwrócenia uwagi ludzi na ważne rzeczy. Na wyspę z daleka przyjeżdżają ludzie, wierząc że Anatolij może udzielić im mądrej odpowiedzi, uleczyć choroby i wygnać smutki. On nikomu nie odmawia pomocy, ale wewnątrz cierpi, ciąży mu świadomość ciężaru grzechu, dokonanego wtedy na barce. Modli się o wybaczenie do zabitego towarzysza. Ale jak uznać, że wybaczył jeśli nie ma żadnej odpowiedzi."
https://www.filmweb.pl/film/Nigdy+nie+jest+za+p%C3%B3%C5%BAno-2015-712446,Nigdy nie jest za późno,Dramat,
https://www.filmweb.pl/film/%C5%9Alicznotki-2019-829338,Ślicznotki,Komedia kryminalna,
https://www.filmweb.pl/film/Mortal+Kombat-2021-107805,Mortal Kombat,Fantasy;Akcja,
https://www.filmweb.pl/film/Zjednoczone+stany+mi%C5%82o%C5%9Bci-2016-729537,Zjednoczone stany miłości,Dramat obyczajowy,
https://www.filmweb.pl/film/Rodzina+Addams%C3%B3w-2019-566036,Rodzina Addamsów,Animacja;Familijny,
https://www.filmweb.pl/film/Planeta+ma%C5%82p-1968-8691,Planeta małp,Przygodowy;Sci-Fi,"Trójka amerykańskich astronautów ląduje na planecie do złudzenia przypominającej Ziemię. Okazuje się, że rządzą tam inteligentne małpy, natomiast zdziczali ludzie traktowani są jak zwierzęta. Przybyszom bardzo trudno przyzwyczaić się do nowej sytuacji. Jednak szef ekspedycji George Taylor zaskarbia sobie sympatię dwójki szympansów: doktor Ziry i archeologa Corneliusa."
https://www.filmweb.pl/film/Dziewczyna+z+Alabamy-2002-33543,Dziewczyna z Alabamy,Komedia rom.,"Nowojorska projektantka mody Melanie Carmichael (Reese Witherspoon) nieoczekiwanie zaręcza się z najbardziej pożądanym kawalerem w mieście - Andrew (Patrick Dempsey). Wszystko byłoby w porządku, gdyby nie fakt, że jej przeszłość kryje wiele tajemnic, m.in. małżeństwo, jakie zawarła jeszcze w szkole średniej, które niestety nie zakończyło się rozwodem. Aby raz na zawsze rozliczyć się ze swoją przeszłością postanawia wrócić w rodzinne strony... Przynajmniej na jakiś czas..."
