url,title,genres,description
https://www.filmweb.pl/film/Toni+Erdmann-2016-763048,Toni Erdmann,Komedia,"Winfred jest rozwiedzionym, emerytowanym nauczycielem gry na pianinie, który uwielbia wygłupy i nieustannie robi kawały swoim sąsiadom na niemieckich przedmieściach. Jego córka Ines – pracująca za granicą konsultantka w wielkiej korporacji – lubi mieć wszystko pod kontrolą, równie mocno, jak jej ojciec lubi się zgrywać. Przez lata ich relacje nie układały się zbyt dobrze, więc kiedy ojciec nieoczekiwanie przyjeżdża na kilka dni odwiedzić córkę, jego wizyta przybiera zaskakujący przebieg. Aby przywrócić zestresowanej Ines radość życia i poczucie humoru, Winfred tworzy fikcyjną postać – niepoprawnego biznesmena Toniego Erdmanna."
https://www.filmweb.pl/film/B%C3%B3g+nie+umar%C5%82-2014-684049,Bóg nie umarł,Dramat,"Profesor Radisson (Kevin Sorbo) rozpoczyna zajęcia z filozofii od postawienia świeżo upieczonym studentom ultimatum: muszą na piśmie zanegować istnienie Boga albo pożegnają się z dobrą oceną. Kiedy wszyscy zaczynają posłusznie pisać, Josh Wheaton (Shane Harper) czuje, że właśnie znalazł się na rozdrożu i będzie musiał wybrać pomiędzy swoją wiarą a przyszłością. Sprzeciwia się, przez co profesor wyznacza mu nowe zadanie: musi udowodnić istnienie Boga, używając racjonalnych argumentów i dowodów, a także przekonać do tego resztę studentów przed zakończeniem semestru. Jeśli tego nie zrobi - obleje kurs. Kiedy Josh orientuje się, że nie może liczyć na niczyje wsparcie, zaczyna wątpić, czy faktycznie potrafi walczyć o to, w co wierzy."
https://www.filmweb.pl/film/Niebo+istnieje...+naprawd%C4%99-2014-687079,Niebo istnieje... naprawdę,Dramat,"Film ""Niebo istnieje... naprawdę"" zrealizowany został na podstawie światowego bestselleru. To prawdziwa historia Coltona Burpo (Connor Corum) - chłopca, który podczas operacji znalazł się na granicy życia i śmierci. Rodzice (Kelly Reilly i Greg Kinnear) nie spodziewali się, że w ciągu następnych kilku miesięcy usłyszą piękną i wyjątkową opowieść o podróży chłopca do nieba i z powrotem. Czteroletni Colton oznajmił rodzicom, że opuścił swoje ciało podczas zabiegu, opisując, co jego rodzice robili, gdy on leżał na stole operacyjnym. Mówił o wizycie w niebie i przekazywał historie ludzi, z którymi spotkał się w zaświatach, a których nigdy wcześniej nie widział. Wspominał nawet o zdarzeniach mających miejsce jeszcze przed jego narodzinami. Zaskoczył opisami i mało znanymi szczegółami o niebie, dokładnie pasującymi do tego, co podaje Biblia, a o których, jako dziecko nie mógł wiedzieć. Colton opowiadał z rozbrajającą dziecięcą niewinnością o spotkaniach z członkami rodziny, którzy już odeszli z tego świata."
https://www.filmweb.pl/film/Wyj%C5%9Bcie+przez+sklep+z+pami%C4%85tkami-2010-559694,Wyjście przez sklep z pamiątkami,Dokumentalny;Komedia,"""Wyjście przez sklep z pamiątkami"" jest debiutem filmowym brytyjskiego artysty graffiti. Tożsamość owego artysty, który ukrywa się pod pseudonimem Banksy, jest nieznana. Dokument przedstawia prawdziwą historię francuskiego sklepikarza, który zapragnął odnaleźć oraz zaprzyjaźnić się z Banksym."
https://www.filmweb.pl/film/W+drodze-2012-196107,W drodze,Dramat;Przygodowy,"Młody pisarz Sal Paradise (Sam Riley), jego nieobliczalny przyjaciel Dean Moriarty (Garrett Hedlund) oraz jego wyzwolona dziewczyna Marylou (Kristen Stewart) razem ruszają w wyprawę po Ameryce. Podróżują kradzionymi samochodami, szukając totalnej swobody, radości, szalonych przygód i wolnej miłości."
https://www.filmweb.pl/film/Pozw%C3%B3l+mi+wej%C5%9B%C4%87-2008-464544,Pozwól mi wejść,Horror;Melodramat,"Dwunastoletni Oskar jest wrażliwym, nieco bojaźliwym chłopcem, prześladowanym przez silniejszych kolegów z klasy. Jego rówieśniczka - blada i zawsze poważna Eli wychodzi z domu tylko w nocy. Spotykają się na blokowym podwórku szwedzkiego osiedla gdzieś na peryferiach miasta. Wraz z pojawieniem się dziewczynki, w okolicy zaczynają się dziać przerażające i trudne do wytłumaczenia rzeczy. Wspólnym mianownikiem tych zdarzeń jest krew. Zamkniętego w sobie chłopca, wydaje się to fascynować. Potrwa to dopóki Oskar nie odkryje, że Eli jest... wampirem. Szwedzki filmowiec Tomas Alfredson przedstawia bardzo sugestywny i nietypowy obraz dorastania. Przyjaźń, odrzucenie i przywiązanie splatają się w tym niepokojącym, mrocznym i poetyckim zarazem filmie opartym na bestsellerowej powieści Johna Ajvide Lingqvista, okrzykniętego ‘drugim Stephenem Kingiem’."
https://www.filmweb.pl/film/Wichrowe+wzg%C3%B3rza-1992-1223,Wichrowe wzgórza,Kostiumowy;Melodramat,"Przed laty ojciec Cathy Earnshaw (Juliette Binoche) przygarnął bezdomnego chłopca, dzieci dojrzewały razem, potem połączyła ich głęboka miłość. Kiedy jednak los ich rozdziela Heathcliff (Ralph Finnes) staje się ponurym, zgorzkniałym człowiekiem szukającym zemsty..."
https://www.filmweb.pl/film/Annabelle%3A+Narodziny+z%C5%82a-2017-756360,Annabelle: Narodziny zła,Horror,"Annabelle powraca! Kilka lat po tragicznej śmierci córeczki lalkarz i jego żona przyjmują pod swój dach zakonnicę i dziewczynki z sierocińca, które niedługo potem staną się celem opętanego dzieła rąk lalkarza - Annabelle."
https://www.filmweb.pl/film/Uncharted-2022-545895,Uncharted,Przygodowy,"Bystry złodziej Nathan Drake (Tom Holland) zostaje zwerbowany przez doświadczonego poszukiwacza skarbów Victora „Sully” Sullivana (Mark Wahlberg), aby odzyskać fortunę utraconą przez Ferdynanda Magellana 500 lat temu.  To, co zaczyna się jako zwykły napad, zmienia się w niezwykły wyścig. Złodzieje muszą zdobyć nagrodę przed bezwzględnym Moncadą (Antonio Banderas), który wierzy, że on i jego rodzina są prawowitymi spadkobiercami. Jeśli Nate i Sully zdołają rozszyfrować wskazówki oraz rozwiązać jedną z najstarszych zagadek świata, mogą znaleźć skarb o wartości 5 miliardów dolarów, a może nawet dawno zaginionego brata Nate'a… ale tylko wtedy, gdy nauczą się współpracować."
https://www.filmweb.pl/film/Okr%C4%99t-1981-1289,Okręt,Dramat;Wojenny,"Rok 1942 to okres największej aktywności niemieckiej floty, a w szczególności Kreigsmarine w tzw. ""Bitwie o Atlantyk"". Niemieckie okręty podwodne atakowały i niszczyły konwoje statków aliantów na szlakach atlantyckich. W niedługim jednak czasie ""polowania"" U-Botów wspierane osłoną niemieckich niszczycieli coraz częściej kończyły się niepowodzeniem.  Film ""Okręt"" opowiada historię jednego z U-Botów i jego załogi. Tygodnie spędzone pod wodą, w strachu, klaustrofobii, w monotonii rejsu, w walce i zagrożeniu. Epopeja Petersena w szczególny sposób pokazuje ludzi, marynarzy, ich charaktery i osobowości obnażone w obliczu niebezpiecznej misji."
