url,title,genres,description
https://www.filmweb.pl/film/Gladiator+II-2024-837508,Gladiator II,Dramat historyczny,"Lucjusz (Paul Mescal) jako dziecko był świadkiem śmierci Maximusa z rąk swojego wuja Commodusa. Teraz decyduje się walczyć w Koloseum jako gladiator, aby przeciwstawić się dwóm cesarzom, rządzących Rzymem żelazną pięścią. Z wściekłością w sercu i z nadzieją na lepszą przyszłość Cesarstwa Lucjusz musi spojrzeć w przeszłość, aby znaleźć siłę i honor, by zwrócić chwałę Rzymu jego ludowi."
https://www.filmweb.pl/film/Wizyta-2015-712145,Wizyta,Horror,"Mroczny, pełen zaskakujących wydarzeń film opowiada historię wizyty dwojga nastolatków, którzy spędzają kilka dni u dziadków. Dziadków, których nigdy wcześniej nie widzieli. Niezrozumiałe, dziwne, niepokojące zachowanie babci i dziadka jest wynikiem przerażającej tajemnicy..."
https://www.filmweb.pl/film/Przetrwanie-2011-592692,Przetrwanie,Dramat;Przygodowy;Thriller,"W białym piekle 8 mężczyzn walczy o życie. Ich jedyną nadzieją jest pewna kobieta. W sercu Alaski rozbija się samolot. Na miejscu ginie 117 pasażerów, a tylko ośmiu udaje się przeżyć. Na skutym lodem odludziu, bez kontaktu ze światem, bez ciepłej odzieży i jedzenia każdy z nich musi się zmierzyć z siłami natury i samym sobą. Uznani za zaginionych, ścigani przez stado wygłodniałych wilków, nie mieliby żadnych szans na przetrwanie, gdyby nie jeden z nich. Jeszcze wczoraj chciał umrzeć, dziś będzie walczył, by przeżyć za wszelką cenę. Wszystko dla pewnej kobiety…"
https://www.filmweb.pl/film/Przed+zachodem+s%C5%82o%C5%84ca-2004-111405,Przed zachodem słońca,Dramat;Romans,"Dziewięć lat temu Jesse (Ethan Hawke) i Celine (Julie Delpy) spotkali się przez przypadek w Wiedniu. Mimo że nie znali się wcale, całą noc spędzili na rozmowach o życiu, wartościach, o rzeczach tych błahych i tych ważnych. Rozstali się tuż przed świtem, obiecując, że zobaczą się już za sześć miesięcy. Do spotkania jednak nie doszło... Teraz, po upływie tylu lat, ich drogi niespodziewanie przecinają się ponownie w Paryżu, gdzie Jesse promuje swoją najnowszą książkę. Na jednym ze spotkań dla czytelników pojawia się Celine... Oboje mają kilka godzin, by uporać się ze swoimi uczuciami, przeszłością i odpowiedzieć na trudne pytanie: Czy znaczą wciąż dla siebie tyle, co dziewięć lat temu?"
https://www.filmweb.pl/film/Wada+ukryta-2014-607382,Wada ukryta,Kryminał,"Wyreżyserowana przez Paula Thomasa Andersona ekranizacja powieści Thomasa Pynchona wiernie oddaje klimat końcówki psychodelicznych lat 60. Otoczony galerią dziwnych postaci - hipisów, surferów, detektywów, uwodzicielek, narkomanów, gangów i tajemniczych grup działających pod przykryciem, prywatny detektyw Doc Sportello balansuje na granicy absurdu i surrealistycznych halucynacji."
https://www.filmweb.pl/film/Kurier+Francuski+z+Liberty%2C+Kansas+Evening+Sun-2021-817418,"Kurier Francuski z Liberty, Kansas Evening Sun",Dramat;Komedia;Romans,"Po śmierci Arthura Howitzera Juniora, pochodzącego z Kansas, cenionego redaktora popularnego amerykańskiego magazynu „Kurier Francuski”, z siedzibą w Ennui-sur-Blasé we Francji, zespół redakcyjny zbiera się w celu napisania nekrologu. Wspomnienia o Howitzerze składają się na cztery opowieści: „Reporter na rowerze” opisujący podejrzane dzielnice miasta; „Konkretne arcydzieło” o niepoczytalnym malarzu, jego strażniczce i muzie oraz pazernych marszandach; „Poprawki do manifestu” dokumentujące miłość i śmierć na barykadach podczas buntu studenckiego; oraz „Prywatna jadalnia komisarza” - pełna napięcia historia o narkotykach, porwaniach i wyrafinowanej kuchni."
https://www.filmweb.pl/film/Mission%3A+Impossible+2-2000-938,Mission: Impossible 2,Sensacyjny,"Sean Ambrose (Dougray Scott) wykrada z laboratorium firmy farmaceutycznej próbki śmiertelnego wirusa zwanego Chimerą. Chce sprzedać wirusa firmie zajmującej się produkcją leków zwalczających tego wirusa, by później wywołać światową epidemię i wzbogacić się na zyskach ze sprzedaży antidotum. Agent rządowy Ethan Hunt (Tom Cruise) otrzymuje zlecenie odnalezienia niebezpiecznych próbek. Razem z geniuszem komputerowym Lutherem Stickellem (Ving Rhames) oraz zabójczą złodziejką Nyah Nordoff-Hall (Thandie Newton) podejmuje się niebezpiecznej misji od której zależy los ludzkości. Agent Hunt Musi szybko powstrzymać szaleńca i zniszczyć wszystkie istniejące wirusy. Niestety podczas akcji Nyah zostaje przez przypadek zarażona śmiertelnym wirusem."
https://www.filmweb.pl/film/Duchy+moich+by%C5%82ych-2009-376049,Duchy moich byłych,Świąteczny;Komedia rom.,"Connor (McConaughey) kocha wolność, zabawę i kobiety... dokładnie w tej kolejności. Wizyta na ślubie młodszego brata zmienia jednak hierarchię wyznawanych przez niego wartości. Podczas uroczystości nawiedzają go dawne sympatie, m.in. najlepsza przyjaciółka panny młodej (Garner), porzucona wcześniej przez Connora. Duch Byłych Narzeczonych prowadzi Connora przez romantyczną historię w stylu ""Opowieści wigilijnej"" Karola Dickensa."
https://www.filmweb.pl/film/Jeszcze+dalej+ni%C5%BC+P%C3%B3%C5%82noc-2008-453743,Jeszcze dalej niż Północ,Komedia,"Philippe Abrams jest naczelnikiem poczty w Salon-de-Provence. Ma synka i żonę Julie o skłonnościach depresyjnych, która marzy, by zamieszkać na Lazurowym Wybrzeżu. Philippe pragnie uszczęśliwić ją za wszelką cenę. Dopuszcza się oszustwa, w nadziei na uzyskanie posady na Riwierze. Niestety, przekręt wychodzi na jaw. Za karę zostaje oddelegowany do Bergues, małego miasteczka na północy Francji.  Abramsowie, typowi południowcy, wyobrażają sobie Północ jako zimną krainę, zamieszkaną przez ciemny lud, posługujący się niezrozumiałym narzeczem – „cheutimi”. Philippe jedzie sam, rodzina zostaje w Prowansji. Ku jego wielkiemu zaskoczeniu, miasteczko okazuje się urokliwe, a mieszkańcy – gościnni i sympatyczni. Znajduje nawet przyjaciela – to listonosz i miejscowy dzwonnik, rozdarty pomiędzy wymaganiami zaborczej matki a miłością koleżanki z pracy. Philippe co drugi weekend spędza z rodziną. Początkowo próbuje przekonać żonę o zaletach Północy, ale ona nie chce mu uwierzyć. Twierdzi, że mąż kłamie, by jej nie martwić. Wreszcie, dla świętego spokoju, Philippe postanawia utrzymywać ją w przekonaniu, że pobyt w Bergues to prawdziwe piekło.  Od tej chwili żyje w wygodnym kłamstwie: przez dwa tygodnie świetnie się bawi w towarzystwie Antoine’a, co drugi weekend wraca pod opiekę żony, która czuje się potrzebna i coraz skuteczniej walczy z depresją. Wszystko idzie dobrze do chwili, gdy Julie postanawia przeprowadzić się do Bergues, by towarzyszyć mężowi „na zesłaniu”. Philippe musi przyznać się Antoine’owi i reszcie kolegów, że okłamał żonę, przedstawiając ich jako nieokrzesanych barbarzyńców. Błaga, by pomogli mu zniechęcić Julie do pozostania w Bergues. Zeźleni podwładni przystają na tę prośbę, i dokładają wszelkich starań, by wizyta na Północy była dla żony szefa najgorszym wspomnieniem w życiu.  Jednak Julie wykrywa spisek…"
https://www.filmweb.pl/film/GoldenEye-1995-799,GoldenEye,Sensacyjny,"Bond ma nowego śmiertelnego wroga, z którym musi się zmierzyć w swej misji. Jego perfidny przeciwnik kradnie ściśle tajny helikopter i najnowszą sowiecką broń zwaną ""GoldenEye"", przy pomocy której chce zniszczyć cały zachodni świat. Tylko James Bond (debiutujący w tej roli Pierce Brosnan) może zapobiec nieszczęściu."
