url,title,genres,description
https://www.filmweb.pl/film/Niepokalana-2024-10046907,Niepokalana,Horror,"Młoda i pełna wiary zakonnica Cecilia trafia do włoskiego klasztoru, położonego w malowniczej okolicy. Miejsce jest wręcz niepokojąco piękne, a księża i zakonnice nienaturalnie życzliwi. Cecilia od początku ma poczucie, że nie znalazła się tu przypadkiem, i że prawdziwa natura tego miejsca jest pilnie strzeżonym sekretem. Gdy odkrywa, że jest w ciąży, a lekarz potwierdza niepokalane poczęcie, w klasztorze zaczyna się mówić o cudzie. Kobieta ma wrażenie, że jej ciąża dla niektórych księży nie jest zaskoczeniem, a strach, który dostrzega w oczach innych zakonnic, każe jej sądzić, że z tym miejscem wiąże się przerażająca tajemnica. Dziwne obrzędy odprawiane w klasztorze, ciągła kontrola pod pozorem troski, tajemnicze zniknięcia młodych zakonnic i nieustające poczucie czyjejś obecności uświadamiają Cecilii, że została wybrana do wypełnienia misji, która może doprowadzić ją do zguby."
https://www.filmweb.pl/film/Zamie%C4%87-2009-126877,Zamieć,Kryminał;Thriller,"Po dwóch latach stacjonowania w amerykańskiej bazie badawczej na Antarktydzie policjantka Carrie Stetko (Kate Beckinsale) z niecierpliwością oczekuje powrotu do domu. Niedawno złożyła rezygnację i teraz odlicza godziny i minuty dzielące ją od ostatniego samolotu. Jednakże ciało odkryte w lodzie na trzy dni przed odlotem sprawia, że Carrie w jednej chwili zostaje rzucona w sam środek antarktycznego śledztwa w sprawie morderstwa. Liczba ofiar rośnie w zawrotnym tempie, zagadka wikła się coraz bardziej, nie wiadomo, komu można zaufać. Śmiertelnie niebezpieczne zamiecie raz po raz przesłaniają całkowicie pole widzenia, ale nie znający zmęczenia zabójca nie cofnie się przed niczym, aby uchronić sekret pogrzebany przed sześćdziesięciu laty.  Wszyscy z otoczenia policjantki pakują się i wyjeżdżają zanim Antarktyda pogrąży się na sześć miesięcy w ciemności. Kobieta postanawia rozwikłać zagadkę przestępstwa sama. Kto okaże się zwycięzcą w tej konfrontacji?"
https://www.filmweb.pl/film/%C4%86ma-1980-12063,Ćma,Dramat obyczajowy;Psychologiczny,"Warszawa, przełom lat 70. i 80. Jan (Roman Wilhelmi) jest twórcą i redaktorem popularnego programu radiowego ""Radiotelefon"". W prowadzonej na żywo nocnej audycji udział biorą słuchacze szukający pomocy w zmaganiach z codziennością. Oczekują od prowadzącego porady, ciepła i zrozumienia. Jednak Jan sam potrzebuje pomocy. Rozpada się jego drugie małżeństwo, źle układają się jego relacje z dorastającym synem. W pracy zaś spotyka się z nieprzyjemnościami ze strony kolegów. Zagubiony mężczyzna trafia w końcu do psychiatry."
https://www.filmweb.pl/film/Boogeyman-2005-102165,Boogeyman,Horror,"Tim (Barry Watson) wydaje się być przeciętnym dwudziestolatkiem - ma przyzwoitą pracę i jest w udanym związku z uroczą Jessicą (Tory Mussett). Nikt jednak nie wie, że od dzieciństwa paraliżuje go strach, który z każdym dniem narasta. Koszmar zaczął się, gdy chłopiec miał 8 lat. Co noc ojciec czytał mu bajki, które przyprawiały chłopca o dreszcze. Każda opowieść kończyła się jednak szczęśliwie, tak aby Tim mógł zasnąć w spokoju. Pewnego wieczoru na oczach przerażonego Tima ojciec został wciągnięty przez tajemniczą siłę do szafy i na zawsze zniknął z życia bliskich. Młodego człowieka prześladuje obawa, że sam kiedyś stanie się ofiarą legendarnego Boogeymana. Stara się nie dawać więc okazji na spotkanie z nim. W jego mieszkaniu nie ma ciemnych kątów ani szaf, a do spania służy materac. Jednak w wyniku dziwnego splotu okoliczności Tim musi wrócić do domu rodzinnego. Stopniowo nabiera pewności, że w miejscu, w którym przeżył największy dramat dzieciństwa, czyha na niego ten sam potwór, który zmienił jego życie w koszmar..."
https://www.filmweb.pl/film/Wiwarium-2019-831659,Wiwarium,Sci-Fi,"Gemma i jej chłopak Tom szukają swojego pierwszego wspólnego domu. Trafiają do pewnego agenta nieruchomości. Ten zaprasza ich na surrealistyczne, nowe osiedle na przedmieściach. Tam stoi ich ""perfekcyjny dom rodzinny"". Coś tu jest jednak nie tak. Rzędy identycznych, wyglądających na niezamieszkałe domów wydają się ciągnąć w nieskończoność. Przypominające labirynt osiedle jest niczym pułapka. Bez względu na to, jak bardzo się starasz, żeby stamtąd wyjechać, zawsze wracasz do tego samego miejsca. O co tak naprawdę chodzi? Gdzie oni tak naprawdę są? Błyskotliwy, minimalistyczny thriller science fiction, w którym banalność przedmieścia staje się czymś niepokojącym i przerażającym."
https://www.filmweb.pl/film/Bodies+Bodies+Bodies-2022-10012548,Bodies Bodies Bodies,Horror;Komedia,"Grupa znajomych spędza weekend w oddalonej od cywilizacji luksusowej posiadłości. Kiedy tracą zasięg i nie mogą korzystać z telefonów, z nudów rozpoczynają niewinnie brzmiącą grę. Jedna osoba jest mordercą, a reszta musi odgadnąć jego tożsamość. Nie spodziewają się jednak, że wśród nich kryje się prawdziwy zabójca. Od tego momentu impreza toczy się bardzo, ale to bardzo nie tak, jak powinna..."
https://www.filmweb.pl/film/Szatan+kaza%C5%82+ta%C5%84czy%C4%87-2016-754595,Szatan kazał tańczyć,Dramat,"Karolina (Magdalena Berus) – jak wiele współczesnych 20-, 30-latek – żyje szybko, intensywnie, pragnie doświadczyć wszystkiego ze zdwojoną siłą. W odróżnieniu od większości rówieśników, nie pracuje w korporacji – jest artystką, jakiś czas temu wydała pierwszą powieść, współczesną wersję „Lolity”, która stała się międzynarodowym sukcesem. Dziewczyna wiedzie nihilistyczny tryb życia, spędzając czas na podróżach po świecie, romansach i ostrych imprezach. Ale jej życie wypełnia pustka, której nie są w stanie pokonać ani narkotyki, ani seks. Świat Karoliny, żyjącej w cieniu nie radzącej sobie z przemijaniem matki (Danuta Stenka) i atrakcyjniejszej siostry Matyldy (Hanna Koczewska), stopniowo się rozpada…"
https://www.filmweb.pl/film/Mi%C5%82o%C5%9B%C4%87+i+honor-2013-628546,Miłość i honor,Wojenny;Melodramat,"Rok 1969, wojna w Wietnamie. Gdy jeden z żołnierzy, Dalton (Austin Stowell), dowiaduje się, że jego dziewczyna, Jane (Aimee Teegarden), go porzuciła, przysięga w ciągu tygodnia wrócić do domu, by zawalczyć o zmianę jej decyzji. Jego najlepszy przyjaciel (Liam Hemsworth), zgadza się pojechać z nim i mu pomóc. Jednak gdy docierają na miejsce, Jane oraz jej piękna przyjaciółka, Candace (Teresa Palmer), biorą udział w protestach przeciwko wojnie."
https://www.filmweb.pl/film/Gor%C4%85ce+letnie+noce-2017-747973,Gorące letnie noce,Dramat,"Rok 1991. Daniel Middleton (Timothée Chalamet) to sympatyczny, ale mający problemy społeczne nastolatek, który niebawem ma iść do koledżu. Ostatnie lato przed studiami chłopak spędza u ciotki w Cape Cod. Na miejscu poznaje Huntera Strawberry'ego (Alex Roe), miejscowego łobuza, który sprzedaje marihuanę. Jego młodsza siostra, McKayla (Maika Monroe), cieszy się dużym zainteresowaniem chłopaków, co nie podoba się bratu. Daniel namawia nowego znajomego, by wprowadził go do swojego biznesu. Wkrótce zakochuje się w siostrze Huntera i traci panowanie nad sytuacją."
https://www.filmweb.pl/film/Imigranci-2015-731423,Imigranci,Dramat,"Dheepan (Antonythasan Jesuthasan) jest jednym z Tygrysów, grupy tamilskich rebeliantów. Kiedy wojna domowa na Sri Lance ma się ku końcowi, a nieuchronna porażka jest coraz bliżej, mężczyzna decyduje się na ucieczkę. Towarzyszą mu nieznajome - kobieta i mała dziewczynka. Ma nadzieję, że dzięki ich obecności łatwiej będzie mu uzyskać azyl w Europie. Po dotarciu do Paryża uciekinierzy nie mogą znaleźć dla siebie miejsca aż do chwili, w której Dheepan znajduje pracę dozorcy zaniedbanego bloku na przedmieściach. Usiłuje stworzyć dom dla nowej ""żony"" oraz ""córki"", jednak przemoc, z którą styka się co dzień, na nowo otwiera w nim wojenne rany. Mężczyzna musi znów rozbudzić w sobie wojownicze instynkty, aby chronić osoby, z którymi ma nadzieję stworzyć prawdziwą rodzinę."
