url,title,genres,description
https://www.filmweb.pl/film/Pornografia-2003-104600,Pornografia,Dramat;Romans,"Okupowana Polska, rok 1943. Fryderyk, reżyser, i Witold, pisarz, wyruszają do majątku Hipolita, znajomego Witolda. W spokojnej atmosferze prowincji, gdzie niemal udaje się zapomnieć o trwającej wojnie, mężczyźni zaczynają toczyć tajemniczą, dwuznaczną grę. Manipulują ludźmi ze swego otoczenia, rozkoszując się obserwowaniem ich reakcji. Nie wszystko jednak da się przewidzieć... Ekranizacja filozoficzno-erotycznej powieści Witolda Gombrowicza."
https://www.filmweb.pl/film/Eroica-1957-1205,Eroica,Dramat;Wojenny,"Jedno z czołowych osiągnięć ""szkoły polskiej"", będące swoistym rozrachunkiem z mitologizowaniem wojennej przeszłości. Film należy do rzadko spotykanego gatunku - składa się z dwóch luźno ze sobą związanych tematycznie nowel. Część pierwsza opowiada o warszawskim cwaniaku Dzidziusiu, który przypadkowo wciągnięty w Powstanie Warszawskie zdobywa się na czyn bohaterski, choć właściwie niepotrzebny. Akcja drugiego opowiadania rozgrywa się w niemieckim oflagu i po raz pierwszy przedstawiono w niej życie polskich oficerów w obozie jenieckim w czasie ostatniej wojny. Do legendy urasta tu ucieczka por. Zawistowskiego. Tylko najbardziej wtajemniczeni wiedzą, że cały czas jest on w obozie - ukryty w przewodzie wentylacyjnym. Mimo starań i opieki kolegów bohater umiera - z zimna i samotności. A wszystko po to, by zachować legendę, która podtrzymywała na duchu wszystkich stłoczonych w obozie żołnierzy."
https://www.filmweb.pl/film/Mamu%C5%9Bka-1998-108,Mamuśka,Dramat;Komedia obycz.,"Opowieść o losach dwóch kobiet Jackie (Susan Sarandon) i Isabel (Julia Roberts), które los wystawia na wielką próbę. Jackie jest byłą żoną Luka, a Isabel jego nową kochanką. Jackie i Luke mają dwójkę dzieci, którym trudno jest się pogodzić z nową sytuacją. Wszystko się jeszcze bardziej komplikuje, gdy Luke oświadcza się Isabel, a Jackie dowiaduje się, że jest chora na raka. Wzruszająca opowieść o miłości, wybaczaniu i poświęceniu."
https://www.filmweb.pl/film/Pan+T.-2019-826116,Pan T.,Komedia;Dramat,"Powstająca z powojennych ruin Warszawa roku 1953 to miejsce, w którym wszystko jest możliwe. Wszechobecna niepewność, donosy i kontrola oswajane są wódką i dobrym towarzystwem, w podziemiach kościoła daje się słyszeć jazz, a przypadkowe spotkanie w toalecie z I sekretarzem Bolesławem Bierutem może zakończyć się niespodziewaną nietrzeźwością. To wszystko zna z własnego doświadczenia niejaki Pan T. – uznany pisarz, który mieszka w hotelu dla literatów. Mężczyzna utrzymuje się z korepetycji dawanych pięknej maturzystce, z którą łączy go płomienny romans. Pewnego dnia do sąsiedniego mieszkania wprowadza się chłopak z prowincji, który marzy o karierze dziennikarza. Pan T. staje się dla niego mistrzem i nauczycielem. Życie głównego bohatera nabierze tempa, gdy władze zaczną podejrzewać go o niecne zamiary wysadzenia Pałacu Kultury i Nauki, ponętna uczennica zaszokuje go niespodziewanym wyznaniem, a Urząd Bezpieczeństwa zacznie śledzić każdy jego ruch. W tej rzeczywistości pełnej absurdów trudno będzie zachować powagę."
https://www.filmweb.pl/film/Faraon-1965-5541,Faraon,Kostiumowy;Dramat historyczny,"Pochód udającej się na manewry armii młodego Ramzesa (Jerzy Zelnik) zostaje zatrzymany przez kapłana Herhora (Piotr Pawłowski), który dostrzegł walczące na piasku skarabeusze - święte wizerunki boga słońca Amona. By ominąć żuki, oddziały muszą przejść przez kanał będący owocem morderczej pracy niewolnika - fellacha. Ramzes na próżno stara się przeciwstawić poleceniom kapłana. Rozwścieczony swoją bezsilnością oddala się. W czasie samotnej wędrówki spotyka piękną Żydówkę, Sarę (Krystyna Mikołajewska). Zauroczony jej urodą obiecuje zabrać ją do pałacu. Herhor zdając raport panującemu faraonowi-ojcu (Andrzej Girtler) sugeruje, że syn nie dojrzał jeszcze do objęcia dowództwa armii. Młody książę po raz kolejny doświadcza, jak silna jest władza kapłanów. Odsunięty od spraw państwowych spędza czas na jałowych zabawach, ciągle popada w finansowe tarapaty, przez co musi zapożyczać się u Fenicjan. Gdy Sara rodzi mu syna, królowa Nikotris (Wiesława Mazurkiewicz) i Herhor postanawiają, że dziecko wychowane zostanie w wierze mojżeszowej, tak by nigdy nie mogło rościć pretensji do tronu. Tymczasem kapłani przygotowują niekorzystny dla Egiptu traktat pokojowy z Asyrią. Zaniepokojeni tym kupcy feniccy zaczynają popierać Ramzesa, który otwarcie głosi konieczność wojny z Asyrią."
https://www.filmweb.pl/film/Oslo%2C+31+sierpnia-2011-603781,"Oslo, 31 sierpnia",Dramat,"Anders nie żyje. Jest wprawdzie jeszcze dość młody i przystojny, ale jeśli nie osiągnęło się sukcesu przed trzydziestką, to tak, jakby nie osiągnęło się w życiu nic. Dręczą go wspomnienia wszystkich zmarnowanych szans i ludzi, których zawiódł. Kiedyś był ambitny, miał rodzinę, przyjaciół i wielkie plany. Dzisiaj zmaga się z demonami przeszłości, uzależnieniem od narkotyków i myślą dlaczego znalazł się w „martwym punkcie”. Kiedy pojawia się szansa nowego startu, Anders powraca do dawnych miejsc i wkracza w „idealne” życie przyjaciół. Wita go miasto wypełnione melancholią i sztucznymi gestami. Wieczorem, 31 sierpnia, wracają wspomnienia. Możliwości. Wolność. I wybór."
https://www.filmweb.pl/film/M%C4%99sko-damska+rzecz-2006-181460,Męsko-damska rzecz,Komedia rom.,"Komedia romantyczna jak z ""Vice versa"". Nell i Woody żyją w sąsiedztwie i chodzą do tej samej szkoły. Szczerze się jednak nienawidzą i gdy pewnego dnia Nell budzi się w ciele Woody'ego, a Woody w ciele Nell, postanawiają wykorzystać tę szansę, którą dał im niespodziewanie los - robią wszystko, aby zniszczyć sobie nawzajem reputację, a życie doprowadzić do kompletnej ruiny. Co jednak, gdy zaczną się w sobie zakochiwać?"
https://www.filmweb.pl/film/Pi%C4%99tno+%C5%9Bmierci-1952-31684,Piętno śmierci,Dramat,"Kanji Watanabe (Takashi Shimura) to urzędnik służby cywilnej. Pewnego dnia dowiaduje się, że jest chory na raka i nie ma szans na przeżycie. Patrząc wstecz na swoje życie dochodzi do wniosku, że było ono zupełnie puste i jedynie poświęcone nic nie znaczącym sprawom służbowym. Postanawia, więc zrobić coś, co przysłuży się mieszkańcom miasta. Wpada na pomysł by wybudować park..."
https://www.filmweb.pl/film/Frantz-2016-762289,Frantz,Dramat;Historyczny,"Niewielkie niemieckie miasto, lata 20., tuż po wojnie. Młoda Niemka, Anna, odwiedza miejsce spoczynku poległego na froncie narzeczonego. Ku swemu zdumieniu, dziewczyna spotyka nad grobem Frantza tajemniczego mężczyznę obcego pochodzenia.  Mężczyzna, Adrien, okazuje się przybyszem z Francji. Przedstawia się jako przyjaciel zmarłego. Z biegiem czasu między Francuzem a Niemką zaczyna się rodzić osobliwa więź. Tylko czy Adrien rzeczywiście jest tym, za kogo się podaje?"
https://www.filmweb.pl/film/Stowarzyszenie+W%C4%99druj%C4%85cych+D%C5%BCins%C3%B3w+2-2008-432410,Stowarzyszenie Wędrujących Dżinsów 2,Dla młodzieży,"W ""Sisterhood of the Travelling Pants 2"", cztery młode przyjaciółki kontynuują swoją podróż ku dorosłości, która zaczęła się w pierwszej części. Od tamtej pory minęły 3 lata, a dziewczyny niedługo rozpoczynają pierwszy rok nauki w college'u. Tak jak dotychczas, dzielą się dżinsami, które symbolizują ich przygody, obawy, łzy i radości, ale przede wszystkim prawdziwą moc ich przyjaźni.  Carmen (America Ferrera) nie czując się za dobrze z tym, że jej matka spodziewa się nowego dziecka, a przyjaciółki wolą spędzać wakacje poza domem, zaczyna pracę za kulisami festiwalu teatralnego w Vermont. Niespodziewanie dostaje tam rolę i jednocześnie staje się obiektem zainteresowań przystojnego chłopaka.  Tibby (Amber Tamblyn) zostaje na wakacje w Nowym Jorku, gdyż jest pochłonięta pracą nad filmowym projektem w NYU. W międzyczasie angażuje się w swój związek z Brianem McBrianem (Leonardo Nam), lecz musi pokonać wiele związanych z tym przeciwności.  Bridget (Blake Lively), która ciągle walczy ze stratą matki i pytaniami o jej przeszłość, wyrusza do Turcji na wykopaliska archeologiczne. Zaczyna się też zastanawiać, czym jest dla niej dom i rodzina.  Lena (Alexis Bledel) próbuje poradzić sobie po rozstaniu z Kostosem (Michael Rady) studiując na Rhode Island School of Design. Poznaje tam pewnego studenta o imieniu Leo (Jesse Williams), który zaczyna jej imponować swoją artystyczną duszą."
