url,title,genres,description
https://www.filmweb.pl/film/Egzorcysta+2+i+1+2-1990-32989,Egzorcysta 2 i 1/2,Horror;Komedia,"Egzorcysta Jedidiah Czymogę (Leslie Nielsen) toczy prywatny pojedynek z diabłem, którego przed laty wygnał z ciała małej Nancy (Linda Blair). Teraz demon powraca, by znów opętać dorosłą już Nancy. Jego przebiegły plan jest jednak zakrojony na szerszą skalę. Diabeł zamierza za pośrednictwem telewizji opętać cały świat. Tylko świątobliwy ojciec Czymogę jest w stanie stawić mu czoła."
https://www.filmweb.pl/film/15%3A17+do+Pary%C5%BCa-2018-797917,15:17 do Paryża,Dramat,"Późnym popołudniem 21 sierpnia 2015 r. świat w ciszy i zdumieniu przyglądał się doniesieniom mediów o udaremnionym ataku terrorystycznym na pociąg Thalys nr 9364 zmierzający do Paryża. Tragedii zapobiegło trzech odważnych młodych Amerykanów podróżujących po Europie. Film przedstawia losy przyjaciół, począwszy od trudów dzieciństwa, poprzez odnalezienie ich własnej ścieżki w życiu, aż po serię niewiarygodnych zdarzeń prowadzących do ataku. Mimo ciężkiej próby ich przyjaźń nigdy nie osłabła, stając się ich najpotężniejszą bronią, pozwalającą im na uratowanie życia ponad 500 pasażerów pociągu."
https://www.filmweb.pl/film/Dublerzy-2006-108141,Dublerzy,Komedia kryminalna,"Leona i Maksa różni prawie wszystko. Pierwszy (Andrzej Grabowski) to sympatyczny, trochę fajtłapowaty pechowiec, nauczyciel łaciny, były hipis. Drugi (Robert Gonera) to macho, wysportowany policjant, zafascynowany elekronicznymi gadżetami. Przypadkiem jednak trafiają na siebie i zostają wplątani w pewną sensacyjną intrygę. Oczywiście muszą (wspólnie) poradzić sobie w nowej sytuacji."
https://www.filmweb.pl/film/Love+%26+Mercy-2014-697451,Love & Mercy,Biograficzny;Dramat;Muzyczny,"Brian Wilson (Paul Dano) - utalentowany kompozytor, odpowiedzialny za największe hity zespołu Beach Boys, zapłacił wysoką cenę za swój dar. W szczytowym, najbardziej twórczym okresie całej artystycznej kariery, targany wewnętrznymi demonami, które zaszczepił w nim despotyczny ojciec, przechodzi poważne załamanie nerwowe. Stan ten utrzymuje się aż do lat 80., kiedy Brian (John Cusack) pozostaje pod opieką pozbawionego skrupułów dr Landy'ego (Paul Giamatti). Wtedy też poznaje Melindę Ledbetter (Elizabeth Banks), która wraz z pogłębianiem się relacji, coraz bardziej zaczyna dostrzegać niepokojące, wyniszczające działania psychoterapeuty."
https://www.filmweb.pl/film/Hawana+-+miasto+utracone-2005-99276,Hawana - miasto utracone,Dramat obyczajowy,"Jest rok 1958. Hawana - miejsce wiecznej zabawy i nocnych uciech. Jedni żyją z dnia na dzień, bawiąc się i beztrosko wydając pieniądze, innym ciążą dyktatorskie rządy Batisty. Wybucha rewolucja. Kiedy jedni szykują się do przejęcia władzy w mieście, Fico Fallone - właściciel El Tropico, najlepszego klubu nocnego w Hawanie walczy by zachować rodzinę i miłość kobiety."
https://www.filmweb.pl/film/Kr%C3%B3lowe+zbrodni-2019-821537,Królowe zbrodni,Dramat;Kryminał;Akcja,"Głównymi bohaterkami odważnego dramatu mafijnego The Kitchen są kobiety. Melissa McCarthy, Tiffany Haddish oraz Elisabeth Moss grają żony gangsterów terroryzujących nowojorską dzielnicę Hell’s Kitchen w 1978 r. Kiedy panowie, dzięki działaniom FBI, trafiają za kratki, kobiety, którym nie pozostało wiele ponad osobiste pobudki, przejmują sprawy irlandzkiej mafii w swoje ręce. Radzą sobie nadspodziewanie dobrze w każdym aspekcie mafijnej działalności — od przeprowadzania kolejnych przekrętów po dosłowne wykańczanie konkurencji."
https://www.filmweb.pl/film/Morska+bestia-2022-10011435,Morska bestia,Przygodowy;Animacja,"Dawno temu w morzach i oceanach rządziły przerażające bestie, a łowcy potworów, takich jak nieustraszony Jacob Holland, cieszyli się ogromną estymą. Gdy na słynnym statku Jacoba ukrywa się Maisie Brumble, łowca zyskuje nieoczekiwanego sprzymierzeńca, z którym wyrusza w epicką podróż przez nieznane wody. ""Morska bestia"", najnowsze dzieło nagrodzonego Oscarem reżysera Chrisa Williamsa, zaprasza widzów na przygodę poza krańcami mapy."
https://www.filmweb.pl/film/Inna+kobieta-1988-3897,Inna kobieta,Dramat,"Podsłuchana przypadkowo rozmowa młodej, nieszczęśliwej mężatki z psychoanalitykiem staje się dla Marion, kobiety dojrzałej, ocenianej przez otoczenie jako ""człowiek sukcesu"", bodźcem do prawdziwej oceny własnego życia. Jej dalsze losy ukazują wiele głębokiej prawdy o naturze ludzkiej, zwodniczych kryteriach sukcesu i szczęścia i dużo optymizmu."
https://www.filmweb.pl/film/Bitwa+o+Ziemi%C4%99-2000-1345,Bitwa o Ziemię,Przygodowy;Sci-Fi,"Jest rok 3000. Ludzie nie są już rasą panującą na Ziemi, wiele lat wcześniej naszą planetę podbili bowiem bezwzględni przedstawiciele obcej cywilizacji -Psyklopi. Ci, którym udało się przetrwać, dzielą się na dwie grupy - niewolników zdanych na łaskę najeźdźców oraz zbiegów, którzy żyją w prymitywnych plemionach. Dochodzi do decydującej bitwy przedstawicieli wrogich cywilizacji."
https://www.filmweb.pl/film/Single+od+dziecka-2011-600596,Single od dziecka,Komedia,"Wszyscy znajomi Julie (Jennifer Westfeldt) i Jasona (Adam Scott) mają już dzieci. Doprowadzają one do psucia się relacji między małżonkami. Dwójka przyjaciół decyduje się na dziecko, utrzymując przyjacielskie stosunki. Chcą dzięki temu uniknąć złego wpływu jakie potomstwo ma na romantyczne związki."
