url,title,genres,description
https://www.filmweb.pl/film/Firma-1993-1003,Firma,Sensacyjny;Thriller,"Młody prawnik, Mitch McDeere (Tom Cruise) otrzymuje intratną propozycję pracy w firmie prawniczej. Zwiedziony pieniędzmi i prezentami, nie jest świadomy, że prowadzi ona także nielegalne interesy. Kiedy zostaje zamordowanych dwóch adwokatów FBI kontaktuje się z Mitchem, a jego wygodne życie zostaje zrujnowane. Każdy wybór - pozostanie w firmie lub współpraca z FBI - oznacza dla niego śmierć. Jedyny sposób na przeżycie to realizacja własnego planu."
https://www.filmweb.pl/film/13+dzielnica+-+Ultimatum-2009-487915,13 dzielnica - Ultimatum,Akcja,"Paryż, rok 2015. „D13”- 13. dzielnica,  jest odseparowana od miasta i rozbita na getta. Niepodzielnie rządzą w nich etniczne gangi, brutalnie kontrolujące życie dzielnicy, pobierające haracze i uwikłane w przemysł narkotykowy. Jedynym sprawiedliwym w tym ziemskim piekle jest Leito, samotny bojownik i Damien, kapitan policji, którzy razem walczą o prawa D13. Zdesperowane władze i tajne służby decydują się na ""ostateczne rozwiązanie"" problemu 13. dzielnicy.  Gliniarz i mistrz sztuk walki stają przed wyzwaniem uratowania 13. dzielnicy przed zagładą."
https://www.filmweb.pl/film/Sen+Kasandry-2007-321622,Sen Kasandry,Dramat;Thriller,"""Sen Kasandry"" to historia dwóch braci; opowieść o ich problemach (jeden cierpi na przerost ambicji, drugi jest nałogowym hazardzistą), rodzinach, kobietach, romansach, namiętności i pogoni za marzeniami, która doprowadza do straszliwej tragedii. Film należy do tego samego gatunku co Wszystko gra, akcja rozgrywająca się we współczesnym Londynie i jego okolicach trzyma widza w napięciu i pełna jest zaskakujących zwrotów."
https://www.filmweb.pl/film/Zab%C3%B3jcze+maszyny-2018-785620,Zabójcze maszyny,Sci-Fi,"Cywilizacja człowieka została zniszczona przez kataklizm. Tysiące lat potem ludzkość dostosowała się do nowych warunków. Gigantyczne miasta przemieszczają się po Ziemi, niszcząc mniejsze metropolie. Tom Natsworthy (Robert Sheehan), pochodzący z przedmieść miasta trakcyjnego – Londynu, walczy o przetrwanie. Na swojej drodze spotyka niebezpieczną uciekinierkę Hester Shaw (Hera Hilmar). Dwa przeciwieństwa, których drogi nigdy nie powinny były się przeciąć, tworzą nieprawdopodobny sojusz. Sojusz, który ma zmienić bieg przyszłości."
https://www.filmweb.pl/film/Zab%C3%B3jcy+ba%C5%BCant%C3%B3w-2014-698186,Zabójcy bażantów,Kryminał;Thriller,"Detektywi z Departamentu Q – zajmującego się nierozwiązanymi i przeterminowanymi sprawami – próbują rozwikłać makabryczną zbrodnię sprzed lat. Choć rzekomy zabójca od prawie dwóch dekad siedzi za kratkami, na policję zgłasza się świadek, który rzuca nowe światło na dawno zamkniętą sprawę. Podejrzani – byli uczniowie prestiżowej szkoły z internatem – aktualnie należą do elity duńskiego społeczeństwa. Detektyw Carl Mørck i jego asystent Assad muszą rozwikłać zagadkę i znaleźć sposób na pociągnięcie do odpowiedzialności prawdziwych morderców. Czy pomoże im w tym bezdomna Kimmie, niegdyś uczennica tej samej ekskluzywnej szkoły, która była zamieszana w tajemnicze wydarzenia sprzed lat?"
https://www.filmweb.pl/film/Missisipi+w+ogniu-1988-1267,Missisipi w ogniu,Dramat;Kryminał;Thriller,"Dwóch agentów FBI prowadzi trudne śledztwo w sprawie tajemniczego i brutalnego morderstwa działaczy praw człowieka w małym miasteczku, w którym panuje ostra segregacja rasowa. Zmowa milczenia zdająca się obejmować wszystkich mieszkańców utrudnia agentom rządowym wyjaśnienie sprawy."
https://www.filmweb.pl/film/Miszmasz+czyli+Kogel+Mogel+3-2019-814945,Miszmasz czyli Kogel Mogel 3,Komedia obycz.,"Główna bohaterka Kasia (Grażyna Błęcka-Kolska) nadal mieszka we wsi Brzózki i walczy z niechcianym zalotnikiem Staszkiem Kolasą. Do Polski wraca niespodziewanie jej syn Marcin (Nikodem Rozbicki) i od razu wpada w kłopoty. Chłopak ma pomysł na niecodzienny biznes… W tym czasie w Warszawie w rodzinie Wolańskich wybucha kryzys. Wolańska (Ewa Kasprzyk) – celebrytka i słynna sekstrenerka – wydaje kontrowersyjną książkę. Jej bliscy – mąż (Zdzisław Wardejn) i córka Agnieszka (Aleksandra Hamkało) – buntują się i uciekają z domu. Postanawiają najpierw odwiedzić Piotrusia (Maciej Zakościelny), który dziś wiedzie wygodne życie u boku żony Marleny (Katarzyna Skrzynecka). Następnie ruszają w nieznane, a finał tej wycieczki znów przejdzie do legendy!"
https://www.filmweb.pl/film/Photon-2017-738846,Photon,Dramat;Sci-Fi,"Film ""Photon"" jest swoistym podsumowaniem ludzkiej wiedzy na temat życia i ewolucji. Wizualizuje to, co wiemy dziś na temat procesu tworzenia się materii. Nie jest to jednak film stricte przyrodniczy ani naukowy, w formule znanej widzom choćby z Animal Planet, ale oryginalna, ciekawa w odbiorze forma fabularyzowanego, dynamicznego przedstawienia teorii naukowych dotyczących funkcjonowania wszechświata.  Pierwsza część filmu traktuje o powstawaniu materii, gwiazd i planet. Niezwykle realistyczna wizualnie historia przedstawiona jest tutaj przez narratora: postać będącą aktorską interpretacją postaci noblisty Richarda Feynmana oraz wybitnego polskiego psychiatry, Antoniego Kępińskiego. Na ekranie widzimy w tej roli Andrzeja Chyrę.  W drugiej części narrator wyjaśnia, co dzisiaj wiemy (i czego nie wiemy) na temat powstawania życia. W jaki sposób uformowały się złożone systemy cząsteczkowe? Dzięki kilku przykładom zaczerpniętym z codzienności przeciętnej rodziny, poznajemy biologiczne podłoże emocji, źródła przemocy i alkoholizmu, naturę tzw. wolnej woli. W filmie zobaczymy przekrój mózgu w chwili podejmowania prostej, rutynowej decyzji. W świetle najnowszych badań naukowych pojawia się interesujące pytanie: czy tak naprawdę sami decydujemy o czymkolwiek? Takie sprawy, dotyczące bezpośrednio wszystkich ludzi, ukazane zostają na przykładzie jednego dnia z życia Wojciecha i jego żony, Emilii.  W ostatnim akcie filmu przyszłość ukazana jest w formie programu telewizyjnego, oglądanego przez wspomniane małżeństwo. Przewidywania oparte są na obecnych trendach futurologii. Internet stopniowo ewoluuje w stronę specyficznej formy sztucznej inteligencji, być może nawet świadomości. Podczas gdy Emilia i Wojciech zasypiają przed ekranem, film sięga dalej, odważnie prognozując dalsze łączenie człowieka z technologią. Narracja jest tutaj niezwykle realistycznymi ""ujęciami"" przyszłych baz danych, miast przyszłości. Widzimy nie tylko znane z filmów sci-fi metropolie, ale również mniejsze obszary miejskie. Jak może wyglądać Płock albo Lublin za 500 lat? W dalszych prognozach film ukazuje zaskakujące rozwiązania architektoniczne oraz samo replikujące się maszyny.  Jaki będzie koniec wszechświata"
https://www.filmweb.pl/film/The+Ring+2-2005-106410,The Ring 2,Horror,"W 2002 roku, kiedy powstał thriller ""The Ring"", widzowie poznali Rachel Keller i jej synka Aidana, którzy stali się świadkami działań złej siły. Oto duch Samary Morgan, dziewczynki, którą utopiono 25 lat wcześniej, uwięziony został pomiędzy światem żywych i światem umarłych. Ogarnięty pragnieniem zemsty posłużył się zwykłą kasetą video. Kto ją obejrzał, umierał w ciągu 7 dni. Rachel i Aidan znaleźli sposób, by uniknąć śmierci, ale czy na pewno? Akcja filmu ""The Ring 2"" rozpoczyna się sześć miesięcy po mrożących w żyłach wydarzeniach w Seattle. Aby uciec przed wspomnieniami, bohaterowie przeprowadzają się do małego, nadmorskiego miasteczka Astoria. Ma to być dla obojga nowy start w spokojne życie, ale koszmar powrócił. Okazuje się, że kolejna zbrodnia z udziałem kasety video ma miejsce właśnie w Astorii..."
https://www.filmweb.pl/film/Ghostbusters.+Pogromcy+duch%C3%B3w-2016-491609,Ghostbusters. Pogromcy duchów,Komedia;Akcja;Sci-Fi,"Zupełnie nowa wersja jednego z największych przebojów komediowych w historii kinematografii. Duchy wciąż grasują nad Nowym Jorkiem, wciąż są niebezpieczne, ale ich pogromcami będą... pogromczynie! Nowa odsłona pokaże, czym naprawdę jest GIRL POWER! Erin Gilbert (Kristen Wiig) i Abby Yates (Melissa McCarthy) są autorkami książki o duchach. Jednak ich praca zostaje wyśmiana przez naukowców. Ale nadchodzi czas rewanżu - kiedy duchy opanowują Manhattan, Abby i Erin oraz ich przyjaciółki - Jillian (Kate McKinnonKate McKinnon) i Patty (Lesley JonesLesley Jones) wkraczają do akcji... Towarzyszy im przystojniak Kevin (Chris Hemsworth)."
